beat,position,pitch,duration,program
0,7,46,6,0
1,1,53,6,0
1,7,60,6,0
2,1,65,30,0
4,7,46,6,0
5,1,53,6,0
5,7,60,6,0
6,1,63,18,0
8,7,44,24,0
9,1,51,18,0
9,7,56,11,0
10,1,63,6,0
10,7,56,6,0
11,1,62,15,0
12,7,44,40,0
13,1,56,19,0
13,7,60,20,0
14,1,63,14,0
15,1,56,7,0
15,7,60,5,0
16,1,63,4,0
16,7,42,40,0
16,7,49,7,0
16,7,58,7,0
16,7,61,8,0
17,1,54,18,0
17,7,58,7,0
18,1,61,14,0
19,1,54,17,0
19,7,58,4,0
19,10,60,4,0
20,1,61,5,0
20,4,63,3,0
20,7,42,40,0
20,7,58,8,0
20,7,61,9,0
20,7,65,9,0
21,1,54,11,0
21,7,58,4,0
21,7,63,6,0
22,1,54,5,0
22,1,58,13,0
22,1,61,13,0
23,1,54,11,0
23,7,58,5,0
23,7,61,4,0
24,7,41,79,0
24,7,57,5,0
24,7,65,9,0
25,1,48,37,0
25,4,53,35,0
25,7,58,4,0
25,10,60,2,0
26,1,65,2,0
26,4,70,4,0
26,7,72,3,0
26,10,77,4,0
27,1,72,4,0
27,4,70,3,0
27,7,65,2,0
27,10,63,4,0
28,1,60,3,0
28,4,58,5,0
28,7,53,18,0
30,7,77,5,0
32,7,58,25,0
32,7,74,24,0
33,1,65,18,0
33,7,70,11,0
34,1,74,8,0
34,7,57,19,0
34,7,74,6,0
35,1,60,19,0
35,1,75,6,0
35,7,65,12,0
35,7,77,12,0
36,1,72,9,0
36,7,55,38,0
36,7,70,48,0
37,1,62,7,0
37,7,67,6,0
38,1,69,6,0
38,7,62,26,0
38,7,70,26,0
40,7,51,26,0
40,7,70,24,0
41,1,58,18,0
41,7,63,12,0
42,1,70,13,0
42,7,53,23,0
42,7,69,6,0
43,1,60,12,0
43,1,70,6,0
43,7,65,6,0
43,7,72,6,0
44,1,69,6,0
44,1,74,51,0
44,7,46,39,0
44,7,62,13,0
44,7,70,15,0
45,1,53,33,0
45,7,58,27,0
46,1,65,6,0
46,7,62,15,0
48,7,51,25,0
48,7,67,15,0
49,1,58,6,0
49,7,63,6,0
49,7,69,6,0
50,1,67,6,0
50,1,70,6,0
50,7,53,17,0
50,7,60,19,0
50,7,65,7,0
50,7,69,7,0
50,7,72,6,0
51,1,72,6,0
51,7,72,6,0
51,7,74,6,0
52,1,69,6,0
52,1,75,6,0
52,7,50,15,0
52,7,60,9,0
52,7,65,9,0
52,7,77,12,0
53,1,57,8,0
53,7,67,6,0
53,7,74,12,0
54,1,69,6,0
54,7,43,14,0
54,7,62,13,0
54,7,65,15,0
54,7,70,15,0
54,7,70,30,0
56,7,48,26,0
56,7,58,8,0
56,7,63,8,0
56,7,67,8,0
57,1,55,17,0
57,1,67,6,0
57,7,58,6,0
57,7,74,6,0
58,1,63,6,0
58,1,70,6,0
58,7,52,17,0
58,7,60,17,0
58,7,64,14,0
58,7,67,12,0
59,7,67,3,0
59,7,74,6,0
60,1,70,6,0
60,7,41,39,0
60,7,60,10,0
60,7,65,9,0
60,7,69,10,0
60,7,72,54,0
61,1,48,33,0
61,7,53,27,0
62,1,63,6,0
62,7,60,8,0
62,7,65,6,0
63,7,69,6,0
64,7,46,16,0
64,7,62,11,0
64,7,70,11,0
65,1,53,14,0
65,1,74,6,0
65,7,58,4,0
