beat,position,pitch,duration,program
0,4,64,13,0
0,5,50,44,0
0,5,66,12,0
0,6,69,11,0
0,6,74,84,0
1,0,57,42,0
1,6,62,33,0
2,0,64,24,0
2,0,69,24,0
4,0,66,6,0
4,6,50,36,0
4,6,64,16,0
4,6,69,28,0
4,9,57,29,0
5,6,62,20,0
6,0,64,16,0
7,6,43,31,0
7,6,62,6,0
7,6,66,5,0
7,6,69,5,0
7,11,50,31,0
8,3,55,9,0
8,6,59,3,0
8,6,62,7,0
8,6,66,8,0
9,9,55,6,0
10,0,71,2,0
10,0,78,4,0
10,6,43,23,0
10,6,71,5,0
10,6,76,4,0
10,9,50,20,0
11,0,55,10,0
11,3,66,2,0
11,3,74,4,0
11,9,64,1,0
11,9,71,1,0
12,0,62,4,0
12,0,69,4,0
12,3,55,4,0
12,6,62,5,0
12,6,66,6,0
12,9,50,32,0
13,3,57,38,0
13,6,62,8,0
14,0,64,5,0
14,0,69,7,0
15,3,62,3,0
15,6,78,4,0
15,6,86,4,0
15,9,85,3,0
16,0,83,4,0
16,3,81,4,0
16,6,50,43,0
16,6,76,12,0
17,0,57,14,0
17,6,74,9,0
18,0,62,7,0
18,0,64,7,0
18,0,69,11,0
19,0,57,6,0
19,6,62,7,0
19,6,69,8,0
20,6,43,43,0
20,6,59,14,0
20,6,62,13,0
20,6,66,15,0
21,0,50,44,0
21,6,55,11,0
22,0,59,20,0
22,0,62,21,0
23,6,55,7,0
24,0,59,4,0
24,0,64,6,0
24,6,43,40,0
24,6,59,9,0
24,6,62,11,0
24,6,66,14,0
25,0,50,32,0
25,6,55,8,0
26,0,59,9,0
26,0,62,8,0
26,0,69,10,0
26,6,55,10,0
27,0,59,3,0
27,0,66,12,0
27,6,57,6,0
27,6,64,7,0
28,0,62,5,0
28,6,50,9,0
28,6,57,9,0
29,0,50,3,0
29,6,54,28,0
30,0,57,5,0
30,0,66,8,0
31,0,66,3,0
31,0,74,4,0
31,6,64,4,0
31,6,69,3,0
32,0,62,8,0
32,0,67,10,0
32,6,50,34,0
33,0,57,19,0
33,0,64,4,0
33,0,69,6,0
33,6,64,3,0
33,6,66,5,0
34,0,62,10,0
34,0,64,14,0
34,0,69,14,0
35,0,57,2,0
35,6,62,5,0
35,6,69,5,0
36,0,45,2,0
36,0,74,3,0
36,3,76,3,0
36,6,50,21,0
36,6,66,16,0
36,6,74,16,0
36,6,78,18,0
37,0,57,17,0
37,6,62,7,0
38,0,69,5,0
38,0,78,6,0
38,6,49,18,0
38,6,64,13,0
38,6,69,14,0
38,6,78,6,0
39,0,57,13,0
39,0,76,9,0
39,6,61,6,0
39,9,74,6,0
40,0,69,4,0
40,3,71,3,0
40,3,71,4,0
40,6,47,12,0
40,6,66,27,0
40,6,74,27,0
40,6,74,42,0
41,0,54,6,0
41,6,59,7,0
42,0,61,23,0
42,6,62,16,0
43,0,66,8,0
43,6,74,13,0
44,0,74,3,0
44,3,76,3,0
44,6,50,21,0
44,6,66,14,0
44,6,69,14,0
44,6,78,18,0
45,0,57,15,0
45,6,62,6,0
46,0,69,4,0
46,0,78,6,0
46,3,71,3,0
46,6,49,10,0
46,6,64,14,0
46,6,69,14,0
46,6,78,9,0
47,0,57,12,0
47,3,76,6,0
47,6,61,3,0
47,9,74,6,0
48,0,69,4,0
48,3,83,12,0
48,6,54,42,0
48,6,69,11,0
48,6,73,12,0
49,0,61,18,0
49,3,81,33,0
49,6,66,12,0
50,0,76,7,0
50,6,73,12,0
51,0,61,10,0
51,6,69,6,0
52,0,66,6,0
52,0,78,3,0
52,3,81,3,0
52,6,55,18,0
52,6,62,9,0
52,6,71,9,0
52,6,83,9,0
53,0,59,11,0
53,3,83,9,0
53,6,67,6,0
54,0,71,6,0
54,0,83,6,0
54,6,45,16,0
54,6,64,8,0
54,6,69,8,0
54,6,73,8,0
54,6,81,18,0
55,0,52,10,0
55,6,57,7,0
56,0,64,5,0
56,0,78,3,0
56,3,76,3,0
56,6,50,9,0
56,6,66,8,0
56,6,74,8,0
56,6,78,12,0
57,0,57,7,0
57,0,73,6,0
57,6,49,11,0
57,6,76,12,0
58,0,57,4,0
58,6,47,16,0
58,6,66,8,0
58,6,74,7,0
58,6,74,18,0
59,0,54,11,0
59,6,59,5,0
59,6,62,6,0
60,0,66,6,0
60,0,74,3,0
60,3,76,3,0
60,6,55,16,0
60,6,62,8,0
60,6,67,8,0
60,6,71,7,0
60,6,78,18,0
61,0,59,9,0
61,6,62,6,0
62,0,71,5,0
62,0,78,3,0
62,3,78,3,0
62,6,45,12,0
62,6,64,7,0
62,6,69,7,0
62,6,73,6,0
62,6,78,6,0
63,0,52,6,0
63,0,76,12,0
63,6,57,9,0
63,6,64,8,0
63,6,71,6,0
64,0,59,6,0
64,0,69,6,0
64,0,74,3,0
64,3,71,3,0
64,6,50,19,0
64,6,66,14,0
64,6,74,42,0
65,0,57,18,0
65,6,62,7,0
66,0,64,7,0
66,6,50,9,0
66,6,66,5,0
67,0,57,6,0
67,0,69,4,0
67,6,62,6,0
67,6,69,3,0
68,0,64,2,0
68,0,74,3,0
68,0,76,5,0
68,3,76,3,0
68,6,50,15,0
68,6,74,14,0
68,6,78,18,0
69,0,57,12,0
69,6,62,3,0
69,9,69,3,0
70,0,74,3,0
70,0,78,6,0
70,3,78,3,0
70,6,49,8,0
70,6,74,9,0
70,6,78,6,0
71,0,57,11,0
71,0,76,9,0
71,6,61,4,0
71,6,69,6,0
71,9,74,6,0
72,0,81,5,0
72,3,71,3,0
72,6,47,43,0
72,6,74,5,0
72,6,74,42,0
73,0,54,38,0
73,6,59,8,0
74,0,61,4,0
74,3,62,5,0
74,6,59,8,0
74,6,66,4,0
74,9,69,1,0
75,3,73,3,0
75,6,59,4,0
75,6,74,5,0
75,9,73,4,0
76,0,74,3,0
76,3,69,5,0
76,3,76,3,0
76,6,50,18,0
76,6,66,9,0
76,6,78,6,0
77,0,57,7,0
77,0,78,12,0
77,6,62,5,0
77,6,64,5,0
77,6,69,5,0
78,0,57,6,0
78,0,66,6,0
78,0,78,6,0
78,6,49,7,0
78,6,64,7,0
78,6,69,5,0
78,6,78,9,0
79,0,57,10,0
79,3,76,9,0
79,6,61,3,0
79,6,66,5,0
79,6,73,5,0
80,0,74,3,0
80,3,83,12,0
80,6,42,6,0
80,6,64,14,0
80,6,73,15,0
81,0,54,7,0
81,3,81,33,0
81,6,57,8,0
82,0,62,2,0
82,6,42,19,0
82,6,64,3,0
82,6,69,6,0
83,0,64,4,0
83,0,73,5,0
83,6,54,11,0
83,6,64,7,0
83,6,76,4,0
84,0,74,3,0
84,0,78,3,0
84,3,81,3,0
84,6,43,13,0
84,6,62,20,0
84,6,67,19,0
84,6,71,21,0
84,6,74,20,0
84,6,83,6,0
85,0,50,7,0
85,0,83,9,0
85,6,55,7,0
85,9,85,6,0
86,0,59,2,0
86,3,86,3,0
86,6,45,13,0
86,6,64,13,0
86,6,69,13,0
86,6,73,12,0
86,6,85,6,0
87,0,52,8,0
87,0,85,12,0
87,6,57,5,0
88,0,64,3,0
88,0,71,5,0
88,0,86,3,0
88,3,88,3,0
88,6,50,8,0
88,6,66,7,0
88,6,69,6,0
88,6,86,12,0
89,0,57,7,0
89,6,49,11,0
89,6,64,6,0
89,6,69,8,0
89,6,85,12,0
90,0,57,3,0
90,6,47,17,0
90,6,66,8,0
90,6,69,7,0
90,6,74,7,0
90,6,83,18,0
91,0,54,11,0
91,6,59,4,0
92,0,62,4,0
92,0,78,3,0
92,3,66,3,0
92,3,78,3,0
92,6,55,16,0
92,6,62,6,0
92,6,67,7,0
92,6,71,6,0
92,6,76,6,0
93,0,59,11,0
93,0,74,9,0
93,6,62,4,0
93,6,67,4,0
93,6,71,5,0
93,9,55,1,0
93,9,74,3,0
94,0,62,11,0
94,0,83,3,0
94,3,83,3,0
94,6,67,9,0
94,6,71,3,0
94,6,79,5,0
94,6,83,6,0
95,0,69,4,0
95,0,78,7,0
95,0,83,6,0
95,6,62,6,0
95,6,71,7,0
95,6,79,3,0
95,6,83,3,0
95,9,83,9,0
96,0,81,4,0
96,6,45,19,0
96,6,69,5,0
96,6,76,4,0
96,6,81,39,0
97,0,52,16,0
97,3,57,9,0
97,6,62,4,0
97,9,64,2,0
98,0,69,3,0
98,3,74,3,0
98,6,45,3,0
98,6,76,3,0
