beat,position,pitch,duration,program
0,8,43,40,0
1,2,50,21,0
1,2,62,6,0
1,8,59,22,0
1,8,62,1,0
1,8,67,6,0
2,2,55,16,0
2,2,69,25,0
3,2,50,9,0
3,2,57,7,0
3,8,59,13,0
3,8,62,7,0
4,2,55,6,0
4,2,67,13,0
4,8,42,38,0
5,2,54,13,0
5,2,57,5,0
5,8,62,7,0
6,2,59,20,0
6,2,69,17,0
6,11,54,6,0
7,2,57,7,0
7,8,62,7,0
8,2,59,7,0
8,2,67,15,0
8,8,41,40,0
9,2,48,19,0
9,2,60,6,0
9,8,60,1,0
9,8,62,9,0
10,2,57,19,0
10,2,69,5,0
10,8,67,13,0
11,2,48,8,0
11,2,60,3,0
11,8,60,1,0
11,8,62,6,0
12,2,57,5,0
12,2,67,11,0
12,8,40,21,0
13,2,47,16,0
13,2,55,5,0
13,8,59,10,0
13,8,60,7,0
14,2,55,4,0
14,2,62,12,0
14,8,41,20,0
15,2,48,16,0
15,2,60,6,0
15,8,53,11,0
15,8,67,18,0
16,2,60,6,0
16,8,43,35,0
17,2,50,19,0
17,2,62,6,0
17,8,62,1,0
17,8,67,6,0
18,2,59,19,0
18,2,69,25,0
19,2,50,7,0
19,2,57,7,0
19,8,62,7,0
20,2,67,13,0
20,8,42,26,0
21,2,55,6,0
21,2,57,5,0
21,8,62,7,0
22,2,59,18,0
22,2,69,17,0
23,2,42,9,0
23,2,57,7,0
23,8,62,7,0
24,2,59,5,0
24,2,67,15,0
24,8,41,37,0
25,2,48,19,0
25,2,60,6,0
25,8,60,1,0
25,8,62,9,0
26,2,57,25,0
26,2,69,5,0
26,8,67,13,0
27,2,48,6,0
27,2,60,6,0
27,8,53,9,0
27,8,62,6,0
28,2,67,11,0
28,8,40,22,0
29,2,52,13,0
29,2,55,5,0
29,8,59,9,0
29,8,60,7,0
30,2,55,4,0
30,2,62,12,0
30,8,41,26,0
30,8,53,26,0
30,8,57,26,0
30,8,60,12,0
31,2,60,6,0
31,8,67,18,0
32,8,43,41,0
32,8,59,5,0
33,2,50,15,0
33,2,62,3,0
33,8,62,7,0
33,8,62,20,0
34,2,59,29,0
34,8,62,6,0
35,2,50,10,0
35,8,62,11,0
36,2,55,6,0
36,2,62,2,0
36,8,38,35,0
36,8,62,5,0
37,2,45,30,0
37,2,55,5,0
37,8,57,8,0
37,8,66,20,0
38,2,62,29,0
38,8,57,11,0
39,2,50,13,0
39,8,57,5,0
39,8,66,11,0
40,2,59,4,0
40,8,41,39,0
40,8,60,3,0
41,2,48,21,0
41,2,60,9,0
41,8,60,21,0
42,2,57,26,0
42,2,60,5,0
43,2,48,9,0
43,2,60,5,0
43,8,60,8,0
44,2,60,5,0
44,8,48,11,0
44,8,59,4,0
45,2,55,6,0
45,2,55,13,0
45,8,57,7,0
45,8,64,10,0
46,2,60,5,0
46,8,38,12,0
46,8,57,15,0
47,2,57,20,0
47,8,52,5,0
47,8,66,12,0
48,2,50,5,0
48,2,62,5,0
48,8,43,38,0
49,2,50,20,0
49,8,59,3,0
49,8,62,20,0
50,2,59,29,0
50,2,62,3,0
50,8,64,7,0
51,2,50,6,0
51,2,62,7,0
51,8,62,11,0
52,2,55,6,0
52,2,62,4,0
52,8,38,37,0
52,8,64,5,0
53,2,45,34,0
53,2,67,2,0
53,8,50,14,0
53,8,64,9,0
54,2,66,28,0
54,8,69,7,0
55,2,50,5,0
55,8,62,11,0
55,8,64,5,0
56,2,57,6,0
56,2,62,5,0
56,8,41,35,0
56,8,67,6,0
57,2,48,20,0
57,2,65,3,0
57,8,53,9,0
57,8,65,6,0
58,2,60,28,0
58,2,64,4,0
58,8,64,6,0
59,2,48,4,0
59,2,62,3,0
59,8,57,11,0
59,8,62,5,0
60,2,53,5,0
60,2,60,9,0
60,8,36,22,0
61,2,43,18,0
