beat,position,pitch,duration,program
0,2,48,7,0
0,8,55,5,0
1,2,60,6,0
1,8,62,9,0
2,2,64,7,0
2,8,67,2,0
3,2,48,9,0
3,8,55,6,0
4,2,60,5,0
4,8,62,7,0
5,2,64,7,0
5,8,67,1,0
6,2,45,10,0
6,8,52,6,0
7,2,57,6,0
7,8,59,8,0
8,2,60,6,0
8,8,64,1,0
9,2,45,9,0
9,8,52,5,0
10,2,57,6,0
10,8,59,6,0
11,2,60,7,0
11,8,64,1,0
12,2,41,9,0
12,8,48,6,0
13,2,53,6,0
13,8,55,7,0
14,2,57,6,0
14,8,60,1,0
15,2,40,8,0
15,8,48,5,0
16,2,52,5,0
16,8,55,12,0
17,2,60,4,0
17,8,64,1,0
18,2,38,9,0
18,8,45,6,0
19,2,50,7,0
19,8,52,11,0
20,2,53,7,0
20,8,57,1,0
21,2,43,15,0
21,8,50,12,0
22,2,55,4,0
22,8,43,7,0
22,8,55,7,0
22,8,60,5,0
23,2,45,7,0
23,2,59,1,0
23,2,62,4,0
23,8,47,1,0
23,8,59,1,0
23,8,64,1,0
24,2,48,31,0
24,2,62,10,0
24,2,67,12,0
24,8,55,20,0
25,2,60,7,0
25,8,62,7,0
25,8,67,9,0
26,2,60,6,0
26,8,55,6,0
27,2,48,26,0
27,2,62,6,0
27,2,67,7,0
27,8,55,14,0
28,2,60,9,0
28,8,62,7,0
28,8,71,9,0
29,2,55,6,0
29,8,47,3,0
30,2,45,12,0
30,2,64,22,0
30,2,67,24,0
30,8,52,6,0
31,2,57,7,0
31,8,59,8,0
32,2,60,2,0
32,8,64,2,0
33,2,45,31,0
33,2,64,3,0
33,8,52,15,0
34,2,62,1,0
34,2,71,2,0
34,8,57,5,0
35,2,59,1,0
35,2,67,5,0
35,8,52,1,0
36,2,41,30,0
36,2,57,12,0
36,2,60,9,0
36,2,65,12,0
36,8,48,19,0
37,2,53,12,0
37,8,55,3,0
37,8,60,4,0
38,2,62,4,0
38,8,48,6,0
38,8,65,7,0
39,2,40,31,0
39,2,55,11,0
39,2,60,12,0
39,2,64,11,0
39,8,48,15,0
40,2,52,15,0
40,8,55,4,0
41,2,60,3,0
41,8,64,5,0
42,2,38,26,0
42,2,57,9,0
42,2,60,10,0
42,2,65,6,0
42,8,45,21,0
43,2,50,6,0
43,8,57,2,0
43,8,60,1,0
43,8,67,2,0
44,2,65,3,0
44,8,64,4,0
45,2,43,24,0
45,2,50,25,0
45,2,55,22,0
45,2,59,24,0
45,2,62,25,0
48,2,48,37,0
48,2,64,7,4
48,2,67,9,0
