beat,position,pitch,duration,program
0,0,40,16,0
0,0,52,7,0
0,0,59,12,0
0,6,47,13,0
1,0,52,7,0
1,6,59,4,0
2,0,42,17,0
2,0,54,7,0
2,0,58,11,0
2,6,49,11,0
3,0,54,6,0
3,11,47,18,0
3,11,63,5,0
3,11,66,5,0
3,11,71,5,0
4,4,54,12,0
4,10,63,1,0
4,10,73,2,0
4,11,59,3,0
4,11,66,1,0
5,4,71,15,0
5,5,63,12,0
5,5,66,13,0
5,11,44,12,0
6,5,71,2,0
6,11,68,5,0
8,0,40,16,0
8,0,52,1,0
8,0,56,12,0
8,6,47,13,0
9,0,52,7,0
9,6,56,4,0
10,0,42,16,0
10,0,54,7,0
10,0,58,11,0
10,6,49,11,0
11,0,54,3,0
12,0,47,20,0
12,0,59,6,0
12,6,54,7,0
13,0,63,8,0
13,6,54,3,0
13,11,44,23,0
14,4,75,2,0
14,5,51,17,0
14,5,63,1,0
14,11,59,18,0
14,11,78,1,0
15,5,78,10,0
16,0,40,18,0
16,0,52,7,0
16,0,59,13,0
16,6,47,13,0
17,0,52,7,0
17,6,56,3,0
18,0,42,20,0
18,0,54,7,0
18,0,58,10,0
18,6,49,14,0
19,0,54,7,0
19,11,47,37,0
19,11,66,6,0
19,11,71,5,0
19,11,75,7,0
20,6,54,2,0
20,10,54,26,0
20,11,61,7,0
20,11,66,1,0
20,11,71,1,0
20,11,76,2,0
21,5,66,8,0
21,5,71,10,0
21,5,75,13,0
22,0,44,21,0
22,5,66,2,0
22,5,71,2,0
22,5,76,2,0
22,10,75,3,0
22,11,66,2,0
22,11,71,1,0
24,0,47,11,0
24,6,56,7,0
25,0,59,6,0
25,6,56,2,0
26,0,42,18,0
26,0,54,7,0
26,0,58,12,0
26,6,49,11,0
26,11,70,7,0
26,11,82,8,0
27,0,54,5,0
27,10,47,18,0
27,11,71,17,0
27,11,83,17,0
28,6,54,7,0
29,0,59,6,0
29,6,54,28,0
29,10,66,25,0
29,11,71,24,0
30,0,59,22,0
30,0,63,22,0
30,0,75,23,0
30,0,78,24,0
32,0,47,46,0
32,0,54,4,0
32,0,59,7,0
32,6,54,8,0
32,6,66,9,0
33,0,59,3,0
33,6,54,5,0
33,6,63,21,0
33,6,66,2,0
34,0,66,4,0
34,6,54,7,0
34,6,66,1,0
34,8,66,7,0
35,0,59,3,0
35,6,66,4,0
36,0,46,37,0
36,0,58,3,0
36,0,61,7,0
36,0,68,3,0
36,6,58,7,0
36,6,68,1,0
36,8,68,6,0
37,0,61,7,0
37,2,66,3,0
37,6,66,11,0
37,6,66,18,0
38,6,58,7,0
39,0,61,1,0
40,0,40,40,0
40,0,56,3,0
40,0,59,7,0
40,6,56,13,0
40,6,66,3,0
41,0,59,8,0
41,0,66,3,0
41,6,64,3,0
41,6,64,16,0
42,0,63,3,0
42,6,59,6,0
42,6,64,6,0
43,0,56,5,0
43,6,59,3,0
44,0,40,20,0
44,0,52,7,0
44,0,59,12,0
44,0,66,3,0
44,6,47,15,0
44,6,64,3,0
45,0,52,9,0
45,0,63,3,0
45,6,59,4,0
45,6,63,9,0
46,0,40,7,0
46,0,52,6,0
46,0,59,7,0
46,6,61,16,0
47,0,42,8,0
47,0,54,8,0
47,0,58,8,0
48,0,47,42,0
48,6,54,19,0
48,6,66,9,0
49,0,59,19,0
49,6,63,19,0
49,6,66,2,0
50,0,66,4,0
50,6,54,7,0
50,6,66,1,0
50,8,66,7,0
51,0,59,6,0
51,6,54,6,0
51,6,66,4,0
52,0,46,20,0
52,0,58,12,0
52,0,68,3,0
52,6,68,1,0
52,8,68,6,0
53,0,61,7,0
53,2,66,3,0
53,6,66,11,0
53,6,66,13,0
54,2,58,4,0
55,0,46,7,0
55,0,58,2,0
55,0,61,6,0
55,0,73,4,0
55,6,58,2,0
55,6,71,4,0
