beat,position,pitch,duration,program
0,6,69,5,0
0,10,76,7,0
1,6,81,10,0
3,2,52,64,0
3,6,59,57,0
3,11,64,16,0
4,3,67,50,0
4,8,71,44,0
5,6,64,36,0
9,0,48,29,0
9,4,55,24,0
9,9,60,21,0
10,2,64,13,0
10,9,67,6,0
11,6,47,60,0
11,10,54,56,0
12,3,59,19,0
12,8,62,17,0
13,1,66,41,0
13,6,71,36,0
14,0,59,30,0
14,6,62,24,0
16,8,45,8,0
16,8,57,7,0
16,8,60,8,0
16,8,64,6,0
17,5,47,11,0
17,5,59,9,0
17,5,62,9,0
17,5,66,10,0
18,2,47,2,0
18,2,59,1,0
18,2,62,1,0
18,2,66,1,0
18,8,48,22,0
18,8,60,22,0
18,8,64,20,0
18,8,67,21,0
20,8,38,16,0
20,8,50,17,0
20,8,57,18,0
20,8,62,18,0
20,8,66,18,0
22,8,26,29,0
26,8,43,46,0
27,2,50,43,0
27,8,59,25,0
28,2,55,10,0
28,8,67,11,0
29,2,55,8,0
29,8,62,19,0
29,8,67,24,0
30,2,59,13,0
30,8,43,45,0
31,2,50,42,0
31,5,59,1,0
31,8,59,12,0
31,8,62,7,0
31,8,67,12,0
32,2,55,9,0
32,8,62,12,0
33,2,55,7,0
33,8,67,12,0
33,11,55,2,0
34,2,62,6,0
34,5,59,3,0
34,8,43,37,0
34,8,71,4,4
35,2,50,34,0
35,2,69,2,4
35,5,71,6,4
35,8,55,15,0
36,2,59,19,0
36,2,69,2,4
36,5,71,18,4
36,8,67,24,0
37,2,55,5,0
37,8,62,12,0
38,2,59,6,0
38,2,67,2,4
38,5,66,1,4
38,8,47,40,0
38,8,66,4,4
39,2,54,9,0
39,2,74,4,4
39,8,66,11,0
39,8,74,5,4
40,2,54,9,0
40,2,71,3,4
40,5,74,10,4
40,8,62,10,0
40,8,66,8,0
41,2,54,8,0
41,8,66,12,0
41,11,62,4,0
42,2,59,6,0
42,2,71,2,4
42,5,69,2,4
42,8,36,21,0
42,8,67,4,4
43,2,43,16,0
43,2,67,1,4
43,5,67,5,4
43,8,48,10,0
43,11,71,6,4
44,2,55,6,0
44,8,47,17,0
44,8,69,5,4
45,2,54,9,0
45,2,71,2,4
45,5,62,9,4
45,8,66,11,0
45,11,54,2,0
46,2,62,5,0
46,5,62,2,4
46,8,41,18,0
46,8,71,5,4
47,2,48,12,0
47,2,69,2,4
47,5,69,21,4
47,8,53,3,0
47,8,57,7,0
48,2,60,1,0
48,8,38,2,0
48,8,45,1,0
48,8,50,1,0
48,8,57,1,0
48,8,62,1,0
48,8,66,1,0
49,5,38,12,0
49,5,45,13,0
49,5,50,13,0
49,5,57,13,0
49,5,62,13,0
49,5,66,13,0
50,8,43,45,0
50,8,71,4,4
51,2,50,42,0
51,2,69,4,4
51,8,55,5,0
51,8,67,22,0
51,8,71,3,4
52,2,55,9,0
52,2,69,1,4
52,5,71,8,4
52,8,71,11,0
53,2,55,8,0
53,8,67,13,0
53,11,55,4,0
54,2,62,7,0
54,2,67,3,4
54,5,66,2,4
54,8,47,40,0
54,8,66,5,4
55,2,54,11,0
55,2,74,4,4
55,8,66,21,0
55,8,74,4,4
56,2,54,10,0
56,2,76,1,4
56,5,76,6,4
56,8,62,11,0
56,11,74,9,4
57,2,54,9,0
57,8,66,9,0
58,2,62,6,0
58,2,71,3,4
58,5,74,3,4
58,8,36,23,0
58,8,76,4,4
59,2,43,18,0
59,2,76,5,4
59,5,48,14,0
59,8,64,12,0
60,2,60,6,0
60,2,76,2,4
60,5,55,4,0
60,5,71,2,4
60,8,47,16,0
60,8,74,3,4
61,2,54,9,0
61,2,76,2,4
61,5,74,6,4
61,8,66,11,0
62,2,62,5,0
62,2,74,2,4
62,5,71,2,4
62,8,41,23,0
62,8,69,3,4
63,2,48,12,0
63,2,69,1,4
63,5,69,5,4
63,8,53,5,0
64,2,60,4,0
64,8,40,5,0
64,8,52,4,0
64,8,59,4,0
64,8,64,4,0
64,8,67,4,0
64,8,74,6,4
65,5,40,14,0
65,5,52,14,0
65,5,59,13,0
65,5,64,14,0
65,5,67,13,0
65,5,76,24,4
66,5,66,1,0
66,8,40,2,0
66,8,52,1,0
66,8,62,2,0
66,8,66,2,0
66,8,69,1,0
67,5,40,13,0
67,5,52,13,0
67,5,64,13,0
67,5,67,10,0
67,5,71,11,0
68,8,40,2,0
68,8,52,1,0
68,8,62,2,0
68,8,66,1,0
68,8,69,1,0
69,5,40,11,0
69,5,52,10,0
69,5,64,11,0
69,5,67,11,0
69,5,71,11,0
70,2,71,3,4
70,5,74,2,4
70,8,36,17,0
70,8,79,3,4
70,11,43,15,0
71,2,48,7,0
71,2,79,2,4
71,5,55,4,0
71,5,78,4,4
71,8,64,11,0
71,11,48,4,0
71,11,76,4,4
72,2,60,5,0
72,5,55,3,0
72,8,47,18,0
72,8,78,3,4
72,11,54,11,0
73,2,59,4,0
73,2,78,2,4
73,5,62,3,0
73,5,76,3,4
73,8,66,10,0
73,11,54,2,0
73,11,74,4,4
74,2,62,4,0
74,5,59,3,0
74,8,45,7,0
74,8,64,4,4
74,11,52,3,0
75,2,57,6,0
