beat,position,pitch,duration,program
0,5,41,16,0
0,8,48,12,0
0,11,57,4,0
1,2,60,7,0
1,8,65,12,0
1,11,57,3,0
2,5,48,16,0
2,8,55,3,0
2,11,60,3,0
3,2,64,6,0
3,8,60,3,0
3,11,55,5,0
4,5,50,19,0
4,8,62,4,0
4,11,57,4,0
5,2,62,3,0
5,5,65,3,0
5,8,62,3,0
5,11,57,5,0
6,2,62,4,0
6,5,45,18,0
6,8,52,7,0
6,11,57,4,0
7,2,64,10,0
7,5,52,5,0
7,8,57,3,0
7,11,69,5,0
8,2,57,4,0
8,5,43,22,0
8,8,50,19,0
8,11,58,3,0
9,2,55,4,0
9,5,62,7,0
9,8,58,2,0
9,11,67,7,0
10,2,62,4,0
10,5,45,16,0
10,8,52,7,0
10,11,57,4,0
11,2,64,8,0
11,5,52,5,0
11,8,60,3,0
11,11,57,2,0
12,5,46,4,0
12,5,58,4,0
12,5,62,4,0
12,5,65,4,0
12,11,46,2,0
12,11,58,1,0
12,11,62,2,0
12,11,65,2,0
13,11,45,26,0
13,11,55,8,0
13,11,61,20,0
16,5,50,17,0
16,8,57,4,0
16,11,62,3,0
16,11,74,3,4
17,2,65,25,0
17,2,72,3,4
17,5,74,9,4
18,2,72,3,4
18,5,41,15,0
18,5,74,7,4
18,8,48,12,0
18,11,53,9,0
18,11,72,3,4
19,2,60,8,0
19,2,69,9,4
19,8,65,5,0
19,11,65,3,4
20,2,65,3,4
20,5,48,18,0
20,5,55,3,0
20,5,60,9,0
20,5,67,16,4
20,11,55,4,0
21,2,64,6,0
21,8,60,4,0
21,11,55,4,0
22,5,48,17,0
22,5,55,5,0
22,5,60,8,0
23,2,55,2,0
23,5,55,2,0
23,5,64,4,0
23,8,60,3,0
23,11,55,1,0
24,5,50,16,0
24,5,57,3,0
24,5,62,8,0
24,11,57,2,0
24,11,74,3,4
25,2,65,6,0
25,2,72,3,4
25,5,74,10,4
25,8,62,4,0
25,11,57,1,0
26,2,72,3,4
26,5,41,15,0
26,5,57,9,0
26,5,60,9,0
26,5,74,6,4
26,11,48,9,0
26,11,72,9,4
27,2,65,7,0
27,8,60,3,0
27,11,57,1,0
27,11,65,2,4
28,2,67,3,4
28,5,48,21,0
28,5,55,2,0
28,5,60,7,0
28,5,69,6,4
28,11,55,1,0
28,11,67,21,4
29,2,64,6,0
29,8,60,3,0
29,11,55,5,0
30,5,48,17,0
30,5,60,12,0
31,2,55,2,0
31,5,64,4,0
31,8,60,2,0
31,11,55,1,0
32,5,43,18,0
32,5,62,6,0
32,8,50,15,0
32,11,55,4,0
32,11,67,3,4
33,2,62,6,0
33,2,69,3,4
33,5,67,6,4
33,8,67,9,0
33,11,55,2,0
33,11,69,3,4
34,2,67,6,4
34,5,45,16,0
34,8,52,13,0
34,8,69,3,4
34,11,57,8,0
34,11,72,6,4
35,2,64,6,0
35,5,69,10,4
35,8,60,3,0
35,11,57,2,0
36,5,46,7,0
36,5,62,6,0
36,5,74,5,4
36,8,53,4,0
36,11,58,3,0
36,11,72,3,4
37,2,62,5,0
37,5,48,6,0
37,5,72,2,4
37,8,60,3,0
37,8,65,2,4
37,11,55,3,0
37,11,65,3,4
38,2,72,8,4
38,5,41,16,0
38,5,53,14,0
38,5,57,10,0
38,11,48,10,0
38,11,69,18,4
39,2,60,6,0
39,8,65,5,0
39,11,53,1,0
40,5,43,18,0
40,5,55,14,0
40,5,58,9,0
40,11,50,12,0
40,11,67,3,4
41,2,62,7,0
41,2,69,3,4
41,5,67,6,4
41,8,67,5,0
41,11,62,2,0
41,11,69,3,4
42,2,67,6,4
42,5,45,19,0
42,5,57,8,0
42,5,60,8,0
42,8,69,3,4
42,11,52,14,0
42,11,72,6,4
43,2,64,7,0
43,5,69,9,4
43,8,60,4,0
43,11,57,3,0
44,2,60,3,4
44,5,50,16,0
