beat,position,pitch,duration,program
0,2,47,43,0
0,8,54,15,0
1,2,61,5,0
1,8,59,10,0
1,8,63,9,0
2,2,54,21,0
2,8,59,23,0
2,8,66,23,0
4,2,47,45,0
4,8,54,27,0
5,2,61,4,0
5,8,61,10,0
5,8,66,13,0
6,8,61,9,0
7,2,54,10,0
8,2,47,44,0
8,8,54,25,0
9,2,59,4,0
9,8,59,10,0
9,8,64,9,0
10,8,59,9,0
10,8,66,21,0
11,2,54,9,0
11,8,59,19,0
12,2,47,46,0
12,8,54,34,0
13,2,61,4,0
13,8,59,30,0
13,8,63,1,0
13,8,66,30,0
16,2,47,2,0
16,2,66,1,0
16,2,71,5,4
16,2,71,12,0
16,8,54,31,0
16,8,71,5,4
17,2,63,8,0
17,2,71,5,4
17,8,66,2,0
17,8,71,30,4
17,8,75,2,0
19,2,66,2,0
19,2,71,3,0
20,2,42,2,0
20,2,66,7,0
20,2,70,5,4
20,2,70,11,0
20,8,49,36,0
20,8,70,5,4
21,2,58,18,0
21,2,70,5,4
21,8,61,2,0
21,8,70,2,0
21,8,70,24,4
22,8,61,7,0
22,8,66,12,0
23,2,58,5,0
23,8,59,6,4
23,8,61,1,0
24,2,40,19,0
24,2,59,8,0
24,2,64,8,0
24,2,68,11,4
24,8,47,12,0
25,2,59,2,0
25,2,64,11,0
25,2,68,5,4
25,8,68,12,4
26,2,42,19,0
26,2,61,8,0
26,2,66,9,0
26,8,49,9,0
26,8,66,6,4
27,2,61,3,0
27,2,64,6,4
27,2,66,10,0
27,8,61,3,0
27,8,66,54,4
28,2,47,45,0
28,2,66,12,0
28,8,54,13,0
29,2,61,2,0
29,8,59,7,0
29,8,66,8,0
30,2,54,8,0
30,8,59,11,0
30,8,63,12,0
31,8,54,5,0
32,2,47,39,0
32,2,59,10,0
32,2,66,9,0
32,2,71,5,4
32,8,54,16,0
32,8,71,5,4
33,2,59,2,0
33,2,63,2,0
33,2,71,5,4
33,8,59,8,0
33,8,71,12,0
33,8,71,30,4
34,8,54,7,0
35,2,59,5,0
35,2,66,6,0
35,8,47,2,0
36,2,42,3,0
36,2,61,13,0
36,2,66,12,0
36,2,70,5,4
36,8,49,33,0
36,8,70,5,4
37,2,58,10,0
37,2,70,5,4
37,8,61,9,0
37,8,70,12,0
37,8,70,30,4
38,8,58,7,0
39,2,61,6,0
39,2,66,9,0
39,8,49,3,0
40,2,40,1,0
40,2,64,5,0
40,2,68,9,0
40,2,68,12,4
40,8,47,12,0
41,2,56,5,0
41,2,71,5,4
41,8,59,2,0
41,8,71,17,4
42,2,42,14,0
42,2,66,9,0
42,2,70,9,0
42,8,49,7,0
43,2,61,3,0
43,2,66,3,0
43,2,70,3,0
43,2,71,5,4
43,8,71,29,4
44,2,47,47,0
44,2,59,8,0
44,2,66,7,0
44,8,54,6,0
45,2,59,9,0
45,2,66,7,0
45,8,54,7,0
46,2,59,7,0
46,2,63,5,0
46,2,71,6,4
46,8,54,7,0
46,8,73,6,4
47,2,59,11,0
47,2,63,11,0
47,2,66,11,0
47,2,75,8,4
47,8,54,6,0
47,10,68,10,4
48,2,40,1,0
48,2,64,4,0
48,2,71,14,0
48,8,47,31,0
48,8,75,12,4
49,2,56,7,0
49,8,59,14,0
49,8,64,13,0
49,8,68,13,0
49,8,73,12,4
50,8,56,8,0
50,8,71,12,4
51,2,59,2,0
51,2,64,2,0
51,2,68,4,0
51,8,47,1,0
51,8,66,42,4
52,2,39,1,0
52,2,63,6,0
52,2,66,9,0
52,8,51,31,0
53,2,58,7,0
53,8,61,13,0
53,8,66,14,0
54,8,58,8,0
55,2,61,3,0
55,2,66,3,0
55,2,68,6,4
55,8,51,1,0
55,8,70,6,4
56,2,37,1,0
56,2,59,10,0
56,2,64,10,0
56,2,71,18,4
56,8,49,12,0
57,2,56,6,0
57,8,59,3,0
57,8,64,5,0
57,8,73,12,4
58,2,42,15,0
58,2,61,9,0
58,2,66,9,0
58,8,49,8,0
58,8,71,6,4
59,2,61,2,0
59,2,66,2,0
59,2,71,6,4
59,8,61,2,0
59,8,64,4,0
59,8,70,8,4
60,2,47,22,0
60,2,59,9,0
60,2,63,8,0
60,4,68,4,4
60,8,54,7,0
60,8,66,30,4
61,2,59,5,0
61,2,63,4,0
61,2,66,5,0
61,8,54,4,0
62,2,47,17,0
62,2,59,5,0
62,2,63,5,0
62,2,66,5,0
62,2,71,7,0
62,8,54,5,0
63,2,54,4,0
63,2,71,6,4
63,2,73,3,0
63,8,70,6,4
63,8,75,4,0
64,2,40,1,0
64,2,68,6,0
64,2,68,18,4
64,2,71,9,0
64,8,52,28,0
65,2,59,21,0
65,8,64,4,0
65,8,75,30,4
66,8,64,2,0
67,2,52,6,0
67,2,59,5,0
67,2,64,4,0
67,2,68,6,0
67,8,64,1,0
68,2,51,37,0
68,2,63,8,0
68,2,66,9,0
68,2,66,18,4
68,8,58,20,0
69,2,63,2,0
69,2,66,7,0
69,8,63,3,0
69,8,73,30,4
70,2,63,6,0
70,2,66,6,0
70,8,58,6,0
71,2,63,2,0
71,2,70,3,0
71,8,63,1,0
71,8,66,1,0
72,2,37,3,0
72,2,61,14,0
72,2,64,14,0
72,2,71,6,4
72,8,49,32,0
72,8,70,6,4
73,2,56,25,0
73,2,68,6,4
73,8,61,3,0
73,8,71,12,4
74,2,61,9,0
74,2,64,9,0
74,8,73,11,4
75,2,61,9,0
75,2,64,10,0
75,8,73,29,4
76,2,42,3,0
76,2,61,13,0
76,2,66,15,0
76,2,70,15,0
76,8,49,26,0
77,2,58,21,0
77,8,61,3,0
78,2,61,2,0
78,2,66,2,0
78,2,73,3,0
78,2,73,6,4
78,8,75,5,0
78,8,75,6,4
79,2,49,6,0
79,2,54,5,0
79,2,58,5,0
79,2,73,6,0
79,2,73,6,4
79,8,71,5,4
79,8,71,8,0
80,2,47,40,0
80,2,59,4,0
80,2,63,5,0
80,2,71,23,4
80,8,54,7,0
81,2,59,10,0
81,2,66,3,0
81,8,54,9,0
81,8,63,4,0
82,2,59,1,0
82,2,63,1,0
82,2,71,6,4
82,2,71,9,0
82,8,59,4,0
82,8,73,6,4
83,2,54,4,0
83,2,63,6,0
83,2,66,7,0
83,2,75,6,4
83,8,59,1,0
83,8,80,6,4
84,2,39,3,0
84,2,63,3,0
84,2,66,7,0
84,2,78,24,4
84,8,51,32,0
84,8,63,4,0
85,2,63,4,0
85,2,70,5,0
85,8,58,21,0
86,2,63,2,0
86,2,66,6,0
86,2,70,6,0
86,2,73,6,4
86,2,75,5,0
86,8,63,3,0
86,8,75,6,4
87,2,63,2,0
87,2,66,4,0
87,2,70,8,0
87,2,73,6,4
87,8,63,2,0
87,8,66,1,0
87,8,71,5,4
88,2,44,22,0
88,2,63,2,0
88,2,68,7,0
88,2,71,23,4
88,8,63,4,0
89,2,63,9,0
89,2,71,5,0
89,8,68,4,0
90,2,44,19,0
90,2,63,1,0
90,2,68,6,0
90,2,71,6,4
90,2,75,9,0
90,8,63,3,0
90,8,73,6,4
91,2,63,1,0
91,2,68,6,0
91,2,71,6,0
91,2,75,6,4
91,8,63,2,0
91,8,83,6,4
92,2,39,4,0
92,2,63,2,0
92,2,70,9,0
92,2,82,24,4
92,8,63,3,0
93,2,51,10,0
93,2,58,10,0
93,2,63,2,0
93,2,66,6,0
93,8,63,3,0
94,2,51,16,0
94,2,63,9,0
94,2,70,9,0
94,2,73,6,4
94,8,58,8,0
94,8,75,6,4
95,2,63,2,0
95,2,66,5,0
95,2,73,6,4
95,8,63,1,0
95,8,71,5,4
96,2,40,22,0
96,2,64,6,0
96,2,68,9,0
96,2,71,24,4
96,8,47,14,0
97,2,68,5,0
97,8,64,4,0
98,2,40,15,0
98,2,64,4,0
98,2,68,6,4
98,2,71,10,0
98,8,47,8,0
98,8,70,6,4
99,2,64,2,0
99,2,68,6,0
99,2,71,6,4
99,8,64,1,0
99,8,76,6,4
100,2,47,21,0
100,2,59,8,0
100,2,63,8,0
100,2,75,24,4
100,8,54,14,0
101,2,59,3,0
101,2,66,2,0
101,8,59,4,0
101,8,63,3,0
102,2,47,14,0
102,2,59,3,0
102,2,63,5,0
102,2,71,9,0
102,2,73,6,4
102,8,54,8,0
102,8,75,6,4
103,2,59,3,0
103,2,63,3,0
103,2,66,4,0
103,2,73,6,4
103,8,47,1,0
103,8,71,5,4
104,2,37,2,0
104,2,59,9,0
104,2,64,9,0
104,2,71,24,4
104,8,49,32,0
105,2,64,5,0
105,2,68,6,0
105,8,56,8,0
106,2,61,5,0
106,2,64,6,0
106,2,68,6,0
106,2,76,12,4
106,8,56,8,0
107,2,59,4,0
107,2,64,5,0
107,2,68,7,0
107,2,78,6,4
107,8,49,2,0
107,8,75,12,4
108,2,42,21,0
108,2,61,4,0
108,2,66,8,0
108,8,49,14,0
108,8,71,18,4
109,2,61,9,0
109,2,70,5,0
109,8,66,3,0
110,2,42,21,0
110,2,61,3,0
110,2,66,7,0
110,2,73,7,0
110,2,75,12,4
110,8,61,2,0
111,2,49,10,0
111,2,61,2,0
111,2,66,11,0
111,2,70,10,0
111,2,73,12,4
111,8,61,5,0
112,2,47,43,0
112,2,71,36,4
112,8,54,15,0
113,2,61,5,0
113,8,59,10,0
113,8,63,9,0
114,2,54,21,0
114,8,59,23,0
114,8,66,23,0
116,2,47,45,0
116,8,54,27,0
117,2,61,4,0
117,8,61,10,0
117,8,66,13,0
118,8,61,9,0
119,2,54,10,0
120,2,47,44,0
120,8,54,25,0
121,2,59,4,0
121,8,59,10,0
121,8,64,9,0
122,8,59,9,0
122,8,66,21,0
123,2,54,9,0
123,8,59,19,0
124,2,47,46,0
124,8,54,34,0
125,2,61,4,0
125,8,59,30,0
125,8,63,1,0
125,8,66,30,0
126,2,71,6,4
126,8,73,6,4
127,2,75,8,4
127,10,68,10,4
128,2,40,1,0
128,2,64,4,0
128,2,71,14,0
128,8,47,31,0
128,8,75,12,4
129,2,56,7,0
129,8,59,14,0
129,8,64,13,0
129,8,68,13,0
129,8,73,12,4
130,8,56,8,0
130,8,71,12,4
131,2,59,2,0
131,2,64,2,0
131,2,68,4,0
131,8,47,1,0
131,8,66,36,4
132,2,39,1,0
132,2,63,6,0
132,2,66,9,0
132,8,51,31,0
133,2,58,7,0
133,8,61,13,0
133,8,66,14,0
134,8,58,8,0
135,2,61,3,0
135,2,66,3,0
135,2,68,6,4
135,8,51,1,0
135,8,70,6,4
136,2,37,1,0
136,2,59,10,0
136,2,64,10,0
136,2,71,18,4
136,8,49,12,0
137,2,56,6,0
137,8,59,3,0
137,8,64,5,0
137,8,73,12,4
138,2,42,15,0
138,2,61,9,0
138,2,66,9,0
138,8,49,8,0
138,8,71,6,4
139,2,61,2,0
139,2,66,2,0
139,2,71,6,4
139,8,61,2,0
139,8,64,4,0
139,8,70,8,4
140,2,47,22,0
140,2,59,9,0
140,2,63,8,0
140,4,68,4,4
140,8,54,7,0
140,8,66,30,4
141,2,59,5,0
141,2,63,4,0
141,2,66,5,0
141,8,54,4,0
142,2,47,17,0
142,2,59,5,0
142,2,63,5,0
142,2,66,5,0
142,2,71,7,0
142,8,54,5,0
143,2,54,4,0
143,2,71,6,4
143,2,73,3,0
143,8,70,6,4
143,8,75,4,0
144,2,40,1,0
144,2,68,6,0
144,2,68,18,4
144,2,71,9,0
144,8,52,28,0
145,2,59,21,0
145,8,64,4,0
145,8,75,30,4
146,8,64,2,0
147,2,52,6,0
147,2,59,5,0
147,2,64,4,0
147,2,68,6,0
147,8,64,1,0
148,2,51,37,0
148,2,63,8,0
148,2,66,9,0
148,2,66,18,4
148,8,58,20,0
149,2,63,2,0
149,2,66,7,0
149,8,63,3,0
149,8,73,30,4
150,2,63,6,0
150,2,66,6,0
150,8,58,6,0
151,2,63,2,0
151,2,70,3,0
151,8,63,1,0
151,8,66,1,0
152,2,37,3,0
152,2,61,14,0
152,2,64,14,0
152,2,71,6,4
152,8,49,32,0
152,8,70,6,4
153,2,56,25,0
153,2,68,6,4
153,8,61,3,0
153,8,71,12,4
154,2,61,9,0
154,2,64,9,0
154,8,73,11,4
155,2,61,9,0
155,2,64,10,0
155,8,73,29,4
156,2,42,3,0
156,2,61,13,0
156,2,66,15,0
156,2,70,15,0
156,8,49,26,0
157,2,58,21,0
157,8,61,3,0
158,2,61,2,0
158,2,66,2,0
158,2,73,3,0
158,2,73,6,4
158,8,75,5,0
158,8,75,6,4
159,2,49,6,0
159,2,54,5,0
159,2,58,5,0
159,2,73,6,0
159,2,73,6,4
159,8,71,5,4
159,8,71,8,0
160,2,47,40,0
160,2,59,4,0
160,2,63,5,0
160,2,71,23,4
160,8,54,7,0
161,2,59,10,0
161,2,66,3,0
161,8,54,9,0
161,8,63,4,0
162,2,59,1,0
162,2,63,1,0
162,2,71,6,4
162,2,71,9,0
162,8,59,4,0
162,8,73,6,4
163,2,54,4,0
163,2,63,6,0
163,2,66,7,0
163,2,75,6,4
163,8,59,1,0
163,8,80,6,4
164,2,39,3,0
164,2,63,3,0
164,2,66,7,0
164,2,78,24,4
164,8,51,32,0
164,8,63,4,0
165,2,63,4,0
165,2,70,5,0
165,8,58,21,0
166,2,63,2,0
166,2,66,6,0
166,2,70,6,0
166,2,73,6,4
166,2,75,5,0
166,8,63,3,0
166,8,75,6,4
167,2,63,2,0
167,2,66,4,0
167,2,70,8,0
167,2,73,6,4
167,8,63,2,0
167,8,66,1,0
167,8,71,5,4
168,2,44,22,0
168,2,63,2,0
168,2,68,7,0
168,2,71,23,4
168,8,63,4,0
169,2,63,9,0
169,2,71,5,0
169,8,68,4,0
170,2,44,19,0
170,2,63,1,0
170,2,68,6,0
170,2,71,6,4
170,2,75,9,0
170,8,63,3,0
170,8,73,6,4
171,2,63,1,0
171,2,68,6,0
171,2,71,6,0
171,2,75,6,4
171,8,63,2,0
171,8,83,6,4
172,2,39,4,0
172,2,63,2,0
172,2,70,9,0
172,2,82,24,4
172,8,63,3,0
173,2,51,10,0
173,2,58,10,0
173,2,63,2,0
173,2,66,6,0
173,8,63,3,0
174,2,51,16,0
174,2,63,9,0
174,2,70,9,0
174,2,73,6,4
174,8,58,8,0
174,8,75,6,4
175,2,63,2,0
175,2,66,5,0
175,2,73,6,4
175,8,63,1,0
175,8,71,5,4
176,2,40,22,0
176,2,64,6,0
176,2,68,9,0
176,2,71,24,4
176,8,47,14,0
177,2,68,5,0
177,8,64,4,0
178,2,40,15,0
178,2,64,4,0
178,2,68,6,4
178,2,71,10,0
178,8,47,8,0
178,8,70,6,4
179,2,64,2,0
179,2,68,6,0
179,2,71,6,4
179,8,64,1,0
179,8,76,6,4
180,2,47,21,0
180,2,59,8,0
180,2,63,8,0
180,2,75,24,4
180,8,54,14,0
181,2,59,3,0
181,2,66,2,0
181,8,59,4,0
181,8,63,3,0
182,2,47,14,0
182,2,59,3,0
182,2,63,5,0
182,2,71,9,0
182,2,73,6,4
182,8,54,8,0
182,8,75,6,4
183,2,59,3,0
183,2,63,3,0
183,2,66,4,0
183,2,73,6,4
183,8,47,1,0
183,8,71,5,4
184,2,37,2,0
184,2,59,9,0
184,2,64,9,0
184,2,71,24,4
184,8,49,32,0
185,2,64,5,0
185,2,68,6,0
185,8,56,8,0
186,2,61,5,0
186,2,64,6,0
186,2,68,6,0
186,2,76,12,4
186,8,56,8,0
187,2,59,4,0
187,2,64,5,0
187,2,68,7,0
187,2,78,6,4
187,8,49,2,0
187,8,75,12,4
188,2,42,21,0
188,2,61,4,0
188,2,66,8,0
188,8,49,14,0
188,8,71,18,4
189,2,61,9,0
189,2,70,5,0
189,8,66,3,0
190,2,42,21,0
190,2,61,3,0
190,2,66,7,0
190,2,73,7,0
190,2,75,12,4
190,8,61,2,0
191,2,49,10,0
191,2,61,2,0
191,2,66,11,0
191,2,70,10,0
191,2,73,12,4
191,8,61,5,0
192,2,40,9,0
192,2,59,1,0
192,2,64,6,0
192,2,68,6,0
192,2,71,24,4
192,8,59,5,0
193,2,40,7,0
193,2,64,6,0
193,2,68,6,0
193,8,59,6,0
194,2,40,8,0
194,2,64,7,0
194,2,68,6,4
194,2,68,7,0
194,8,59,7,0
194,8,70,6,4
195,2,40,10,0
195,2,64,6,0
195,2,68,7,0
195,2,71,6,4
195,8,59,2,0
195,8,73,5,4
196,2,40,8,0
196,2,66,7,0
196,2,70,7,0
196,2,73,23,4
196,8,61,6,0
197,2,40,7,0
197,2,66,7,0
197,2,70,7,0
197,8,61,6,0
198,2,40,7,0
198,2,66,8,0
