beat,position,pitch,duration,program
0,10,45,22,0
1,1,52,8,0
1,4,57,4,0
1,7,60,14,0
2,4,52,5,0
2,7,57,4,0
2,10,43,17,0
3,1,50,14,0
3,4,55,14,0
3,7,59,13,0
4,10,52,14,0
5,1,59,11,0
5,4,64,17,0
5,7,67,15,0
6,10,45,19,0
7,1,52,7,0
7,4,57,17,0
7,7,60,15,0
8,10,50,22,0
9,1,57,7,0
9,4,62,13,0
9,7,65,19,0
10,4,57,5,0
10,7,62,7,0
10,10,50,18,0
11,1,57,11,0
11,4,62,17,0
11,7,65,13,0
12,10,52,18,0
13,1,59,19,0
13,4,64,15,0
13,7,67,11,0
14,10,52,21,0
15,1,59,7,0
15,4,64,4,0
15,7,67,7,0
15,10,59,8,0
16,1,64,4,0
16,4,71,5,0
16,7,64,2,0
16,10,45,22,0
17,1,52,8,0
17,4,57,4,0
17,7,60,14,0
18,4,52,5,0
18,7,57,4,0
18,10,43,17,0
19,1,50,14,0
19,4,55,14,0
19,7,59,13,0
20,10,52,14,0
21,1,59,11,0
21,4,64,17,0
21,7,67,15,0
22,10,45,19,0
23,1,52,7,0
23,4,57,17,0
23,7,60,15,0
24,10,50,22,0
25,1,57,8,0
25,4,62,18,0
25,7,65,16,0
26,10,52,18,0
27,1,59,7,0
27,4,64,4,0
27,7,67,14,0
27,10,64,11,0
28,10,45,22,0
29,1,52,7,0
29,4,57,12,0
29,7,60,13,0
30,4,52,5,0
30,7,57,2,0
30,10,45,22,0
30,10,57,21,0
30,10,60,21,0
32,4,64,4,0
32,10,45,22,0
32,10,57,10,0
32,10,60,8,0
32,10,69,7,0
33,4,52,16,0
33,7,69,2,0
33,10,60,7,0
33,10,64,10,0
33,10,69,4,0
34,4,69,2,0
34,7,67,1,0
34,10,43,13,0
34,10,55,8,0
34,10,59,8,0
34,10,67,4,0
35,4,50,8,0
35,4,62,8,0
35,10,55,3,0
35,10,59,3,0
35,10,62,3,0
36,1,62,1,0
36,4,60,2,0
36,7,62,1,0
36,10,52,17,0
36,10,59,4,0
36,10,64,7,0
36,10,64,8,0
37,4,59,3,0
37,7,67,2,0
37,10,59,3,0
37,10,64,4,0
37,10,64,5,0
37,10,67,6,0
38,4,62,3,0
38,7,64,3,0
38,10,45,14,0
38,10,57,9,0
38,10,57,11,0
38,10,60,7,0
39,4,52,9,0
39,10,57,4,0
39,10,60,4,0
39,10,64,4,0
40,4,57,2,0
40,7,60,2,0
40,10,50,42,0
40,10,62,2,0
40,10,62,7,0
40,10,65,7,0
41,4,57,20,0
41,4,62,2,0
41,10,62,2,0
41,10,62,8,0
41,10,65,8,0
42,1,60,4,0
42,7,57,2,0
42,10,62,5,0
42,10,62,8,0
42,10,65,8,0
43,4,57,10,0
43,4,64,2,0
43,7,62,6,0
43,10,62,7,0
43,10,65,6,0
43,10,69,6,0
44,4,57,2,0
44,7,60,2,0
44,10,43,21,0
44,10,55,9,0
44,10,59,9,0
44,10,62,2,0
45,1,62,2,0
45,4,50,13,0
45,4,62,1,0
45,7,62,2,0
45,10,55,6,0
45,10,59,6,0
45,10,62,6,0
45,10,67,5,0
46,4,69,2,0
46,7,64,17,0
46,10,48,3,0
46,10,55,3,0
46,10,60,4,0
47,10,52,8,0
47,10,59,6,0
47,10,64,5,0
48,4,64,3,0
48,7,64,3,0
48,10,45,19,0
48,10,57,7,0
48,10,60,7,0
48,10,69,7,0
49,4,52,12,0
49,7,69,2,0
49,10,57,6,0
49,10,60,6,0
49,10,64,6,0
49,10,69,4,0
50,4,69,2,0
50,7,67,1,0
50,10,43,13,0
50,10,55,7,0
50,10,59,7,0
50,10,67,4,0
51,4,50,7,0
51,4,62,8,0
51,10,55,3,0
51,10,59,3,0
51,10,62,3,0
52,1,62,1,0
52,4,60,2,0
52,7,62,1,0
52,10,52,15,0
52,10,59,3,0
52,10,64,7,0
53,4,59,2,0
53,7,67,2,0
53,10,59,3,0
53,10,64,4,0
53,10,64,7,0
53,10,67,7,0
54,4,59,3,0
54,4,62,3,0
54,7,64,3,0
54,10,45,20,0
54,10,57,8,0
54,10,57,11,0
54,10,60,8,0
55,4,52,13,0
55,10,57,3,0
55,10,60,6,0
55,10,64,7,0
56,4,57,2,0
56,7,60,2,0
56,10,50,22,0
56,10,57,3,0
56,10,62,2,0
56,10,62,8,0
57,4,57,4,0
57,4,62,2,0
57,7,62,3,0
57,10,62,6,0
57,10,62,8,0
57,10,65,7,0
58,4,57,5,0
58,4,60,4,0
58,10,50,15,0
58,10,62,3,0
58,10,62,7,0
58,10,65,7,0
59,1,62,3,0
59,7,64,2,0
59,10,57,3,0
59,10,62,6,0
59,10,65,7,0
60,4,57,2,0
60,4,60,2,0
60,7,62,2,0
60,10,43,43,0
60,10,55,8,0
60,10,59,7,0
60,10,62,7,0
60,10,67,4,0
61,4,50,9,0
61,4,64,15,0
61,10,55,8,0
61,10,59,8,0
61,10,62,8,0
62,10,55,9,0
62,10,59,9,0
62,10,62,8,0
62,10,64,5,0
63,4,50,16,0
63,4,62,2,0
63,7,62,8,0
63,10,55,3,0
63,10,59,8,0
63,10,62,10,0
64,4,55,2,0
64,4,60,3,0
64,7,62,3,0
64,10,45,47,0
64,10,57,13,0
64,10,57,36,0
64,10,60,8,0
65,4,52,8,0
65,10,60,7,0
65,10,64,7,0
66,4,52,8,0
66,10,57,7,0
66,10,60,7,0
67,4,52,7,0
67,10,57,9,0
67,10,60,9,0
67,10,64,9,0
68,4,52,5,0
68,10,45,16,0
68,10,64,5,0
69,4,52,8,0
69,4,57,9,0
69,10,57,12,0
69,10,60,12,0
70,4,52,6,0
70,4,60,4,0
70,10,43,20,0
70,10,62,13,0
71,4,50,12,0
71,10,55,8,0
71,10,59,8,0
72,4,60,2,0
72,7,62,2,0
72,10,41,5,0
72,10,53,8,0
72,10,57,11,0
72,10,64,7,0
73,7,62,2,0
73,10,43,5,0
73,10,55,5,0
73,10,59,4,0
73,10,60,4,0
74,4,62,3,0
74,10,48,18,0
74,10,55,3,0
74,10,60,7,0
74,10,64,14,0
75,4,55,4,0
75,10,55,3,0
75,10,60,7,0
75,10,64,9,0
76,4,55,3,0
76,4,64,2,0
76,7,67,2,0
76,10,41,20,0
76,10,53,10,0
76,10,57,7,0
76,10,69,2,0
77,1,72,2,0
77,4,48,13,0
77,4,69,8,0
77,10,57,10,0
77,10,60,10,0
78,4,67,2,0
78,7,69,1,0
78,10,41,17,0
78,10,53,13,0
78,10,57,10,0
78,10,67,4,0
79,4,48,11,0
79,4,57,8,0
79,10,57,8,0
79,10,60,9,0
80,4,53,2,0
80,4,64,2,0
80,7,67,2,0
80,10,43,21,0
80,10,55,13,0
80,10,59,8,0
80,10,62,24,0
81,4,50,13,0
81,10,59,7,0
81,10,62,8,0
82,4,55,16,0
82,10,43,18,0
82,10,59,9,0
83,4,50,12,0
83,10,55,2,0
83,10,59,7,0
83,10,62,9,0
84,4,55,3,0
84,10,45,21,0
84,10,57,13,0
84,10,60,9,0
84,10,64,8,0
85,4,52,15,0
85,10,57,4,0
85,10,60,7,0
85,10,64,7,0
86,4,57,5,0
86,4,64,4,0
86,10,43,19,0
86,10,55,13,0
86,10,59,9,0
86,10,62,13,0
87,4,50,11,0
87,10,59,7,0
87,10,62,7,0
88,4,55,4,0
88,4,60,2,0
88,7,62,2,0
88,10,41,5,0
88,10,53,6,0
88,10,57,10,0
88,10,64,7,0
89,7,62,2,0
89,10,43,8,0
89,10,55,7,0
89,10,59,6,0
89,10,60,4,0
90,4,67,3,0
90,10,48,18,0
90,10,55,3,0
90,10,60,7,0
90,10,64,13,0
91,4,55,3,0
91,10,55,3,0
91,10,60,7,0
91,10,64,7,0
92,4,55,3,0
92,4,64,2,0
92,7,67,2,0
92,10,41,19,0
92,10,53,10,0
92,10,57,7,0
92,10,69,4,0
93,4,48,15,0
93,4,69,2,0
93,7,67,1,0
93,10,57,8,0
93,10,60,8,0
93,10,64,3,0
94,4,53,3,0
94,4,60,2,0
94,7,64,1,0
94,10,43,18,0
94,10,55,9,0
94,10,59,8,0
94,10,62,5,0
95,4,50,14,0
95,4,62,6,0
95,10,55,3,0
95,10,59,8,0
95,10,62,10,0
96,4,55,3,0
96,4,60,2,0
96,7,62,2,0
96,10,45,22,0
96,10,57,8,0
96,10,60,6,0
96,10,60,7,0
97,4,52,8,0
97,4,57,32,0
97,10,57,8,0
97,10,60,8,0
97,10,64,7,0
98,4,52,6,0
98,10,45,23,0
98,10,57,7,0
98,10,60,7,0
98,10,64,7,0
99,4,52,8,0
99,10,57,6,0
99,10,60,6,0
100,4,52,5,0
100,4,59,5,0
100,10,45,16,0
100,10,64,5,0
101,4,52,8,0
101,4,57,9,0
101,10,57,12,0
101,10,60,12,0
102,4,52,6,0
102,4,60,4,0
102,10,43,20,0
102,10,62,13,0
103,4,50,12,0
103,10,55,8,0
103,10,59,8,0
104,4,60,2,0
104,7,62,2,0
104,10,41,5,0
104,10,53,8,0
104,10,57,11,0
104,10,64,7,0
105,7,62,2,0
105,10,43,5,0
105,10,55,5,0
105,10,59,4,0
105,10,60,4,0
106,4,62,3,0
106,10,48,18,0
106,10,55,3,0
106,10,60,7,0
106,10,64,14,0
107,4,55,4,0
107,10,55,3,0
107,10,60,7,0
107,10,64,9,0
108,4,55,3,0
108,4,64,2,0
108,7,67,2,0
108,10,41,20,0
108,10,53,10,0
108,10,57,7,0
108,10,69,2,0
109,1,72,2,0
109,4,48,13,0
109,4,69,8,0
109,10,57,10,0
