beat,position,pitch,duration,program
0,10,49,48,0
1,4,56,8,0
1,10,61,9,0
1,10,64,10,0
2,4,56,8,0
2,10,61,9,0
2,10,66,11,0
3,4,56,7,0
3,10,61,12,0
3,10,64,12,0
4,4,56,6,0
4,10,47,47,0
5,4,56,7,0
5,10,59,10,0
5,10,64,10,0
6,4,56,8,0
6,10,59,10,0
6,10,66,11,0
7,4,56,7,0
7,10,59,11,0
7,10,64,11,0
8,4,56,6,0
8,10,45,47,0
9,4,56,8,0
9,10,59,8,0
9,10,64,8,0
10,4,56,8,0
10,10,59,9,0
10,10,66,11,0
11,4,56,7,0
11,10,59,11,0
11,10,64,10,0
12,4,56,6,0
12,10,44,46,0
13,4,54,5,0
13,10,51,5,0
13,10,54,21,0
13,10,60,10,0
14,4,51,8,0
14,10,60,9,0
14,10,63,19,0
15,4,51,7,0
15,10,54,10,0
15,10,60,10,0
16,4,51,5,0
16,10,49,48,0
17,4,56,8,0
17,10,61,9,0
17,10,64,10,0
18,4,56,8,0
18,10,61,9,0
18,10,66,11,0
19,4,56,7,0
19,10,61,12,0
19,10,64,12,0
20,4,56,6,0
20,10,47,47,0
21,4,56,7,0
21,10,59,10,0
21,10,64,10,0
22,4,56,8,0
22,10,59,10,0
22,10,66,11,0
23,4,56,7,0
23,10,59,11,0
23,10,64,11,0
24,4,56,6,0
24,10,45,47,0
25,4,56,8,0
25,10,59,8,0
25,10,64,8,0
26,4,56,8,0
26,10,59,9,0
26,10,66,11,0
27,4,56,7,0
27,10,59,11,0
27,10,64,10,0
28,4,56,6,0
28,9,54,8,0
28,9,60,9,0
28,10,44,23,0
29,4,51,17,0
29,10,54,9,0
30,6,60,9,0
31,0,44,51,0
31,3,51,47,0
31,4,56,65,0
31,5,60,64,0
31,7,63,63,0
31,8,68,48,0
35,10,76,6,4
36,4,75,6,4
36,10,49,21,0
36,10,73,16,4
37,3,56,20,0
37,8,61,15,0
37,9,64,19,0
37,10,68,18,0
38,4,71,5,4
38,9,47,16,0
38,10,68,10,4
39,3,56,10,0
39,8,59,7,0
39,10,66,5,4
39,10,68,9,0
40,4,68,7,4
40,9,45,24,0
41,4,52,21,0
41,4,71,6,4
41,8,57,16,0
41,9,61,15,0
41,10,68,6,4
41,10,68,15,0
42,4,71,6,4
42,10,44,18,0
42,10,73,15,4
43,4,51,12,0
43,10,56,11,0
43,10,59,9,0
43,10,63,11,0
44,4,71,2,4
44,7,73,2,4
44,9,42,21,0
44,10,64,16,4
45,3,49,13,0
45,7,54,17,0
45,8,57,12,0
45,9,61,17,0
45,10,66,11,0
46,4,66,4,4
46,9,47,16,0
46,10,68,5,4
47,3,51,9,0
47,4,71,6,4
47,7,54,3,0
47,8,59,2,0
47,9,63,2,0
47,10,66,6,4
48,4,68,6,4
48,9,40,26,0
48,10,71,32,4
49,3,47,20,0
49,9,59,9,0
50,3,56,8,0
50,9,59,14,0
50,9,64,15,0
51,10,68,6,4
