beat,position,pitch,duration,program
0,7,38,14,0
0,7,45,14,0
0,7,50,13,0
0,7,57,15,0
0,7,62,15,0
0,7,66,15,0
2,7,40,14,0
2,7,47,14,0
2,7,52,14,0
2,7,56,14,0
2,7,59,14,0
4,7,38,12,0
4,7,45,12,0
4,7,50,12,0
4,7,57,11,0
4,7,62,11,0
6,7,37,12,0
6,7,49,14,0
6,7,61,14,0
6,7,64,13,0
6,7,68,13,0
8,7,47,15,0
8,7,59,15,0
8,7,62,15,0
8,7,66,16,0
10,7,49,17,0
10,7,61,18,0
10,7,64,16,0
10,7,68,17,0
12,7,47,14,0
12,7,59,14,0
12,7,62,13,0
12,7,66,14,0
14,7,49,44,0
14,7,56,21,0
14,7,61,11,0
14,7,66,10,0
14,7,68,10,0
15,7,61,11,0
15,7,66,8,0
15,7,68,8,0
16,7,53,20,0
16,7,56,19,0
16,7,61,21,0
16,7,65,17,0
16,7,68,21,0
18,7,49,14,0
18,7,53,13,0
18,7,56,12,0
18,7,61,14,0
18,7,65,13,0
18,7,68,13,0
20,7,42,24,0
20,7,57,9,0
20,7,61,10,0
21,1,54,9,0
21,7,57,5,0
21,7,61,5,0
21,7,66,6,0
22,1,54,3,0
22,7,49,14,0
22,7,61,10,0
22,7,64,6,0
22,7,68,6,0
23,7,64,6,0
23,7,68,6,0
24,1,61,1,0
24,7,38,13,0
24,7,50,13,0
24,7,57,9,0
24,7,62,8,0
24,7,66,7,0
25,7,57,7,0
25,7,62,10,0
25,7,66,6,0
26,7,40,16,0
26,7,52,13,0
26,7,59,10,0
26,7,64,10,0
26,7,68,10,0
27,7,64,6,0
27,7,68,6,0
27,10,52,2,0
28,1,59,1,0
28,7,42,17,0
28,7,54,13,0
28,7,57,10,0
28,7,61,10,0
28,7,66,8,0
29,7,66,6,0
29,10,54,2,0
30,1,57,2,0
30,7,49,16,0
30,7,56,7,0
30,7,61,7,0
30,7,64,7,0
31,7,56,5,0
31,7,61,8,0
31,7,64,6,0
32,1,49,6,0
32,7,50,12,0
32,7,57,10,0
32,7,62,10,0
32,7,66,10,0
33,7,57,10,0
33,7,62,7,0
33,7,66,7,0
34,7,40,41,0
34,7,59,6,0
34,7,64,5,0
34,7,68,5,0
35,7,52,2,0
35,7,56,2,0
35,7,59,2,0
36,1,47,23,0
36,7,52,18,0
36,7,59,18,0
36,7,64,18,0
36,7,68,17,0
38,7,45,14,0
38,7,57,7,0
38,7,61,10,0
38,7,64,7,0
39,1,52,9,0
39,7,61,7,0
39,7,64,7,0
39,7,73,5,0
40,1,74,3,0
40,4,76,4,0
40,7,47,14,0
40,7,59,8,0
40,7,62,8,0
40,7,66,8,0
41,1,54,7,0
41,1,78,9,0
41,7,62,3,0
41,7,66,4,0
42,1,73,2,0
42,4,74,2,0
42,7,49,15,0
42,7,61,9,0
42,7,64,5,0
42,7,68,6,0
42,7,76,5,0
43,1,76,1,0
43,4,76,3,0
43,7,64,4,0
43,7,68,4,0
43,10,73,3,0
44,4,71,12,0
44,7,50,3,0
44,7,57,3,0
44,7,62,5,0
44,7,66,5,0
44,7,69,5,0
45,7,52,3,0
45,7,59,2,0
45,7,64,4,0
45,7,68,4,0
45,7,71,3,0
46,7,42,16,0
46,7,54,13,0
46,7,57,7,0
46,7,61,7,0
46,7,66,7,0
47,7,61,6,0
47,7,66,5,0
47,7,73,2,0
47,10,54,2,0
47,10,74,4,0
48,1,57,1,0
48,1,76,1,0
48,4,76,1,0
48,7,49,16,0
48,7,56,12,0
48,7,61,7,0
48,7,64,6,0
48,7,68,6,0
48,7,76,5,0
49,1,81,2,0
49,4,80,6,0
49,7,64,5,0
49,7,68,6,0
49,10,56,2,0
50,1,61,1,0
50,1,76,3,0
50,4,74,5,0
50,7,47,17,0
50,7,59,6,0
50,7,62,5,0
50,7,66,6,0
51,1,54,7,0
51,1,74,7,0
51,7,62,4,0
51,7,66,6,0
51,10,54,2,0
52,1,59,1,0
52,7,49,16,0
52,7,53,16,0
52,7,56,13,0
52,7,61,8,0
52,7,65,6,0
52,7,68,6,0
52,7,78,1,0
52,10,78,1,0
53,1,78,1,0
53,4,78,1,0
53,7,61,1,0
53,7,64,1,0
53,7,65,6,0
53,7,68,6,0
53,7,77,4,0
53,10,56,2,0
54,1,61,1,0
54,1,77,3,0
54,7,42,17,0
54,7,66,4,0
54,7,69,1,0
54,7,73,3,0
55,1,54,7,0
55,4,57,4,0
55,7,61,6,0
55,7,66,6,0
55,7,81,3,0
55,10,54,2,0
55,10,80,4,0
56,1,57,1,0
56,1,78,1,0
56,4,78,5,0
56,7,49,16,0
56,7,61,5,0
56,7,64,5,0
56,7,68,5,0
56,10,53,13,0
57,1,56,6,0
57,1,76,5,0
57,4,68,9,0
57,10,56,3,0
58,1,61,1,0
58,4,76,2,0
58,7,50,17,0
58,7,54,16,0
58,7,57,12,0
58,7,62,10,0
58,7,66,7,0
58,7,69,10,0
58,7,78,4,0
59,1,76,2,0
59,4,76,5,0
59,7,66,6,0
59,7,69,6,0
59,10,57,1,0
60,1,62,1,0
60,1,69,4,0
60,4,73,8,0
60,7,45,17,0
60,7,57,8,0
60,7,61,9,0
60,7,64,9,0
61,1,52,7,0
61,1,76,4,0
61,7,61,6,0
61,7,64,5,0
61,10,52,2,0
62,1,57,2,0
62,4,73,2,0
62,7,44,14,0
62,7,56,11,0
62,7,59,11,0
62,7,62,7,0
62,7,74,3,0
63,1,73,2,0
63,4,74,5,0
63,7,56,2,0
63,7,59,2,0
63,7,62,2,0
64,1,78,4,0
64,7,49,14,0
64,7,56,13,0
64,7,61,8,0
64,7,65,6,0
64,7,68,7,0
64,7,77,3,0
65,1,77,1,0
65,4,53,3,0
65,4,78,3,0
65,7,61,3,0
65,7,65,4,0
65,7,68,4,0
66,1,80,6,0
66,7,42,17,0
66,7,57,7,0
66,7,61,7,0
66,7,66,7,0
66,7,78,12,0
67,1,54,7,0
67,7,61,7,0
67,7,66,8,0
67,10,54,2,0
67,10,78,2,0
68,1,57,5,0
68,1,80,2,0
68,4,61,2,0
68,4,81,2,0
68,7,50,16,0
68,7,57,9,0
68,7,62,10,0
68,7,66,10,0
68,7,83,3,0
69,1,81,1,0
69,4,80,4,0
69,7,57,9,0
69,7,62,6,0
69,7,66,6,0
70,1,50,6,0
70,1,78,1,0
70,4,76,10,0
70,7,45,20,0
70,7,57,9,0
70,7,61,10,0
70,7,64,9,0
71,7,57,8,0
71,7,61,6,0
71,7,64,6,0
72,1,52,7,0
72,4,76,2,0
72,7,47,23,0
72,7,59,8,0
72,7,62,6,0
72,7,66,7,0
72,7,74,4,0
73,1,54,10,0
73,1,73,2,0
73,4,74,4,0
73,7,59,6,0
73,7,62,5,0
73,7,66,6,0
74,1,54,7,0
74,1,81,5,0
74,7,49,18,0
74,7,61,10,0
74,7,65,7,0
74,7,68,7,0
74,7,80,11,0
75,7,61,10,0
75,7,65,8,0
75,7,68,9,0
75,7,78,11,0
