beat,position,pitch,duration,program
0,3,75,8,0
0,9,77,3,0
1,3,56,31,0
1,3,79,10,0
2,3,65,8,0
2,3,77,10,0
2,9,70,12,0
3,3,82,10,0
4,3,58,33,0
4,3,77,13,0
5,3,65,7,0
5,9,70,17,0
6,3,75,9,0
7,3,60,48,0
7,3,74,10,0
8,3,65,7,0
8,9,70,14,0
8,9,75,4,0
9,3,74,4,0
10,3,70,12,0
10,3,72,20,0
11,3,63,6,0
11,9,70,5,0
12,3,75,5,0
12,9,77,4,0
13,3,56,32,0
13,3,79,7,0
14,3,63,7,0
14,3,77,12,0
14,9,70,20,0
15,3,82,11,0
16,3,58,32,0
16,3,79,11,0
17,3,63,6,0
17,9,70,17,0
17,9,87,6,0
18,9,86,4,0
19,3,60,50,0
19,3,79,16,0
20,3,63,7,0
20,9,70,6,0
21,3,74,6,0
21,9,75,3,0
22,3,70,10,0
22,3,77,12,0
23,3,67,12,0
23,3,79,7,0
24,3,63,12,0
24,3,82,6,0
25,3,56,34,0
25,3,79,8,0
26,3,63,7,0
26,3,77,8,0
26,9,70,19,0
27,3,82,6,0
28,3,58,32,0
28,3,79,7,0
29,3,63,7,0
29,9,70,18,0
29,9,77,4,0
30,9,75,3,0
31,3,60,58,0
31,3,74,12,0
32,3,63,6,0
32,9,70,13,0
32,9,75,3,0
33,3,74,4,0
34,3,70,14,0
34,3,72,17,0
35,3,67,10,0
36,3,63,10,0
36,3,72,5,0
36,9,74,3,0
37,3,53,34,0
37,3,75,6,0
38,3,63,7,0
38,3,77,6,0
38,9,68,19,0
39,3,79,7,0
40,3,55,29,0
40,3,77,8,0
41,3,65,7,0
41,9,70,9,0
41,9,74,5,0
42,9,70,3,0
43,3,48,67,0
43,3,72,24,0
43,9,55,38,0
44,3,60,24,0
44,9,62,8,0
45,3,63,6,0
45,9,65,3,0
46,3,72,43,0
49,3,48,64,0
49,3,72,24,0
49,9,55,57,0
50,3,60,26,0
50,9,63,10,0
51,3,65,10,0
51,3,79,12,0
52,3,67,25,0
52,3,79,24,0
53,3,60,9,0
54,3,63,7,0
54,3,75,12,0
54,9,67,8,0
55,3,46,31,0
55,3,77,24,0
55,9,53,30,0
56,3,58,15,0
56,9,62,8,0
57,3,65,10,0
57,3,82,12,0
57,9,62,6,0
58,3,48,30,0
58,3,79,24,0
58,9,55,21,0
59,3,60,13,0
59,9,63,9,0
60,3,67,6,0
60,3,72,6,0
60,9,63,7,0
60,9,74,6,0
61,3,44,29,0
61,3,75,12,0
61,9,51,29,0
62,3,56,12,0
62,3,72,12,0
62,9,60,7,0
63,3,63,11,0
63,3,75,12,0
63,9,60,6,0
64,3,46,24,0
64,3,77,24,0
64,9,53,20,0
65,3,58,21,0
65,9,62,8,0
66,3,65,10,0
66,3,70,12,0
67,3,51,28,0
67,3,77,24,0
67,9,58,37,0
68,3,63,26,0
68,9,67,24,0
69,3,70,13,0
69,3,79,12,0
70,3,43,27,0
70,3,75,15,0
70,3,79,36,0
70,9,50,26,0
71,3,55,20,0
72,3,59,11,0
72,9,62,6,0
73,3,48,36,0
73,3,72,24,0
73,9,55,54,0
74,3,60,13,0
74,9,63,37,0
75,3,67,13,0
75,3,79,12,0
75,8,72,28,0
75,9,60,12,0
76,3,48,36,0
76,3,79,24,0
77,3,60,11,0
77,9,67,8,0
78,3,63,11,0
78,3,84,12,0
79,0,67,2,0
79,3,53,28,0
79,3,82,24,0
79,9,60,19,0
80,3,65,11,0
80,9,67,9,0
81,3,68,8,0
81,3,84,12,0
82,3,53,35,0
82,3,77,24,0
82,9,60,29,0
83,3,65,21,0
83,9,67,9,0
84,3,68,7,0
84,3,72,6,0
84,9,70,7,0
84,9,74,6,0
85,3,44,29,0
85,3,75,12,0
85,9,51,28,0
86,3,56,15,0
86,3,74,12,0
86,9,58,8,0
87,3,60,7,0
87,3,75,12,0
88,3,46,28,0
88,3,60,10,0
88,3,63,9,0
88,3,77,24,0
89,3,62,23,0
89,3,65,22,0
90,3,53,10,0
90,3,70,12,0
91,3,48,21,0
91,3,72,72,0
91,9,55,22,0
92,3,60,23,0
92,9,63,9,0
93,3,67,10,0
94,3,48,28,0
94,3,55,38,0
94,3,67,35,0
94,3,72,34,0
96,3,79,5,0
96,3,84,5,0
97,3,48,64,0
97,3,72,24,0
97,9,55,57,0
98,3,60,19,0
98,9,63,13,0
99,3,67,10,0
99,3,79,12,0
100,3,60,5,0
100,3,63,20,0
100,3,79,24,0
101,3,60,8,0
101,9,67,7,0
102,3,63,13,0
102,3,75,12,0
103,3,46,69,0
103,3,62,15,0
103,3,65,19,0
103,3,77,24,0
103,9,53,60,0
104,3,58,16,0
104,9,62,9,0
105,3,65,13,0
105,3,82,12,0
105,9,62,8,0
106,3,58,19,0
106,3,79,24,0
107,3,62,8,0
107,9,50,13,0
108,3,65,7,0
108,3,72,6,0
108,9,62,6,0
108,9,74,6,0
109,3,44,30,0
109,3,60,12,0
109,3,75,14,0
109,9,51,29,0
110,3,56,18,0
110,3,72,12,0
110,9,60,10,0
111,3,63,12,0
111,3,75,12,0
111,9,60,6,0
112,3,46,31,0
112,3,77,24,0
112,9,53,29,0
113,3,58,16,0
113,9,62,5,0
114,3,65,11,0
114,3,70,12,0
114,9,62,7,0
115,3,51,28,0
115,3,77,24,0
115,9,58,18,0
116,3,63,9,0
116,9,67,7,0
117,3,70,6,0
117,3,79,12,0
117,9,67,5,0
118,3,43,37,0
118,3,79,36,0
118,9,50,26,0
119,3,55,16,0
119,9,59,13,0
120,3,62,11,0
120,9,47,6,0
121,3,48,61,0
121,3,63,14,0
121,3,72,24,0
121,9,55,52,0
122,3,60,10,0
122,9,63,11,0
123,3,67,8,0
123,3,79,12,0
123,9,60,10,0
124,3,63,21,0
124,3,67,22,0
124,3,79,24,0
124,9,60,11,0
126,3,63,4,0
126,3,67,3,0
126,3,84,12,0
127,3,41,61,0
127,3,82,24,0
127,9,48,58,0
128,3,53,9,0
128,9,45,44,0
129,3,57,8,0
129,3,84,12,0
129,9,53,10,0
130,3,57,20,0
130,3,60,14,0
130,3,77,24,0
131,3,53,18,0
132,3,57,8,0
132,3,60,6,0
132,3,72,6,0
132,9,74,6,0
133,3,44,27,0
133,3,60,21,0
133,3,63,21,0
133,3,75,13,0
133,9,51,29,0
134,3,56,8,0
134,3,74,12,0
135,3,56,10,0
135,3,60,6,0
135,3,63,1,0
135,3,75,12,0
136,3,46,29,0
136,3,62,21,0
136,3,65,21,0
136,3,79,12,0
136,9,53,30,0
137,3,58,23,0
137,3,77,12,0
138,3,62,7,0
138,3,65,7,0
138,3,70,12,0
139,3,48,66,0
139,3,72,72,0
139,9,55,59,0
140,3,60,14,0
140,9,63,10,0
141,3,67,33,0
141,9,60,10,0
142,3,63,20,0
142,3,72,21,0
143,3,60,11,0
144,3,63,10,0
144,3,67,10,0
144,3,72,9,0
145,3,44,30,0
145,3,75,13,0
145,9,51,30,0
146,3,56,19,0
146,3,72,13,0
147,3,60,3,0
147,3,63,3,0
147,3,68,3,0
147,3,75,12,0
148,3,46,27,0
148,3,62,22,0
148,3,65,22,0
148,3,77,12,0
148,9,53,21,0
149,3,70,12,0
149,8,58,10,0
150,3,62,4,0
150,3,65,4,0
150,3,77,12,0
151,3,51,27,0
151,3,67,22,0
151,3,70,22,0
151,3,82,12,0
152,3,58,13,0
152,3,79,12,0
153,3,67,12,0
153,3,70,12,0
153,3,77,12,0
154,3,48,27,0
