beat,position,pitch,duration,program
0,10,45,46,0
0,10,57,10,0
0,10,59,10,0
0,10,64,9,0
1,10,57,6,0
1,10,59,6,0
1,10,64,6,0
2,10,59,10,0
2,10,64,8,0
3,10,59,10,0
3,10,64,9,0
4,10,45,41,0
4,10,57,10,0
4,10,59,10,0
4,10,64,10,0
5,10,57,5,0
5,10,59,6,0
5,10,64,5,0
6,10,59,8,0
6,10,64,6,0
7,10,59,5,0
7,10,64,5,0
8,4,40,6,0
8,10,45,42,0
8,10,57,10,0
8,10,59,10,0
8,10,64,9,0
8,10,76,24,0
9,10,57,6,0
9,10,59,6,0
9,10,60,4,0
9,10,64,6,0
10,1,52,4,0
10,4,59,4,0
10,7,52,3,0
10,10,59,10,0
10,10,60,18,0
10,10,64,8,0
10,10,81,18,0
11,10,59,10,0
11,10,64,9,0
12,4,40,6,0
12,4,62,6,0
12,4,76,6,0
12,10,50,42,0
12,10,57,7,0
12,10,62,8,0
12,10,64,6,0
12,10,65,8,0
12,10,79,6,0
13,4,65,6,0
13,4,81,6,0
13,10,62,6,0
13,10,62,7,0
13,10,65,8,0
13,10,77,6,0
14,4,57,4,0
14,4,64,6,0
14,4,79,6,0
14,10,57,10,0
14,10,62,10,0
14,10,64,6,0
14,10,65,10,0
14,10,77,6,0
15,4,62,12,0
15,4,74,12,0
15,10,57,3,0
15,10,62,11,0
15,10,65,11,0
16,4,45,6,0
16,4,57,6,0
16,4,60,6,0
16,4,72,6,0
16,10,43,39,0
16,10,55,8,0
16,10,59,6,0
16,10,62,8,0
16,10,71,23,0
17,1,55,3,0
17,4,50,33,0
17,4,59,3,0
17,7,55,3,0
17,10,55,7,0
17,10,62,3,0
17,10,62,7,0
18,1,55,3,0
18,4,65,3,0
18,7,55,3,0
18,10,55,9,0
18,10,59,8,0
18,10,62,8,0
18,10,67,6,0
18,10,72,12,0
19,4,69,12,0
19,10,55,8,0
19,10,59,7,0
19,10,62,7,0
19,10,74,6,0
20,4,43,6,0
20,4,67,6,0
20,4,79,6,0
20,10,48,42,0
20,10,55,9,0
20,10,60,9,0
20,10,64,9,0
20,10,65,6,0
20,10,77,6,0
21,4,64,24,0
21,4,76,24,0
21,10,55,4,0
21,10,60,6,0
21,10,64,8,0
22,10,55,4,0
22,10,60,5,0
