beat,position,pitch,duration,program
0,3,47,15,0
0,3,59,17,0
0,3,66,8,0
0,3,71,8,0
0,3,74,8,0
1,3,66,6,0
1,3,71,7,0
1,9,74,5,0
2,3,52,15,0
2,3,59,8,0
2,3,64,12,0
2,3,67,12,0
2,3,71,11,0
3,3,59,3,0
3,6,64,3,0
3,9,69,3,0
4,0,71,2,0
4,3,45,20,0
4,3,57,15,0
4,3,64,9,0
4,3,69,8,0
4,3,73,8,0
5,3,64,6,0
5,3,69,7,0
5,9,57,2,0
6,3,42,18,0
6,3,66,7,0
6,3,69,7,0
6,9,54,13,0
7,3,64,5,0
7,9,69,6,0
8,3,43,18,0
8,3,62,6,0
8,3,67,6,0
8,3,71,6,0
8,9,55,17,0
9,3,62,6,0
9,9,71,5,0
10,3,45,14,0
10,3,64,11,0
10,3,69,12,0
10,3,73,11,0
10,9,52,9,0
11,3,57,11,0
11,9,64,5,0
12,3,54,42,0
12,3,64,8,0
12,3,69,7,0
12,3,73,7,0
12,9,61,17,0
12,9,85,10,0
13,3,64,7,0
13,9,71,6,0
13,9,81,7,0
14,3,64,4,0
14,3,73,7,0
14,3,78,16,0
14,9,61,7,0
15,3,64,4,0
15,3,69,6,0
15,9,66,3,0
16,3,43,9,0
16,3,62,9,0
16,3,67,7,0
16,3,71,7,0
16,9,50,5,0
17,0,55,5,0
17,3,57,4,0
17,6,62,2,0
17,9,67,3,0
18,0,71,3,0
18,3,45,16,0
18,3,64,6,0
18,3,69,6,0
18,3,73,5,0
18,9,52,11,0
19,3,57,4,0
19,3,64,4,0
19,3,76,3,0
19,9,66,2,0
19,9,74,3,0
20,3,54,17,0
20,3,64,8,0
20,3,69,8,0
20,3,73,7,0
20,9,61,10,0
21,0,64,8,0
21,0,69,1,0
21,9,69,5,0
22,3,47,18,0
22,3,66,7,0
22,3,69,2,0
22,3,74,10,0
22,9,54,12,0
23,3,59,6,0
23,3,64,6,0
23,3,73,3,0
23,3,74,3,0
23,9,69,4,0
24,3,52,19,0
24,3,62,8,0
24,3,67,7,0
24,3,71,7,0
24,9,59,9,0
25,3,62,5,0
25,3,67,5,0
25,3,71,6,0
25,9,59,3,0
26,3,54,17,0
26,3,64,9,0
26,3,69,7,0
26,3,73,6,0
27,3,64,3,0
27,3,81,12,0
27,6,69,3,0
27,9,73,4,0
28,0,74,10,0
28,3,47,37,0
28,3,66,9,0
28,3,71,9,0
28,3,83,34,0
28,9,54,31,0
29,3,59,23,0
29,6,61,3,0
29,9,62,2,0
30,0,66,5,0
30,3,71,12,0
32,3,47,7,0
32,3,66,13,0
32,3,71,12,0
32,3,74,14,0
32,9,54,2,0
33,0,59,5,0
33,3,61,4,0
33,3,78,12,0
33,6,62,2,0
33,9,66,3,0
34,0,71,3,0
34,3,47,15,0
34,3,66,3,0
34,3,74,5,0
34,3,78,12,0
34,9,54,10,0
34,9,64,3,0
34,9,73,6,0
35,3,59,6,0
35,3,66,4,0
35,3,74,4,0
35,3,76,6,0
35,9,69,6,0
35,9,74,6,0
36,3,52,39,0
36,3,64,5,0
36,3,67,7,0
36,3,71,7,0
36,3,76,6,0
36,9,59,35,0
36,9,76,6,0
37,3,64,15,0
37,3,76,6,0
37,9,66,6,0
37,9,78,6,0
38,3,67,1,0
38,3,76,12,0
38,9,64,10,0
39,3,71,4,0
39,3,74,6,0
39,3,78,6,0
39,9,73,6,0
39,9,76,6,0
40,3,55,15,0
40,3,67,7,0
40,3,69,1,0
40,3,71,12,0
40,3,74,10,0
40,9,62,8,0
41,3,66,4,0
41,3,74,12,0
41,6,67,4,0
41,9,69,3,0
42,0,74,5,0
42,3,45,15,0
42,3,64,7,0
42,3,69,7,0
42,3,73,9,0
42,3,76,6,0
42,9,52,10,0
42,9,78,6,0
43,3,57,6,0
43,3,64,3,0
43,3,71,3,0
43,3,81,6,0
43,9,64,3,0
43,9,69,5,0
43,9,76,6,0
44,3,54,41,0
44,3,64,7,0
44,3,69,8,0
44,3,78,36,0
44,9,61,21,0
45,3,64,11,0
45,9,71,6,0
46,3,64,8,0
46,3,69,7,0
46,3,73,6,0
46,9,61,10,0
47,3,64,5,0
47,3,69,5,0
47,3,78,7,0
47,9,81,6,0
48,3,52,42,0
48,3,67,11,0
48,3,71,11,0
48,3,76,18,0
48,9,59,36,0
49,3,64,13,0
49,9,66,8,0
49,9,74,6,0
50,3,67,5,0
50,3,76,24,0
50,9,64,11,0
51,3,74,5,0
51,9,73,2,0
52,3,47,8,0
52,3,66,11,0
52,3,74,27,0
52,3,76,6,0
52,9,54,6,0
52,9,78,6,0
53,3,59,7,0
53,3,74,6,0
53,9,61,20,0
53,9,73,6,0
54,3,62,12,0
54,3,71,12,0
54,9,66,4,0
54,9,73,4,0
55,3,69,5,0
55,3,71,6,0
55,9,66,2,0
55,9,69,6,0
56,3,43,18,0
56,3,62,9,0
56,3,67,8,0
56,3,71,8,0
56,3,71,12,0
56,9,55,18,0
57,3,62,6,0
57,3,74,12,0
57,9,67,6,0
58,3,45,18,0
58,3,64,11,0
58,3,71,16,0
58,3,76,6,0
58,9,52,15,0
58,9,78,6,0
59,3,57,13,0
59,3,73,6,0
