beat,position,pitch,duration,program
0,10,46,23,0
0,10,53,22,0
0,10,58,22,0
2,10,39,22,0
2,10,51,21,0
2,10,58,22,0
4,10,46,22,0
4,10,53,21,0
4,10,58,22,0
6,10,39,22,0
6,10,51,22,0
6,10,58,2,0
8,10,46,23,0
8,10,53,22,0
8,10,58,22,0
10,10,39,22,0
10,10,51,21,0
10,10,58,22,0
12,10,46,22,0
12,10,53,21,0
12,10,58,22,0
14,10,39,22,0
14,10,51,22,0
14,10,58,2,0
16,10,46,18,0
16,10,58,8,0
16,10,62,8,0
17,4,65,4,4
17,10,58,4,0
17,10,62,4,0
17,10,65,4,4
17,10,65,6,0
18,4,65,2,4
18,7,65,7,4
18,10,39,15,0
19,4,51,5,0
19,4,63,4,4
19,10,51,4,0
19,10,54,3,0
19,10,58,4,4
19,10,63,6,0
20,4,60,2,4
20,7,62,7,4
20,10,46,15,0
21,4,53,8,0
21,4,62,20,4
21,10,58,2,0
21,10,62,6,0
22,4,58,2,0
22,10,39,13,0
23,4,46,6,0
23,10,51,1,0
23,10,63,2,0
24,10,46,20,0
24,10,58,6,0
24,10,62,6,0
25,4,53,12,0
25,4,65,4,4
25,10,58,2,0
25,10,62,8,0
25,10,65,4,4
25,10,65,12,0
26,4,58,5,0
26,4,65,2,4
26,7,65,7,4
26,10,39,14,0
27,4,46,8,0
27,4,63,4,4
27,10,51,3,0
27,10,54,7,0
27,10,58,4,4
27,10,63,12,0
28,4,51,4,0
28,4,60,2,4
28,7,62,7,4
28,10,43,20,0
28,10,55,7,0
28,10,62,6,0
29,4,50,11,0
29,4,62,20,4
29,10,58,7,0
29,10,62,15,0
30,4,55,6,0
30,10,41,12,0
31,4,53,4,0
31,10,46,5,0
31,10,53,3,0
31,10,58,4,4
31,10,58,5,0
31,10,62,6,0
32,4,53,1,0
32,4,70,4,4
32,10,39,15,0
32,10,51,6,0
32,10,55,3,0
32,10,58,3,0
32,10,69,11,4
33,4,46,9,0
33,10,51,4,0
33,10,63,4,0
33,10,70,5,4
34,4,65,14,4
34,10,41,15,0
34,10,53,9,0
34,10,57,7,0
35,4,48,9,0
35,10,53,2,0
35,10,57,2,0
35,10,58,5,4
35,10,60,3,0
36,4,67,5,4
36,10,50,14,0
36,10,57,3,0
36,10,62,8,0
36,10,65,10,4
37,4,57,5,0
37,10,62,4,0
37,10,65,7,0
37,10,69,4,4
38,4,57,2,0
38,4,70,15,4
38,10,43,17,0
38,10,55,7,0
38,10,58,7,0
39,4,50,8,0
39,10,55,2,0
39,10,58,3,0
39,10,58,5,4
39,10,62,3,0
40,4,65,10,4
40,10,36,1,0
40,10,55,3,0
40,10,60,3,0
40,10,63,5,0
41,4,48,30,0
41,4,63,4,4
41,10,60,3,0
41,10,62,5,4
41,10,63,3,0
42,4,55,7,0
42,4,58,8,4
42,10,60,4,0
42,10,63,4,0
42,10,67,4,0
43,4,55,6,0
43,10,55,5,4
43,10,60,1,0
43,10,63,2,0
43,10,67,3,0
44,4,60,26,4
44,10,41,39,0
44,10,57,4,0
44,10,60,8,0
44,10,65,7,0
45,4,57,3,0
45,10,57,3,0
45,10,60,7,0
46,4,57,2,0
46,10,57,2,0
46,10,60,3,0
46,10,65,6,0
47,4,48,8,0
47,10,57,12,0
47,10,60,12,0
47,10,65,12,0
48,4,41,6,0
48,10,46,18,0
48,10,58,8,0
48,10,62,8,0
49,4,65,4,4
49,10,58,4,0
49,10,62,4,0
49,10,65,4,4
49,10,65,6,0
50,4,65,2,4
50,7,65,7,4
50,10,39,15,0
51,4,51,5,0
51,4,63,4,4
51,10,51,4,0
51,10,54,3,0
51,10,58,4,4
51,10,63,6,0
52,4,60,2,4
52,7,62,7,4
52,10,46,15,0
53,4,53,8,0
53,4,62,20,4
53,10,58,2,0
53,10,62,6,0
54,4,58,2,0
54,10,39,13,0
55,4,46,6,0
55,10,51,1,0
55,10,63,2,0
56,10,46,20,0
56,10,58,6,0
56,10,62,6,0
57,4,53,12,0
57,4,65,4,4
57,10,58,2,0
57,10,62,8,0
57,10,65,4,4
57,10,65,12,0
58,4,58,5,0
58,4,65,2,4
58,7,65,7,4
58,10,39,14,0
59,4,46,8,0
59,4,70,4,4
59,10,51,3,0
59,10,54,7,0
59,10,63,12,0
59,10,70,4,4
60,4,51,4,0
60,4,60,3,4
60,7,63,7,4
60,10,43,20,0
60,10,55,7,0
60,10,62,6,0
61,4,50,11,0
61,4,62,20,4
61,10,58,7,0
61,10,62,15,0
62,4,55,6,0
62,10,41,12,0
63,4,53,4,0
63,10,46,5,0
63,10,53,3,0
63,10,58,4,4
63,10,58,5,0
63,10,62,6,0
64,4,53,1,0
64,4,70,4,4
64,10,39,15,0
64,10,51,6,0
64,10,55,3,0
64,10,58,3,0
64,10,69,11,4
65,4,46,9,0
65,10,51,4,0
65,10,63,4,0
65,10,70,5,4
66,4,65,14,4
66,10,41,15,0
66,10,53,9,0
66,10,57,7,0
67,4,48,9,0
67,10,53,2,0
67,10,57,2,0
67,10,58,5,4
67,10,60,3,0
68,4,67,5,4
68,10,50,14,0
68,10,57,3,0
68,10,62,8,0
68,10,67,6,4
69,4,57,5,0
69,4,65,6,4
69,10,62,4,0
69,10,65,4,4
69,10,65,7,0
70,4,57,2,0
70,4,72,6,4
70,10,43,17,0
70,10,55,7,0
70,10,58,7,0
70,10,74,9,4
71,4,50,8,0
71,10,55,2,0
71,10,58,3,0
71,10,62,3,0
71,10,72,5,4
72,4,74,4,4
72,10,48,13,0
72,10,55,3,0
72,10,60,4,0
72,10,63,4,0
72,10,67,5,4
73,4,74,4,4
73,10,60,2,0
73,10,63,3,0
73,10,67,3,0
73,10,74,4,4
74,1,48,1,0
74,4,60,3,0
74,4,75,4,4
74,10,41,9,0
74,10,74,10,4
75,4,57,4,0
75,10,41,4,0
75,10,48,4,0
75,10,57,2,0
75,10,60,3,0
75,10,65,4,0
75,10,72,6,4
76,4,70,18,4
76,10,46,15,0
76,10,53,2,0
76,10,58,8,0
76,10,62,5,0
77,4,53,2,0
77,10,53,2,0
77,10,58,4,0
77,10,62,5,0
78,4,53,2,0
78,10,41,11,0
78,10,53,3,0
78,10,56,4,0
78,10,77,4,4
79,1,48,6,0
79,4,53,4,0
79,4,75,5,4
79,7,56,1,0
79,10,46,6,0
79,10,53,3,0
79,10,58,3,0
79,10,74,4,4
80,1,50,3,0
80,4,53,3,0
80,4,58,6,0
80,4,62,6,0
80,4,77,9,4
80,10,39,13,0
80,10,55,7,0
80,10,58,7,0
81,4,46,6,0
81,4,67,15,4
81,10,55,3,0
81,10,58,6,0
81,10,63,5,0
82,1,46,1,0
82,4,55,4,0
82,7,58,1,0
82,10,41,15,0
