beat,position,pitch,duration,program
0,2,39,37,0
0,2,58,9,0
0,2,63,6,0
0,2,67,7,0
0,8,46,32,0
1,2,58,8,0
1,2,63,7,0
1,2,67,7,0
1,8,51,10,0
2,2,58,8,0
2,2,63,6,0
2,2,67,7,0
2,8,51,11,0
3,2,63,6,0
3,2,67,6,0
3,8,58,3,0
4,2,44,38,0
4,2,56,8,0
4,2,60,7,0
4,2,63,8,0
4,8,51,9,0
5,2,56,2,0
5,2,60,2,0
5,2,63,3,0
5,8,51,19,0
6,2,63,9,0
6,2,68,8,0
6,2,72,8,0
6,8,56,7,0
7,2,63,1,0
7,2,68,13,0
7,2,72,13,0
7,8,63,7,0
8,2,41,38,0
8,8,48,32,0
9,2,56,8,0
9,2,60,7,0
9,2,65,7,0
9,8,53,9,0
10,2,56,8,0
10,2,60,7,0
10,2,65,7,0
10,8,53,7,0
11,2,60,12,0
11,2,65,11,0
11,8,56,6,0
12,2,46,50,0
12,8,53,9,0
13,2,58,7,0
13,2,62,7,0
13,2,65,7,0
13,8,53,31,0
14,2,58,25,0
14,2,62,25,0
14,2,65,25,0
15,11,58,3,0
16,2,39,35,0
16,2,58,1,0
16,2,63,7,0
16,2,67,4,0
16,2,67,7,0
16,5,65,4,0
16,8,46,30,0
16,8,67,23,0
17,2,58,10,0
17,2,63,7,0
17,2,67,7,0
17,8,51,9,0
18,2,58,8,0
18,2,63,7,0
18,2,67,7,0
18,8,51,7,0
18,8,67,3,0
18,11,65,3,0
19,2,63,4,0
19,2,63,6,0
19,2,67,8,0
19,8,58,5,0
19,8,65,3,0
19,11,62,5,0
20,2,43,41,0
20,2,58,9,0
20,2,62,8,0
20,2,67,7,0
20,5,58,16,0
20,8,50,35,0
21,2,58,9,0
21,2,62,8,0
21,2,67,7,0
21,8,55,8,0
22,2,58,10,0
22,2,62,10,0
22,2,67,9,0
22,8,55,8,0
23,2,62,7,0
23,2,67,6,0
23,8,58,1,0
23,8,58,6,0
23,11,58,2,0
24,2,44,40,0
24,2,60,2,0
24,2,60,5,0
24,2,63,2,0
24,8,51,32,0
24,8,63,1,0
24,11,63,10,0
25,2,60,6,0
25,2,63,6,0
25,2,68,6,0
25,8,56,9,0
26,2,60,7,0
26,2,63,8,0
26,2,68,8,0
26,8,56,6,0
27,2,63,4,0
27,2,63,7,0
27,2,68,7,0
27,8,60,1,0
27,8,60,7,0
27,11,63,7,0
28,2,46,38,0
28,2,62,11,0
28,2,65,9,0
28,8,53,8,0
28,8,65,17,0
29,2,58,9,0
29,2,62,8,0
29,2,65,7,0
29,8,53,8,0
30,2,62,8,0
30,2,65,7,0
30,8,53,7,0
31,2,62,7,0
31,2,65,6,0
31,8,58,5,0
31,11,58,3,0
32,2,39,35,0
32,2,58,10,0
32,2,63,8,0
32,2,67,3,0
32,2,67,8,0
32,5,65,3,0
32,8,46,30,0
32,8,67,20,0
33,2,58,10,0
33,2,63,7,0
33,2,67,6,0
33,8,51,8,0
34,2,58,9,0
34,2,63,9,0
34,2,67,10,0
34,8,51,7,0
34,8,67,2,0
34,11,65,2,0
35,2,63,2,0
35,2,63,6,0
35,2,67,7,0
35,5,65,3,0
35,8,58,4,0
35,11,60,3,0
36,2,43,40,0
36,2,58,10,0
36,2,62,6,0
36,2,62,11,0
36,2,67,11,0
36,8,50,33,0
36,8,58,19,0
37,2,58,11,0
37,2,62,10,0
37,2,67,8,0
37,8,55,8,0
38,2,58,11,0
38,2,62,10,0
38,2,67,7,0
38,8,55,9,0
39,2,67,6,0
39,8,58,1,0
39,8,58,6,0
39,11,58,2,0
40,2,44,12,0
40,2,60,3,0
40,2,60,8,0
40,2,63,10,0
40,5,63,1,0
40,8,51,7,0
40,8,63,1,0
40,11,63,18,0
41,2,60,11,0
41,2,63,6,0
41,8,56,4,0
42,2,46,13,0
42,2,58,10,0
42,2,62,10,0
42,2,65,7,0
42,8,53,6,0
42,8,67,2,0
42,11,65,1,0
43,2,62,7,0
43,2,65,3,0
43,2,65,7,0
43,8,58,4,0
43,8,60,2,0
43,11,63,17,0
44,2,39,42,0
44,2,58,10,0
44,2,63,7,0
44,2,67,7,0
44,8,46,36,0
45,2,58,9,0
45,2,63,7,0
45,2,67,7,0
45,8,51,9,0
46,2,58,10,0
46,2,63,10,0
46,2,67,10,0
46,8,51,7,0
47,2,63,11,0
47,2,67,10,0
47,8,58,6,0
48,2,43,18,0
48,2,58,11,0
48,2,62,11,0
48,2,67,11,0
48,8,50,12,0
48,8,62,1,0
48,11,62,1,0
49,2,58,8,0
49,2,62,3,0
49,2,62,10,0
49,2,67,8,0
49,8,55,2,0
49,8,58,2,0
49,11,63,17,0
50,2,48,14,0
50,2,60,9,0
50,2,63,6,0
50,2,67,7,0
50,8,55,7,0
51,2,63,7,0
51,2,67,10,0
51,8,60,5,0
52,2,43,16,0
52,2,62,18,0
52,8,50,10,0
52,8,62,1,0
52,11,62,1,0
53,2,55,6,0
53,2,58,11,0
53,2,62,2,0
53,8,58,2,0
53,8,67,5,0
53,11,63,15,0
54,2,48,18,0
54,2,60,8,0
54,2,63,8,0
54,2,67,7,0
54,8,55,7,0
55,2,63,12,0
55,2,67,11,0
55,8,60,2,0
55,8,60,5,0
55,11,63,2,0
56,2,41,22,0
56,2,67,4,0
56,8,48,18,0
56,8,65,1,0
56,11,65,1,0
57,2,56,13,0
57,2,60,13,0
57,2,65,3,0
57,8,53,6,0
57,8,63,1,0
57,11,65,12,0
58,2,41,14,0
58,8,48,9,0
59,2,53,3,0
59,2,60,3,0
59,2,65,7,0
59,2,68,7,0
59,8,60,2,0
59,8,60,4,0
59,11,63,1,0
60,2,49,16,0
60,2,56,11,0
60,2,61,11,0
60,2,65,11,0
60,2,67,4,0
60,8,65,1,0
60,11,65,13,0
61,2,56,10,0
61,2,61,10,0
61,2,65,8,0
61,8,49,8,0
62,2,56,8,0
62,2,61,8,0
62,2,65,8,0
62,2,67,7,0
62,8,49,8,0
62,11,65,7,0
63,2,61,7,0
63,2,65,10,0
63,8,48,5,0
63,8,56,3,0
63,8,63,5,0
64,2,46,46,0
64,2,58,11,0
64,2,62,11,0
64,2,65,11,0
64,2,70,24,0
64,8,53,8,0
65,2,58,8,0
65,2,62,7,0
65,2,65,8,0
65,8,53,9,0
65,11,58,2,0
65,11,62,2,0
65,11,65,1,0
66,2,58,7,0
66,2,62,7,0
66,2,65,7,0
66,8,53,7,0
66,11,58,2,0
66,11,62,2,0
66,11,65,2,0
67,2,62,11,0
67,2,65,11,0
67,5,53,7,0
67,5,63,2,0
67,8,58,5,0
67,8,65,2,0
67,11,67,2,0
68,2,39,40,0
68,2,58,9,0
68,2,63,6,0
68,2,67,7,0
68,2,70,4,0
68,8,46,35,0
68,8,70,3,0
69,2,58,9,0
69,2,63,7,0
69,2,67,3,0
69,2,67,7,0
69,8,51,9,0
69,8,65,1,0
69,11,67,11,0
70,2,58,8,0
70,2,63,8,0
70,2,67,7,0
70,8,51,7,0
71,2,63,7,0
71,2,67,7,0
71,5,51,3,0
71,5,67,2,0
71,8,58,4,0
71,8,70,2,0
71,11,67,2,0
72,2,43,15,0
72,2,58,10,0
72,2,62,10,0
72,2,67,9,0
72,2,72,2,0
72,5,70,1,0
72,8,50,10,0
72,8,70,1,0
72,11,70,2,0
73,2,62,7,0
73,2,67,7,0
73,2,70,1,0
73,5,55,2,0
73,5,67,3,0
73,8,58,4,0
73,11,65,5,0
74,2,48,18,0
74,2,60,7,0
74,2,63,8,0
74,2,67,10,0
74,5,63,11,0
74,8,55,8,0
75,2,63,7,0
75,2,67,8,0
75,5,55,2,0
75,8,60,2,0
75,8,60,5,0
75,11,63,1,0
76,2,41,40,0
76,2,60,10,0
76,2,65,11,0
76,2,67,3,0
76,2,68,10,0
76,5,65,1,0
76,8,48,35,0
76,8,65,1,0
76,11,63,1,0
77,2,60,7,0
77,2,65,3,0
77,2,65,7,0
77,2,68,7,0
77,5,67,3,0
77,8,53,9,0
77,11,60,11,0
78,2,60,10,0
78,2,65,10,0
78,2,68,10,0
78,8,53,7,0
79,2,65,6,0
79,2,68,6,0
79,5,53,3,0
79,8,60,2,0
79,8,60,3,0
79,11,63,1,0
80,2,46,41,0
80,2,58,4,0
80,2,62,4,0
80,2,65,4,0
80,2,67,3,0
80,5,65,1,0
80,8,53,32,0
80,8,65,1,0
80,11,58,7,0
80,11,65,1,0
81,2,65,1,0
81,2,65,7,0
81,2,70,7,0
81,2,74,7,0
81,8,58,8,0
81,8,63,1,0
81,11,65,14,0
82,2,65,7,0
82,2,70,7,0
82,2,74,7,0
82,8,58,5,0
82,11,65,2,0
82,11,70,2,0
82,11,74,2,0
83,2,70,6,0
83,2,74,6,0
83,5,53,2,0
83,5,63,2,0
83,8,65,1,0
83,8,65,2,0
83,11,67,2,0
84,2,39,39,0
84,2,58,10,0
84,2,63,10,0
84,2,67,10,0
84,2,70,4,0
84,8,46,34,0
84,8,70,3,0
85,2,51,3,0
85,2,58,10,0
85,2,63,10,0
85,2,67,3,0
85,2,67,10,0
85,8,51,9,0
85,8,65,1,0
85,11,67,11,0
86,2,58,10,0
86,2,63,10,0
86,2,67,10,0
86,8,51,7,0
87,2,63,6,0
87,2,67,7,0
87,5,51,2,0
87,5,67,2,0
87,8,58,4,0
87,8,70,2,0
87,11,67,2,0
88,2,43,18,0
88,2,58,9,0
88,2,62,10,0
88,2,67,8,0
88,2,72,2,0
88,5,70,1,0
88,8,50,12,0
88,8,70,1,0
88,11,70,2,0
89,2,58,7,0
89,2,62,6,0
89,2,67,7,0
89,2,70,1,0
89,5,67,3,0
89,8,55,2,0
89,11,65,5,0
90,2,48,17,0
90,2,60,7,0
90,2,63,7,0
90,2,67,9,0
90,5,63,11,0
90,8,55,8,0
91,2,63,7,0
91,2,67,7,0
91,5,55,2,0
91,8,60,2,0
91,8,60,5,0
91,11,63,1,0
