beat,position,pitch,duration,program
0,11,44,96,0
1,2,32,93,0
1,2,51,93,0
1,4,56,91,0
9,3,44,9,0
9,3,56,8,0
10,3,44,10,0
10,3,56,9,0
10,3,63,9,0
11,3,44,8,0
11,3,56,7,0
11,3,64,1,0
12,0,47,7,0
12,0,59,5,0
12,9,51,5,0
12,9,56,5,0
12,9,59,5,0
12,9,63,5,0
13,9,51,3,0
13,9,63,3,0
14,3,44,4,0
14,3,56,3,0
14,9,47,3,0
14,9,59,3,0
15,3,52,4,0
15,3,64,4,0
15,9,51,4,0
15,9,63,4,0
16,3,50,3,0
16,3,62,3,0
16,9,51,4,0
16,9,63,4,0
17,3,44,9,0
17,3,56,8,0
18,3,44,10,0
18,3,56,9,0
18,3,63,9,0
19,3,44,8,0
19,3,56,7,0
19,3,64,1,0
20,0,47,7,0
20,0,59,5,0
20,9,43,8,0
20,9,58,7,0
20,9,63,8,0
21,9,44,4,0
21,9,56,3,0
22,3,47,3,0
22,3,59,4,0
22,9,49,4,0
22,9,61,3,0
23,3,46,4,0
23,3,58,3,0
23,9,39,3,0
23,9,51,4,0
24,3,39,4,0
24,3,51,9,0
25,3,44,9,0
25,3,56,8,0
26,3,44,10,0
26,3,56,9,0
26,3,63,9,0
27,3,44,8,0
27,3,56,7,0
27,3,64,1,0
28,0,47,7,0
28,0,59,5,0
28,9,51,5,0
28,9,56,5,0
28,9,59,5,0
28,9,63,5,0
29,9,51,3,0
29,9,63,3,0
30,3,44,4,0
30,3,56,3,0
30,9,47,3,0
30,9,59,3,0
31,3,52,4,0
31,3,64,4,0
31,9,51,4,0
31,9,63,4,0
32,3,50,3,0
32,3,62,3,0
32,9,51,4,0
32,9,63,4,0
33,3,44,9,0
33,3,56,8,0
34,3,44,10,0
34,3,56,9,0
34,3,63,9,0
35,3,44,8,0
35,3,56,7,0
35,3,64,1,0
36,0,47,7,0
36,0,59,5,0
36,9,43,8,0
36,9,58,7,0
36,9,63,8,0
37,9,44,4,0
37,9,56,3,0
38,3,47,3,0
38,3,59,4,0
38,9,49,4,0
38,9,61,3,0
39,3,46,4,0
39,3,58,3,0
39,9,39,3,0
39,9,51,4,0
40,3,39,4,0
40,3,51,9,0
41,3,44,14,0
41,3,56,12,0
41,3,59,12,0
41,3,68,6,4
41,9,75,6,4
42,3,75,6,4
42,9,44,25,0
42,9,56,6,0
42,9,59,6,0
42,9,63,7,0
42,9,73,6,4
43,3,71,12,4
44,3,59,4,0
44,3,63,4,0
44,3,73,6,4
44,9,56,3,0
44,9,71,6,4
45,3,44,16,0
45,3,56,8,0
45,3,59,9,0
45,3,68,48,4
46,9,44,26,0
46,9,56,13,0
46,9,59,14,0
46,9,63,12,0
47,9,51,5,0
48,3,56,3,0
48,3,59,4,0
48,3,63,5,0
48,9,56,2,0
49,3,44,43,0
49,3,56,14,0
49,3,59,13,0
49,3,68,7,4
49,9,80,6,4
50,3,51,26,0
50,3,80,6,4
50,9,56,16,0
50,9,59,16,0
50,9,63,15,0
50,9,78,6,4
51,3,78,12,4
52,3,59,8,0
52,3,63,8,0
52,3,80,6,4
52,9,56,4,0
52,9,78,6,4
53,3,51,11,0
53,3,58,10,0
53,3,63,9,0
53,3,75,48,4
54,9,51,27,0
54,9,58,10,0
54,9,63,15,0
55,9,58,4,0
56,3,58,2,0
56,3,63,8,0
56,3,67,9,0
56,9,58,4,0
57,3,44,45,0
57,3,56,12,0
57,3,59,12,0
57,3,75,6,4
57,9,80,6,4
58,3,80,6,4
58,9,56,5,0
58,9,59,5,0
58,9,63,5,0
58,9,78,6,4
59,3,80,12,4
59,9,51,14,0
60,3,56,3,0
60,3,59,7,0
60,3,63,8,0
60,3,68,6,4
60,9,56,3,0
60,9,71,6,4
61,3,49,41,0
61,3,56,16,0
61,3,61,16,0
61,3,73,12,4
62,3,73,36,4
62,9,56,9,0
62,9,61,15,0
62,9,64,14,0
63,9,56,4,0
64,3,56,3,0
64,3,61,10,0
64,3,64,9,0
64,9,56,6,0
65,3,42,45,0
65,3,73,6,4
65,9,73,6,4
66,3,49,8,0
66,3,73,6,4
66,9,54,5,0
66,9,58,6,0
66,9,61,6,0
66,9,75,6,4
67,3,78,6,4
67,9,49,12,0
67,9,75,6,4
68,3,54,3,0
68,3,58,8,0
68,3,61,10,0
68,3,73,6,4
68,9,54,3,0
68,9,71,6,4
69,3,39,4,0
69,3,51,5,0
69,3,58,6,0
69,3,75,12,4
70,3,39,10,0
70,3,51,9,0
70,3,58,9,0
70,3,75,36,4
71,3,51,3,0
71,9,55,3,0
72,3,58,4,0
72,9,63,3,0
73,3,44,14,0
73,3,56,12,0
73,3,59,12,0
73,3,68,6,4
73,9,75,6,4
74,3,75,6,4
74,9,44,25,0
74,9,56,6,0
74,9,59,6,0
74,9,63,7,0
74,9,73,6,4
75,3,71,12,4
76,3,59,4,0
76,3,63,4,0
76,3,73,6,4
76,9,56,3,0
76,9,71,6,4
77,3,44,16,0
77,3,56,8,0
77,3,59,9,0
77,3,68,48,4
78,9,44,26,0
78,9,56,13,0
78,9,59,14,0
78,9,63,12,0
79,9,51,5,0
80,3,56,3,0
80,3,59,4,0
80,3,63,5,0
80,9,56,2,0
81,3,44,43,0
81,3,56,14,0
81,3,59,13,0
81,3,68,6,4
81,9,80,6,4
82,3,51,26,0
82,3,80,6,4
82,9,56,16,0
82,9,59,16,0
82,9,63,15,0
82,9,78,6,4
83,3,78,12,4
84,3,59,8,0
84,3,63,8,0
84,3,80,6,4
84,9,56,4,0
84,9,78,6,4
85,3,51,11,0
85,3,58,10,0
85,3,63,9,0
85,3,75,48,4
86,9,51,27,0
86,9,58,10,0
86,9,63,15,0
87,9,58,4,0
88,3,58,2,0
88,3,63,8,0
88,3,67,9,0
88,9,58,4,0
89,3,44,45,0
89,3,56,12,0
89,3,59,12,0
89,3,75,6,4
89,9,80,6,4
90,3,80,6,4
90,9,56,5,0
90,9,59,5,0
90,9,63,5,0
90,9,78,6,4
91,3,80,12,4
91,9,51,14,0
92,3,56,3,0
92,3,59,7,0
92,3,63,8,0
92,3,68,6,4
92,9,56,3,0
92,9,71,6,4
93,3,49,41,0
93,3,56,16,0
93,3,61,16,0
93,3,73,12,4
94,3,73,36,4
94,9,56,9,0
94,9,61,15,0
94,9,64,14,0
95,9,56,4,0
96,3,56,3,0
96,3,61,10,0
96,3,64,9,0
96,9,56,6,0
97,3,42,45,0
97,3,73,6,4
97,9,73,6,4
98,3,49,8,0
98,3,73,6,4
98,9,54,5,0
98,9,58,6,0
98,9,61,6,0
98,9,75,6,4
99,3,78,6,4
99,6,49,15,0
99,9,78,6,4
100,3,54,3,0
100,3,58,8,0
100,3,61,10,0
100,3,78,6,4
100,9,54,3,0
100,9,75,6,4
101,3,39,6,0
101,3,51,6,0
101,3,58,6,0
101,3,63,5,0
101,3,80,12,4
102,3,44,35,0
102,3,56,15,0
102,3,59,15,0
102,3,63,15,0
102,3,80,78,4
103,3,51,22,0
103,9,56,3,0
103,9,59,2,0
103,9,63,3,0
104,3,56,3,0
104,3,59,3,0
104,3,63,4,0
104,9,56,3,0
104,9,59,3,0
104,9,63,3,0
105,3,44,45,0
105,3,56,8,0
105,3,59,8,0
105,3,63,7,0
106,3,56,3,0
106,3,59,3,0
106,3,63,4,0
106,9,56,2,0
107,3,51,21,0
107,3,56,2,0
107,3,59,4,0
107,3,63,4,0
107,9,56,4,0
108,3,56,2,0
108,3,59,3,0
108,3,63,4,0
108,9,56,4,0
108,9,59,2,0
108,9,63,2,0
108,9,75,6,4
109,3,32,6,0
109,3,56,9,0
109,3,59,9,0
109,3,83,12,4
109,9,44,6,0
110,3,32,6,0
110,3,56,7,0
110,3,59,7,0
110,3,63,7,0
110,3,75,6,4
110,9,44,5,0
110,9,83,6,4
111,3,32,7,0
111,3,56,7,0
111,3,59,7,0
111,3,63,7,0
111,3,80,18,4
111,9,44,6,0
112,0,56,5,0
112,0,59,5,0
112,0,63,4,0
112,3,32,5,0
112,9,44,4,0
112,9,56,4,0
112,9,59,3,0
112,9,63,3,0
112,9,75,6,4
113,3,40,7,0
113,3,52,10,0
113,3,56,10,0
113,3,83,12,4
113,9,52,4,0
114,3,40,6,0
114,3,52,9,0
114,3,56,9,0
114,3,59,9,0
114,3,75,6,4
114,9,52,3,0
114,9,83,6,4
115,3,40,7,0
115,3,52,7,0
115,3,56,7,0
115,3,59,7,0
115,3,80,24,4
115,9,52,1,0
116,0,52,3,0
116,0,56,4,0
116,0,59,4,0
116,3,40,6,0
116,9,52,3,0
116,9,56,3,0
116,9,59,4,0
117,3,37,6,0
117,3,56,10,0
117,3,59,3,0
117,3,61,10,0
117,3,63,4,0
117,3,64,10,0
117,3,83,6,4
117,9,49,4,0
117,9,83,6,4
118,3,37,6,0
118,3,56,8,0
118,3,61,6,0
118,3,64,8,0
118,3,80,6,4
118,9,49,5,0
118,9,78,6,4
119,3,42,7,0
119,3,54,7,0
119,3,58,7,0
119,3,61,7,0
119,3,78,6,4
119,9,54,1,0
119,9,80,6,4
120,0,54,2,0
120,0,58,4,0
120,0,61,4,0
120,3,42,4,0
120,3,80,6,4
120,9,54,3,0
120,9,58,4,0
120,9,61,4,0
120,9,78,6,4
121,3,35,6,0
121,3,54,9,0
121,3,59,9,0
121,3,63,9,0
121,3,71,6,4
121,9,47,4,0
121,9,73,6,4
122,3,35,6,0
122,3,54,9,0
122,3,59,9,0
122,3,63,9,0
122,3,78,12,4
122,9,47,5,0
123,3,35,6,0
123,3,54,7,0
123,3,59,7,0
123,3,63,7,0
123,3,75,18,4
123,9,47,6,0
124,0,54,4,0
124,0,59,4,0
124,0,63,4,0
124,3,35,8,0
124,9,47,4,0
124,9,54,3,0
124,9,59,3,0
124,9,63,4,0
124,9,75,6,4
125,3,37,7,0
125,3,56,10,0
125,3,61,10,0
125,3,64,9,0
125,3,75,12,4
125,9,47,3,0
125,9,49,4,0
126,3,37,6,0
126,3,56,9,0
126,3,61,9,0
126,3,64,9,0
126,3,68,6,4
126,9,49,5,0
126,9,75,6,4
127,3,37,7,0
127,3,56,7,0
127,3,61,7,0
127,3,64,7,0
