beat,position,pitch,duration,program
0,2,55,44,0
0,8,62,43,0
1,2,67,6,0
1,8,71,17,0
4,2,55,33,0
4,8,59,37,0
5,2,62,6,0
5,8,67,24,0
7,2,55,6,0
8,2,55,45,0
8,8,59,6,0
9,2,62,5,0
9,8,67,30,0
11,2,62,13,0
12,2,55,29,0
12,8,59,6,0
13,2,62,6,0
13,8,67,30,0
15,2,55,10,0
15,2,62,6,4
15,8,62,6,4
16,2,55,45,0
16,2,71,24,4
16,8,59,26,0
17,2,62,26,0
17,8,67,15,0
18,2,71,6,4
18,8,71,6,4
19,2,59,7,0
19,2,67,8,0
19,2,71,6,4
19,8,69,3,4
19,11,71,39,4
20,2,54,47,0
20,8,62,14,0
21,2,66,7,0
21,8,69,17,0
22,8,62,11,0
23,2,62,6,4
23,2,64,5,0
23,8,62,6,4
23,8,69,6,0
24,2,52,43,0
24,2,67,11,0
24,2,71,24,4
24,8,59,37,0
25,2,64,6,0
25,8,62,16,0
25,8,67,17,0
26,2,71,6,4
26,8,69,6,4
27,2,62,10,0
27,2,67,6,4
27,2,67,11,0
27,8,69,6,4
28,2,50,47,0
28,2,62,12,0
28,2,66,10,0
28,2,71,12,4
28,8,57,19,0
29,2,64,5,0
29,2,66,24,4
29,8,62,13,0
29,8,66,13,0
30,8,57,10,0
31,2,62,7,0
31,2,66,6,4
31,2,66,11,0
31,8,67,6,4
32,2,48,41,0
32,2,60,5,0
32,2,64,18,4
32,2,67,11,0
32,8,55,35,0
33,2,60,13,0
33,8,64,11,0
33,8,67,6,4
33,8,72,10,0
34,2,67,6,4
34,8,60,9,0
34,8,67,6,4
35,2,64,11,0
35,2,67,6,4
35,2,67,11,0
35,8,62,6,4
36,2,55,28,0
36,2,71,36,4
36,8,59,26,0
37,2,67,20,0
37,8,62,15,0
38,8,55,15,0
39,2,59,9,0
39,2,67,6,4
39,8,62,6,0
39,8,67,6,4
40,2,45,37,0
40,2,69,18,4
40,8,52,30,0
41,2,57,24,0
41,8,60,11,0
41,8,69,6,4
42,2,69,6,4
42,8,67,6,4
43,2,49,6,0
43,2,61,12,0
43,2,67,6,4
43,2,69,17,0
43,8,74,12,4
44,2,50,42,0
44,8,57,23,0
44,8,69,30,4
45,2,62,25,0
45,8,67,6,0
46,2,66,24,0
47,2,57,5,0
47,2,69,6,4
47,8,62,7,0
47,8,67,6,4
48,2,43,41,0
48,2,71,18,4
48,8,50,38,0
49,2,55,19,0
49,8,59,13,0
49,8,67,20,0
49,8,69,6,4
50,2,69,6,4
50,8,62,23,0
50,8,69,6,4
51,2,55,5,0
51,2,69,6,4
51,8,59,9,0
51,8,67,6,4
51,8,67,11,0
52,2,42,40,0
52,2,71,36,4
52,8,50,35,0
53,2,54,12,0
53,8,57,19,0
53,8,66,18,0
54,8,62,17,0
55,2,54,5,0
55,2,67,6,4
55,8,57,5,0
55,8,69,6,4
56,2,52,42,0
56,2,64,6,0
56,2,71,18,4
56,8,59,20,0
57,2,62,6,0
57,2,67,18,0
57,8,64,13,0
57,8,71,6,4
58,2,71,6,4
58,8,59,6,0
58,8,69,6,4
59,2,62,6,0
59,2,67,5,0
59,2,67,6,4
59,8,59,6,0
59,8,64,6,0
59,8,69,6,4
60,2,50,42,0
60,2,62,6,0
60,2,66,6,0
60,2,71,6,4
60,8,57,17,0
60,8,66,3,4
60,11,66,27,4
61,2,62,19,0
61,2,69,18,0
62,8,57,11,0
62,11,62,2,0
63,2,67,5,0
63,2,67,6,4
63,8,66,6,4
63,8,69,7,0
64,2,48,21,0
64,2,64,12,0
64,2,64,12,4
64,2,67,12,0
64,8,55,14,0
65,2,60,6,0
65,2,64,3,4
65,5,67,8,0
65,5,76,9,4
66,2,48,22,0
66,2,62,10,0
66,2,66,9,0
66,2,69,9,0
66,2,74,12,4
67,2,62,9,0
67,2,66,9,0
67,2,69,9,0
67,2,71,6,4
67,8,72,6,4
68,2,55,11,0
68,2,59,8,0
68,2,62,9,0
68,2,67,9,0
68,2,71,12,4
69,2,54,11,0
69,2,62,10,0
69,2,66,10,0
69,2,71,6,4
69,8,74,3,4
69,11,67,15,4
70,2,52,23,0
70,2,64,6,0
70,2,67,7,0
70,8,59,10,0
71,2,64,10,0
71,2,67,6,4
71,2,67,9,0
71,8,66,6,4
72,2,48,43,0
72,2,60,4,0
72,2,64,10,0
72,2,64,30,4
72,2,67,7,0
72,8,55,40,0
73,2,62,5,0
73,2,67,6,0
73,8,60,11,0
74,2,64,13,0
74,2,72,14,0
74,8,67,6,4
75,2,60,7,0
75,2,67,6,4
75,5,67,3,0
75,8,66,6,4
75,8,72,5,0
76,2,48,43,0
76,2,63,10,0
76,2,63,24,4
76,2,72,9,0
76,11,55,35,0
77,2,63,11,0
77,2,72,9,0
77,11,60,9,0
78,2,67,6,0
78,2,67,6,4
78,8,63,4,0
78,8,67,6,4
78,8,72,4,0
78,11,60,9,0
79,2,63,6,0
79,2,67,6,4
79,2,72,10,0
79,8,67,5,0
79,8,69,6,4
80,2,43,43,0
80,2,59,8,0
80,2,67,8,0
80,2,69,6,4
80,8,50,41,0
80,8,67,3,4
80,11,55,6,0
80,11,67,63,4
81,2,62,9,0
81,2,67,8,0
81,11,55,5,0
82,2,60,7,0
82,8,55,6,0
83,2,62,6,0
83,8,55,4,0
84,2,43,43,0
84,2,59,5,0
84,2,62,8,0
84,2,67,4,0
84,8,50,38,0
84,11,55,9,0
85,2,59,5,0
85,2,67,13,0
85,8,62,8,0
86,2,55,7,0
86,2,67,6,4
86,8,62,10,0
86,8,67,9,0
86,8,69,6,4
87,2,55,7,0
87,2,69,6,4
87,8,62,4,0
87,8,67,1,0
87,8,67,6,4
88,2,43,38,0
88,2,59,2,0
88,2,62,4,0
88,2,67,5,0
88,2,71,6,4
88,8,50,33,0
88,8,71,6,4
89,2,62,5,0
89,2,67,6,0
89,2,71,6,0
89,2,72,6,4
89,8,55,8,0
89,8,74,6,4
90,2,62,9,0
90,2,67,9,0
90,2,71,9,0
90,2,72,6,4
90,8,71,6,4
90,11,55,9,0
91,2,62,4,0
91,2,69,6,4
91,5,67,2,0
91,8,67,6,4
91,8,71,4,0
92,2,54,16,0
