beat,position,pitch,duration,program
0,2,46,42,0
0,8,53,17,0
1,2,58,21,0
1,8,61,20,0
1,8,65,22,0
2,8,53,12,0
3,2,58,6,0
4,2,44,42,0
4,8,51,16,0
5,2,56,21,0
5,8,63,15,0
6,8,51,10,0
7,2,56,3,0
7,2,60,7,0
7,8,56,3,0
8,2,42,20,0
8,2,54,18,0
8,2,58,17,0
8,8,49,15,0
9,2,61,11,0
10,2,44,22,0
10,2,56,13,0
10,2,60,20,0
10,8,51,14,0
11,2,63,10,0
12,2,49,44,0
12,2,56,13,0
12,2,61,15,0
12,8,53,38,0
13,2,61,3,0
13,5,63,3,0
13,8,56,20,0
13,8,65,3,0
13,11,68,17,0
14,2,61,10,0
15,2,61,10,0
15,2,65,11,0
15,8,56,3,0
16,2,46,41,0
16,2,58,14,0
16,2,61,10,0
16,8,53,8,0
17,2,61,18,0
17,2,65,19,0
17,8,53,9,0
18,8,53,11,0
19,2,61,6,0
19,2,65,6,0
19,8,58,4,0
20,2,44,41,0
20,2,56,25,0
20,2,60,31,0
20,8,51,9,0
21,2,63,18,0
21,8,51,22,0
22,8,56,6,0
23,2,60,6,0
23,2,63,7,0
24,2,42,18,0
24,2,54,13,0
24,2,58,10,0
25,2,58,7,0
25,2,61,10,0
26,2,44,16,0
26,2,56,12,0
26,2,60,8,0
26,8,51,10,0
27,2,60,5,0
27,2,63,6,0
28,2,46,45,0
28,2,58,13,0
28,2,61,9,0
28,8,53,7,0
29,2,65,6,0
29,8,53,7,0
30,2,58,19,0
30,2,61,7,0
30,8,53,14,0
32,2,46,42,0
32,2,58,12,0
32,2,61,9,0
32,2,65,4,4
32,8,53,10,0
32,8,63,3,4
33,2,61,3,4
33,2,61,8,0
33,8,53,8,0
33,8,60,2,4
33,11,61,7,4
34,2,61,13,0
34,2,65,13,0
34,8,58,8,4
36,2,44,23,0
36,2,56,13,0
36,2,60,4,4
36,2,60,9,0
36,8,51,8,0
36,8,61,3,4
37,2,60,7,0
37,2,61,4,4
37,8,51,5,0
37,8,63,2,4
37,11,61,7,4
38,2,46,18,0
38,2,58,17,0
38,2,61,9,0
38,5,58,14,4
38,8,53,11,0
39,2,61,5,0
39,2,65,5,0
40,2,39,36,0
40,2,58,5,4
40,2,58,13,0
40,2,63,8,0
40,8,46,29,0
40,8,63,4,4
41,2,63,5,4
41,2,63,6,0
41,2,66,12,0
41,8,58,4,4
42,2,63,5,4
42,8,58,3,0
42,8,58,4,4
43,2,58,3,0
43,2,63,5,0
43,2,63,5,4
43,8,66,5,4
44,2,53,21,0
44,2,60,5,0
44,2,65,7,0
44,2,65,40,4
44,8,60,4,0
45,2,60,3,0
45,2,65,7,0
45,8,60,4,0
46,2,60,10,0
46,2,65,10,0
47,2,60,6,0
47,2,65,6,0
48,2,51,16,0
48,2,58,4,0
48,2,63,5,4
48,2,63,8,0
48,8,58,7,0
48,8,70,4,4
49,2,63,5,0
49,2,66,5,0
49,2,70,3,4
49,8,63,2,4
49,11,63,7,4
50,2,46,17,0
50,2,58,9,0
50,2,61,6,0
50,8,53,10,0
50,8,61,14,4
51,2,61,6,0
51,2,65,6,0
52,2,41,13,0
52,2,53,8,0
52,2,56,7,0
52,2,60,5,4
52,8,48,5,0
52,8,65,3,4
53,2,53,3,0
53,2,56,3,0
53,2,65,4,4
53,8,60,3,4
54,2,46,19,0
54,2,58,9,0
54,2,60,5,4
54,2,61,6,0
54,8,53,10,0
54,8,58,10,4
55,2,58,4,0
55,2,61,5,0
55,2,65,5,0
55,8,58,2,4
55,11,60,1,4
56,2,42,17,0
56,2,54,9,0
56,2,58,7,0
56,2,61,14,4
56,8,49,10,0
57,2,58,6,0
57,2,61,8,0
57,8,60,3,4
57,11,61,2,4
58,2,44,18,0
58,2,56,7,0
58,2,60,13,0
58,2,63,4,4
58,8,51,12,0
58,8,63,8,4
59,2,56,6,0
59,8,60,4,4
59,8,60,6,0
60,2,46,43,0
60,2,58,10,0
60,2,58,44,4
60,2,61,7,0
60,8,53,8,0
61,2,61,8,0
61,2,65,8,0
61,8,53,7,0
62,2,58,10,0
62,2,61,9,0
62,8,53,7,0
63,2,60,7,0
63,8,53,4,0
64,2,46,46,0
64,2,65,4,4
64,5,53,11,0
64,8,58,7,0
64,8,63,3,4
65,2,61,3,4
65,2,61,6,0
65,8,53,4,0
65,8,60,2,4
65,11,58,12,0
65,11,61,7,4
65,11,65,10,0
66,8,58,8,4
67,2,58,4,0
67,2,61,4,0
67,5,53,7,0
67,8,58,5,0
67,11,61,1,0
68,2,44,18,0
68,2,56,10,0
68,2,60,4,4
68,2,60,7,0
68,8,51,13,0
68,8,61,3,4
69,2,60,5,0
69,2,61,4,4
69,2,63,6,0
69,8,63,2,4
69,11,61,7,4
70,2,46,22,0
70,2,58,14,0
70,2,61,7,0
70,5,58,14,4
70,8,53,4,0
70,11,61,1,0
70,11,65,5,0
71,2,53,8,0
71,5,70,4,0
71,8,58,3,0
72,2,51,40,0
72,2,58,5,4
72,2,58,11,0
72,2,63,10,0
72,8,54,33,0
72,8,63,4,4
73,2,63,5,4
73,2,66,4,0
73,5,63,5,0
73,8,58,4,0
73,8,58,4,4
74,2,58,10,0
74,2,63,5,4
74,2,63,9,0
74,8,58,4,4
75,2,63,5,4
75,2,66,4,0
75,5,63,5,0
75,8,58,2,0
75,8,66,5,4
76,2,53,46,0
76,2,60,4,0
76,2,65,10,0
76,2,65,40,4
76,8,60,4,0
77,2,60,7,0
77,2,65,6,0
77,11,60,2,0
77,11,69,2,0
78,2,60,3,0
78,2,69,8,0
78,11,60,4,0
79,2,65,11,0
80,2,51,18,0
80,2,58,4,0
80,2,63,5,4
80,2,63,10,0
80,8,58,4,0
80,8,70,4,4
81,2,66,7,0
81,2,70,3,4
81,8,63,2,4
81,11,63,7,4
82,2,46,22,0
82,2,58,3,0
82,2,61,4,0
82,5,53,7,0
82,8,58,2,0
82,8,61,14,4
82,11,60,4,0
83,2,53,4,0
83,5,61,3,0
83,8,53,4,0
84,2,53,18,0
84,2,60,4,0
84,2,60,5,4
84,2,68,8,0
84,8,60,2,0
84,8,65,3,4
84,11,65,4,0
85,2,65,4,4
85,5,68,5,0
85,8,60,3,4
85,8,60,4,0
86,2,46,21,0
86,2,58,9,0
86,2,60,5,4
86,2,61,8,0
86,8,53,7,0
86,8,58,10,4
87,2,65,7,0
87,5,53,6,0
87,8,58,2,4
87,8,58,7,0
87,11,60,1,4
87,11,61,4,0
88,2,42,20,0
88,2,54,6,0
88,2,61,1,0
88,2,61,14,4
88,8,49,13,0
89,2,54,9,0
89,5,58,4,0
89,8,60,3,4
89,8,61,5,0
89,11,61,2,4
90,2,44,18,0
90,2,56,6,0
90,2,63,4,4
90,2,63,7,0
90,8,51,8,0
90,8,63,8,4
91,2,56,4,0
91,2,60,6,0
91,5,51,7,0
91,8,56,3,0
91,8,60,4,4
92,2,46,47,0
92,2,58,7,0
92,2,58,44,4
92,2,61,6,0
92,8,53,7,0
92,11,58,2,0
92,11,65,2,0
93,2,58,7,0
93,2,65,9,0
93,8,53,9,0
94,2,58,7,0
94,2,61,9,0
94,8,53,8,0
94,11,58,2,0
95,2,58,3,0
95,2,61,3,0
95,5,53,4,0
95,5,65,2,4
95,8,60,4,0
95,8,70,2,4
95,11,58,3,0
95,11,72,2,4
96,2,46,14,0
96,2,58,10,0
96,2,61,8,0
96,2,73,4,4
96,8,53,7,0
96,8,73,4,4
96,11,61,1,0
97,2,58,6,0
97,2,61,10,0
97,2,70,2,4
97,5,75,8,4
97,8,53,2,0
97,11,58,4,0
98,2,42,17,0
98,2,73,13,4
98,5,49,7,0
98,8,54,2,0
98,11,54,5,0
98,11,61,5,0
99,2,49,5,0
99,5,54,3,0
99,5,58,4,0
99,8,42,4,0
99,8,70,2,4
99,11,73,2,4
100,2,44,14,0
100,2,56,9,0
100,2,60,6,0
100,2,72,4,4
100,8,51,8,0
100,8,72,2,4
100,11,72,2,4
101,2,56,6,0
101,2,60,6,0
101,2,63,6,0
101,2,72,5,4
101,8,44,5,0
101,8,68,2,4
101,11,56,4,0
101,11,60,4,0
101,11,63,2,4
101,11,63,4,0
102,2,49,16,0
102,2,65,12,4
102,5,56,3,0
102,8,61,4,0
102,11,56,2,0
103,2,56,6,0
103,2,61,7,0
103,2,65,7,0
103,8,49,4,0
103,11,56,2,0
103,11,65,2,4
104,2,51,15,0
104,2,58,3,0
104,2,63,4,4
104,2,63,6,0
104,8,58,3,0
104,8,63,1,4
104,11,63,8,4
105,2,58,6,0
105,2,63,7,0
105,2,66,10,0
105,8,51,4,0
105,8,70,4,4
105,11,58,4,0
105,11,63,1,0
106,2,44,16,0
106,2,56,6,0
106,2,60,6,0
106,2,68,4,4
106,8,51,4,0
106,8,70,1,4
106,11,56,4,0
106,11,63,4,0
106,11,72,7,4
107,2,51,4,0
107,5,56,3,0
107,5,60,3,0
107,8,44,5,0
107,8,51,2,0
107,8,68,5,4
107,11,56,2,0
108,2,49,11,0
108,2,56,3,0
108,2,61,6,0
108,2,65,38,4
108,8,56,1,0
108,11,56,4,0
108,11,65,4,0
109,2,49,5,0
109,5,56,2,0
109,5,61,6,0
109,11,56,1,0
110,2,53,14,0
110,2,60,4,0
110,2,65,4,0
110,8,60,1,0
110,11,60,1,0
110,11,69,1,0
111,2,60,3,0
111,2,69,3,0
111,5,53,4,0
111,8,60,2,0
111,8,65,4,0
111,11,60,2,0
112,2,46,20,0
112,2,58,7,0
112,2,61,6,0
112,2,70,4,4
112,8,53,7,0
112,8,68,2,4
112,11,70,7,4
113,2,58,3,0
113,2,65,3,0
113,5,53,5,0
113,8,58,4,0
113,8,73,4,4
113,11,61,2,0
114,2,51,13,0
114,2,58,8,0
114,2,63,8,0
114,2,75,5,4
114,8,77,2,4
114,11,75,9,4
115,2,58,2,0
115,2,66,2,0
115,5,58,1,0
115,5,63,3,0
115,8,58,5,0
115,8,73,4,4
115,11,63,2,0
116,2,53,20,0
116,2,60,3,0
116,2,65,6,0
116,2,68,4,4
116,8,60,1,0
116,8,70,1,4
116,11,60,3,0
116,11,68,3,0
116,11,72,8,4
117,5,60,2,0
117,5,65,3,0
117,8,60,4,0
117,8,75,4,4
117,11,65,2,0
118,2,46,20,0
118,2,58,4,0
118,2,61,5,0
118,2,73,13,4
118,5,53,7,0
118,8,58,1,0
118,11,58,3,0
118,11,65,3,0
119,2,53,6,0
119,5,58,2,0
119,5,61,3,0
119,8,58,2,0
119,8,65,2,4
119,11,68,1,4
120,2,42,18,0
120,2,54,3,0
120,2,58,3,0
120,2,70,5,4
120,5,49,7,0
120,8,54,7,0
120,8,68,1,4
120,11,66,5,0
120,11,70,7,4
121,2,49,6,0
121,5,61,6,0
121,8,54,3,0
121,8,77,4,4
122,2,44,7,0
122,2,56,7,0
122,2,60,6,0
122,2,75,8,4
122,11,44,8,0
122,11,56,7,0
122,11,60,7,0
122,11,63,7,0
122,11,77,6,4
123,8,68,5,4
124,2,46,4,0
124,2,58,3,0
124,2,61,3,0
124,2,70,49,4
124,8,46,3,0
124,8,58,3,0
124,8,61,2,0
125,2,46,3,0
125,2,53,3,0
125,2,58,3,0
125,2,61,3,0
125,8,46,3,0
125,8,53,3,0
125,8,58,3,0
125,8,61,3,0
126,2,46,3,0
126,2,53,3,0
126,2,58,3,0
126,2,61,2,0
126,8,46,3,0
126,8,53,3,0
126,8,58,3,0
126,8,61,3,0
127,2,46,11,0
127,2,53,2,0
127,2,58,4,0
127,2,61,4,0
127,5,53,8,0
127,8,58,2,0
127,11,58,2,0
127,11,61,2,0
128,2,46,34,0
128,2,58,9,0
128,2,61,7,0
128,8,53,8,0
129,2,58,6,0
129,2,65,5,0
129,8,53,7,0
129,11,58,1,0
129,11,61,1,0
130,2,58,4,0
130,2,61,4,0
130,5,53,7,0
130,8,58,1,0
130,11,58,7,0
130,11,61,7,0
130,11,65,7,0
131,2,46,10,0
131,5,53,6,0
131,8,58,2,0
131,11,58,1,0
131,11,61,1,0
132,2,44,22,0
132,2,56,6,0
132,2,60,6,0
132,8,51,6,0
132,11,56,1,0
132,11,63,1,0
133,2,56,3,0
133,2,63,2,0
133,5,51,7,0
133,8,56,2,0
133,11,56,5,0
133,11,68,5,0
134,2,44,20,0
134,5,51,4,0
134,8,56,4,0
134,8,63,4,0
134,11,51,7,0
135,2,56,2,0
135,5,56,4,0
135,5,60,4,0
135,8,51,2,0
136,2,42,15,0
136,2,58,6,0
136,2,61,6,0
136,8,49,3,0
136,11,58,4,0
136,11,61,5,0
136,11,66,6,0
137,2,49,3,0
137,5,58,5,0
137,8,61,3,0
137,11,65,1,0
138,2,44,16,0
138,2,56,3,0
138,2,60,4,0
138,5,51,7,0
138,8,56,2,0
138,11,56,4,0
138,11,60,4,0
138,11,63,4,0
139,2,51,5,0
139,5,56,3,0
139,5,60,3,0
139,5,63,4,0
139,8,44,4,0
140,2,44,4,0
140,2,56,4,0
140,6,49,3,0
140,6,61,4,0
140,10,48,3,0
140,10,60,3,0
141,2,51,4,0
141,2,63,4,0
141,6,49,4,0
141,6,61,3,0
141,10,51,3,0
141,10,63,2,0
142,2,53,11,0
142,2,60,4,0
142,2,65,5,0
142,8,60,1,0
142,11,60,4,0
142,11,69,4,0
143,2,53,5,0
143,5,60,2,0
143,5,65,3,0
143,8,60,4,0
143,11,65,2,0
144,2,46,22,0
144,2,58,8,0
144,2,61,7,0
144,8,53,7,0
145,2,58,3,0
145,2,65,4,0
145,5,53,7,0
145,8,58,9,0
145,11,61,7,0
146,2,46,22,0
146,5,53,8,0
146,8,58,1,0
146,11,58,4,0
146,11,61,4,0
146,11,65,4,0
147,2,53,4,0
147,5,58,4,0
147,5,61,5,0
147,8,53,3,0
147,11,58,2,0
148,2,44,21,0
148,2,56,7,0
148,2,60,7,0
148,8,51,8,0
149,2,56,3,0
149,2,63,3,0
149,5,51,7,0
149,8,56,2,0
149,11,56,6,0
149,11,60,6,0
149,11,63,7,0
149,11,68,7,0
150,2,44,16,0
150,5,51,7,0
150,8,56,1,0
150,11,56,5,0
150,11,60,5,0
150,11,63,4,0
151,2,51,5,0
151,5,56,2,0
151,5,60,6,0
151,8,44,3,0
151,11,56,2,0
152,2,42,13,0
152,2,54,7,0
152,2,58,6,0
152,8,49,4,0
152,11,54,4,0
152,11,66,4,0
153,2,49,2,0
153,5,54,2,0
153,5,61,4,0
153,8,58,4,0
153,11,54,2,0
154,2,44,16,0
154,2,56,7,0
154,2,60,6,0
154,8,51,4,0
154,11,56,5,0
154,11,63,5,0
154,11,68,5,0
155,2,51,4,0
155,5,56,1,0
155,5,60,4,0
155,8,56,2,0
156,2,46,48,0
156,2,58,19,0
156,2,61,19,0
157,8,53,29,0
157,11,58,14,0
158,2,61,8,0
158,2,65,8,0
158,2,70,8,0
159,2,61,11,0
159,2,65,11,0
160,2,46,46,0
160,2,65,4,4
160,5,53,11,0
160,8,58,7,0
160,8,63,3,4
161,2,61,3,4
161,2,61,6,0
161,8,53,4,0
161,8,60,2,4
161,11,58,12,0
161,11,61,7,4
161,11,65,10,0
162,8,58,8,4
163,2,58,4,0
163,2,61,4,0
163,5,53,7,0
163,8,58,5,0
163,11,61,1,0
164,2,44,18,0
164,2,56,10,0
164,2,60,4,4
164,2,60,7,0
164,8,51,13,0
164,8,61,3,4
165,2,60,5,0
165,2,61,4,4
165,2,63,6,0
165,8,63,2,4
165,11,61,7,4
166,2,46,22,0
166,2,58,14,0
166,2,61,7,0
166,5,58,14,4
166,8,53,4,0
166,11,61,1,0
166,11,65,5,0
167,2,53,8,0
167,5,70,4,0
167,8,58,3,0
168,2,51,40,0
168,2,58,5,4
168,2,58,11,0
168,2,63,10,0
168,8,54,33,0
168,8,63,4,4
169,2,63,5,4
169,2,66,4,0
169,5,63,5,0
169,8,58,4,0
169,8,58,4,4
170,2,58,10,0
170,2,63,5,4
170,2,63,9,0
170,8,58,4,4
171,2,63,5,4
171,2,66,4,0
171,5,63,5,0
171,8,58,2,0
171,8,66,5,4
172,2,53,46,0
172,2,60,4,0
172,2,65,10,0
172,2,65,40,4
172,8,60,4,0
173,2,60,7,0
173,2,65,6,0
173,11,60,2,0
173,11,69,2,0
174,2,60,3,0
174,2,69,8,0
174,11,60,4,0
175,2,65,11,0
176,2,51,18,0
176,2,58,4,0
176,2,63,5,4
176,2,63,10,0
176,8,58,4,0
176,8,70,4,4
177,2,66,7,0
177,2,70,3,4
177,8,63,2,4
177,11,63,7,4
178,2,46,22,0
178,2,58,3,0
178,2,61,4,0
178,5,53,7,0
178,8,58,2,0
178,8,61,14,4
178,11,60,4,0
179,2,53,4,0
179,5,61,3,0
179,8,53,4,0
180,2,53,18,0
180,2,60,4,0
180,2,60,5,4
180,2,68,8,0
180,8,60,2,0
180,8,65,3,4
180,11,65,4,0
181,2,65,4,4
181,5,68,5,0
181,8,60,3,4
181,8,60,4,0
182,2,46,21,0
182,2,58,9,0
182,2,60,5,4
182,2,61,8,0
182,8,53,7,0
182,8,58,10,4
183,2,65,7,0
183,5,53,6,0
183,8,58,2,4
183,8,58,7,0
183,11,60,1,4
183,11,61,4,0
184,2,42,20,0
184,2,54,6,0
184,2,61,1,0
184,2,61,14,4
184,8,49,13,0
185,2,54,9,0
185,5,58,4,0
185,8,60,3,4
185,8,61,5,0
185,11,61,2,4
186,2,44,18,0
186,2,56,6,0
186,2,63,4,4
186,2,63,7,0
186,8,51,8,0
186,8,63,8,4
187,2,56,4,0
187,2,60,6,0
187,5,51,7,0
187,8,56,3,0
187,8,60,4,4
188,2,46,47,0
188,2,58,7,0
188,2,58,44,4
188,2,61,6,0
188,8,53,7,0
188,11,58,2,0
188,11,65,2,0
189,2,58,7,0
189,2,65,9,0
189,8,53,9,0
190,2,58,7,0
190,2,61,9,0
190,8,53,8,0
190,11,58,2,0
191,2,58,3,0
191,2,61,3,0
191,5,53,4,0
191,5,65,2,4
191,8,60,4,0
191,8,70,2,4
191,11,58,3,0
191,11,72,2,4
192,2,46,14,0
192,2,58,10,0
192,2,61,8,0
192,2,73,4,4
192,8,53,7,0
192,8,73,4,4
192,11,61,1,0
193,2,58,6,0
193,2,61,10,0
193,2,70,2,4
193,5,75,8,4
193,8,53,2,0
193,11,58,4,0
194,2,42,17,0
194,2,73,13,4
194,5,49,7,0
194,8,54,2,0
194,11,54,5,0
194,11,61,5,0
195,2,49,5,0
195,5,54,3,0
195,5,58,4,0
195,8,42,4,0
195,8,70,2,4
195,11,73,2,4
196,2,44,14,0
196,2,56,9,0
196,2,60,6,0
196,2,72,4,4
196,8,51,8,0
196,8,72,2,4
196,11,72,2,4
197,2,56,6,0
197,2,60,6,0
197,2,63,6,0
197,2,72,5,4
197,8,44,5,0
197,8,68,2,4
197,11,56,4,0
197,11,60,4,0
197,11,63,2,4
197,11,63,4,0
198,2,49,16,0
198,2,65,12,4
198,5,56,3,0
198,8,61,4,0
198,11,56,2,0
199,2,56,6,0
199,2,61,7,0
199,2,65,7,0
199,8,49,4,0
199,11,56,2,0
199,11,65,2,4
200,2,51,15,0
200,2,58,3,0
200,2,63,4,4
200,2,63,6,0
200,8,58,3,0
200,8,63,1,4
200,11,63,8,4
201,2,58,6,0
201,2,63,7,0
201,2,66,10,0
201,8,51,4,0
201,8,70,4,4
201,11,58,4,0
201,11,63,1,0
202,2,44,16,0
202,2,56,6,0
202,2,60,6,0
202,2,68,4,4
202,8,51,4,0
202,8,70,1,4
202,11,56,4,0
202,11,63,4,0
202,11,72,7,4
203,2,51,4,0
203,5,56,3,0
203,5,60,3,0
203,8,44,5,0
203,8,51,2,0
203,8,68,5,4
203,11,56,2,0
204,2,49,11,0
204,2,56,3,0
204,2,61,6,0
204,2,65,38,4
204,8,56,1,0
204,11,56,4,0
204,11,65,4,0
205,2,49,5,0
205,5,56,2,0
205,5,61,6,0
205,11,56,1,0
206,2,53,14,0
206,2,60,4,0
206,2,65,4,0
206,8,60,1,0
206,11,60,1,0
206,11,69,1,0
207,2,60,3,0
207,2,69,3,0
207,5,53,4,0
207,8,60,2,0
207,8,65,4,0
207,11,60,2,0
208,2,46,20,0
208,2,58,7,0
208,2,61,6,0
208,2,70,4,4
208,8,53,7,0
208,8,68,2,4
208,11,70,7,4
209,2,58,3,0
209,2,65,3,0
209,5,53,5,0
209,8,58,4,0
209,8,73,4,4
209,11,61,2,0
210,2,51,13,0
210,2,58,8,0
210,2,63,8,0
210,2,75,5,4
210,8,77,2,4
210,11,75,9,4
211,2,58,2,0
211,2,66,2,0
211,5,58,1,0
211,5,63,3,0
211,8,58,5,0
211,8,73,4,4
211,11,63,2,0
212,2,53,20,0
212,2,60,3,0
212,2,65,6,0
212,2,68,4,4
212,8,60,1,0
212,8,70,1,4
212,11,60,3,0
212,11,68,3,0
212,11,72,8,4
213,5,60,2,0
213,5,65,3,0
213,8,60,4,0
213,8,75,4,4
213,11,65,2,0
214,2,46,20,0
214,2,58,4,0
214,2,61,5,0
214,2,73,13,4
214,5,53,7,0
214,8,58,1,0
214,11,58,3,0
214,11,65,3,0
215,2,53,6,0
215,5,58,2,0
215,5,61,3,0
215,8,58,2,0
215,8,65,2,4
215,11,68,1,4
216,2,42,18,0
216,2,54,3,0
216,2,58,3,0
216,2,70,5,4
216,5,49,7,0
216,8,54,7,0
216,8,68,1,4
216,11,66,5,0
216,11,70,7,4
217,2,49,6,0
217,5,61,6,0
217,8,54,3,0
217,8,77,4,4
218,2,44,7,0
218,2,56,7,0
218,2,60,6,0
218,2,75,8,4
218,11,44,8,0
218,11,56,7,0
218,11,60,7,0
218,11,63,7,0
218,11,77,6,4
219,8,68,5,4
220,2,46,4,0
220,2,58,3,0
220,2,61,3,0
220,2,70,36,4
220,8,46,3,0
220,8,58,3,0
220,8,61,2,0
221,2,46,3,0
221,2,53,3,0
221,2,58,3,0
221,2,61,3,0
221,8,46,3,0
221,8,53,3,0
221,8,58,3,0
221,8,61,3,0
222,2,46,3,0
222,2,53,3,0
222,2,58,3,0
222,2,61,2,0
222,8,46,3,0
222,8,53,3,0
222,8,58,3,0
222,8,61,3,0
223,2,46,11,0
223,2,53,2,0
223,2,58,4,0
223,2,61,4,0
223,5,53,8,0
223,5,65,2,4
223,8,58,2,0
223,8,70,2,4
223,11,58,2,0
223,11,61,2,0
223,11,72,2,4
224,2,46,25,0
224,2,58,24,0
224,2,61,24,0
224,2,65,24,0
224,2,73,4,4
224,8,73,4,4
225,2,70,2,4
225,5,75,8,4
226,2,73,13,4
226,8,42,3,0
226,8,54,3,0
226,11,44,4,0
226,11,56,4,0
227,2,46,5,0
227,2,58,6,0
227,8,49,5,0
227,8,61,5,0
227,8,70,2,4
227,11,73,2,4
228,2,44,21,0
228,2,56,18,0
228,2,60,17,0
228,2,63,18,0
228,2,72,4,4
228,8,72,2,4
228,11,72,2,4
229,2,72,5,4
229,8,68,2,4
229,11,63,2,4
230,2,49,9,0
230,2,56,8,0
230,2,61,8,0
230,2,65,12,4
230,11,51,7,0
230,11,63,8,0
231,8,53,6,0
231,8,60,5,0
231,8,65,5,0
231,11,65,2,4
232,2,51,15,0
232,2,58,3,0
232,2,63,4,4
232,2,63,6,0
232,8,58,3,0
232,8,63,1,4
232,11,63,8,4
233,2,58,6,0
233,2,63,7,0
233,2,66,10,0
233,8,51,4,0
233,8,70,4,4
233,11,58,4,0
233,11,63,1,0
234,2,44,16,0
234,2,56,6,0
234,2,60,6,0
234,2,68,4,4
234,8,51,4,0
234,8,70,1,4
234,11,56,4,0
234,11,63,4,0
234,11,72,7,4
235,2,51,4,0
235,5,56,3,0
235,5,60,3,0
235,8,44,5,0
235,8,51,2,0
235,8,68,5,4
235,11,56,2,0
236,2,49,11,0
236,2,56,3,0
236,2,61,6,0
236,2,65,38,4
236,8,56,1,0
236,11,56,4,0
236,11,65,4,0
237,2,49,5,0
237,5,56,2,0
237,5,61,6,0
237,11,56,1,0
238,2,53,14,0
238,2,60,4,0
238,2,65,4,0
238,8,60,1,0
238,11,60,1,0
238,11,69,1,0
239,2,60,3,0
239,2,69,3,0
239,5,53,4,0
239,8,60,2,0
239,8,65,4,0
239,11,60,2,0
240,2,46,20,0
240,2,58,7,0
240,2,61,6,0
240,2,70,4,4
240,8,53,7,0
240,8,68,2,4
240,11,70,7,4
241,2,58,3,0
241,2,65,3,0
241,5,53,5,0
241,8,58,4,0
241,8,73,4,4
241,11,61,2,0
242,2,51,13,0
242,2,58,8,0
242,2,63,8,0
242,2,75,5,4
242,8,77,2,4
242,11,75,9,4
243,2,58,2,0
243,2,66,2,0
243,5,58,1,0
