beat,position,pitch,duration,program
0,5,46,40,0
0,5,58,8,0
0,5,70,32,0
0,11,53,9,0
1,5,58,3,0
1,11,53,9,0
2,11,53,2,0
3,5,58,3,0
3,5,62,7,0
3,5,72,10,0
3,11,53,8,0
4,5,46,17,0
4,5,58,8,0
4,5,74,42,0
4,11,53,7,0
5,5,58,2,0
5,11,53,3,0
5,11,58,3,0
5,11,62,3,0
6,11,53,2,0
7,5,53,2,0
7,5,58,6,0
7,5,62,9,0
7,11,53,3,0
8,5,43,44,0
8,5,55,7,0
8,5,58,8,0
8,5,70,32,0
8,11,50,34,0
9,5,55,1,0
9,11,55,2,0
9,11,62,3,0
10,11,58,2,0
10,11,62,2,0
11,5,58,2,0
11,5,62,2,0
11,5,72,10,0
11,11,55,3,0
12,5,43,39,0
12,5,58,7,0
12,5,62,7,0
12,5,67,42,0
12,11,50,32,0
13,5,58,2,0
13,5,62,2,0
13,11,55,3,0
13,11,58,3,0
13,11,62,4,0
14,11,55,3,0
15,5,55,3,0
15,5,58,4,0
16,5,39,27,0
16,5,58,4,0
16,5,63,4,0
16,5,70,30,0
16,11,55,2,0
17,5,55,2,0
17,5,58,2,0
17,11,55,2,0
17,11,58,2,0
18,11,55,1,0
18,11,63,1,0
19,5,55,1,0
19,5,63,2,0
19,5,72,5,0
19,11,55,1,0
19,11,77,5,0
20,5,39,39,0
20,5,55,4,0
20,5,58,5,0
20,5,74,33,0
21,5,58,2,0
21,11,55,2,0
21,11,58,2,0
22,11,55,2,0
23,5,55,3,0
23,5,63,4,0
23,5,72,6,0
23,11,55,3,0
23,11,70,5,0
24,5,41,44,0
24,5,53,7,0
24,5,57,7,0
24,5,72,27,0
24,11,48,38,0
25,5,53,2,0
25,5,60,3,0
25,11,53,3,0
25,11,60,2,0
26,11,53,3,0
26,11,65,6,0
27,5,57,4,0
27,5,60,4,0
27,5,70,6,0
27,11,53,12,0
27,11,72,7,0
28,5,41,37,0
28,5,77,5,0
28,11,48,30,0
28,11,82,6,0
29,5,53,3,0
29,5,60,3,0
29,5,84,6,0
29,11,53,4,0
29,11,65,4,0
29,11,89,24,0
30,11,57,1,0
30,11,60,2,0
31,5,53,3,0
32,5,46,31,0
32,5,62,9,0
32,5,74,21,0
32,11,53,19,0
33,2,58,8,0
33,11,62,23,0
34,5,72,5,0
34,11,58,4,0
34,11,74,5,0
35,2,53,13,0
35,5,72,11,0
35,8,58,11,0
36,5,43,41,0
36,5,70,39,0
36,11,50,9,0
37,5,58,8,0
37,11,50,16,0
37,11,55,10,0
38,11,62,8,0
39,5,50,5,0
39,8,58,4,0
39,11,55,4,0
40,5,41,46,0
40,5,53,6,0
40,5,57,7,0
40,5,72,12,0
40,11,48,39,0
41,5,53,8,0
41,5,69,6,0
41,11,60,14,0
41,11,72,6,0
42,5,67,12,0
42,11,57,7,0
43,5,65,3,0
43,5,69,6,0
43,8,60,5,0
43,11,57,19,0
43,11,67,6,0
44,5,41,40,0
44,5,65,40,0
44,11,48,22,0
45,5,53,7,0
45,11,60,7,0
46,2,53,6,0
46,8,57,6,0
46,11,48,9,0
47,5,53,7,0
47,11,60,3,0
48,5,58,7,0
