beat,position,pitch,duration,program
0,8,46,21,0
1,2,53,15,0
1,4,58,7,0
1,10,61,5,0
2,2,58,9,0
2,8,46,17,0
2,8,65,5,0
3,2,53,7,0
3,8,61,6,0
3,8,65,5,0
3,10,53,3,0
4,2,58,2,0
4,8,49,16,0
4,8,61,7,0
5,2,56,4,0
5,4,65,7,0
5,10,61,5,0
6,2,56,6,0
6,4,61,7,0
6,8,49,16,0
6,10,56,5,0
7,2,61,2,0
7,8,56,4,0
7,8,65,4,0
8,8,39,21,0
8,8,58,9,0
8,8,63,9,0
9,2,46,14,0
9,4,66,8,0
9,10,63,4,0
10,2,58,8,0
10,4,63,9,0
10,8,39,14,0
10,10,46,11,0
11,2,58,9,0
11,4,63,8,0
11,10,66,4,0
12,2,58,2,0
12,8,44,18,0
12,8,56,6,0
12,8,63,8,0
13,2,51,11,0
13,4,60,4,0
13,8,56,3,0
13,10,63,4,0
14,2,56,2,0
14,8,49,16,0
14,8,65,6,0
15,2,56,3,0
15,4,63,4,0
15,8,61,2,0
15,10,60,2,0
16,2,61,1,0
16,8,46,21,0
16,8,58,3,0
16,8,61,6,0
16,10,53,11,0
17,2,58,1,0
17,4,61,13,0
17,4,65,12,0
18,2,53,3,0
18,4,58,7,0
18,8,46,19,0
18,10,53,7,0
19,2,58,2,0
19,4,65,9,0
19,10,53,5,0
20,2,58,2,0
20,4,60,4,0
20,8,49,21,0
20,8,61,6,0
21,2,56,4,0
21,4,65,6,0
21,10,61,4,0
22,2,56,7,0
22,4,61,8,0
22,8,49,16,0
22,10,56,7,0
23,2,61,3,0
23,4,65,7,0
23,10,61,4,0
24,2,56,1,0
24,8,51,14,0
24,8,58,2,0
24,8,63,9,0
25,2,58,2,0
25,4,66,6,0
25,8,63,4,0
26,2,58,7,0
26,4,63,10,0
26,8,39,15,0
26,10,46,12,0
27,2,58,4,0
27,4,66,7,0
27,10,63,4,0
28,2,58,3,0
28,4,63,7,0
28,8,44,19,0
28,10,51,17,0
29,2,56,4,0
29,4,63,6,0
29,10,60,4,0
30,2,56,2,0
30,8,46,21,0
30,8,58,3,0
30,10,53,19,0
31,2,58,4,0
31,4,65,6,0
31,10,61,3,0
32,2,58,8,0
32,4,65,10,0
32,8,46,20,0
32,10,53,18,0
33,2,58,17,0
33,4,61,15,0
34,8,46,18,0
34,8,70,5,0
34,10,53,16,0
35,2,58,13,0
35,2,77,2,0
35,4,65,13,0
35,4,77,2,0
35,8,77,5,0
36,2,73,5,0
36,8,44,6,0
36,8,56,5,0
36,8,60,5,0
36,8,75,6,0
37,2,73,3,0
37,4,72,4,0
37,8,46,9,0
37,8,58,5,0
37,8,61,6,0
37,8,70,9,0
38,2,53,5,0
38,4,58,2,0
38,8,44,17,0
38,8,56,2,0
38,8,60,5,0
38,8,68,4,0
38,10,53,18,0
39,2,56,10,0
39,2,65,5,0
39,4,60,9,0
39,8,68,3,0
39,10,72,9,0
40,8,46,21,0
40,8,61,8,0
40,8,70,21,0
41,2,53,4,0
41,4,58,6,0
41,8,53,9,0
41,10,61,4,0
42,2,60,3,0
42,4,61,9,0
42,8,46,18,0
42,8,70,6,0
42,10,53,15,0
43,2,58,4,0
43,2,77,4,0
43,4,65,13,0
43,8,77,5,0
44,2,73,5,0
44,8,44,8,0
44,8,56,5,0
44,8,60,6,0
44,8,75,6,0
45,2,51,4,0
45,2,73,3,0
45,4,56,2,0
45,4,72,4,0
45,8,46,10,0
45,8,61,5,0
45,8,70,9,0
45,10,53,7,0
46,2,58,4,0
46,8,51,18,0
46,8,58,4,0
46,8,63,6,0
46,8,66,1,0
46,8,75,10,0
47,2,54,13,0
47,2,58,3,0
47,4,66,9,0
47,8,80,4,0
48,2,63,1,0
48,2,82,5,0
48,8,53,14,0
48,8,60,2,0
48,8,65,9,0
48,8,80,6,0
49,2,60,2,0
49,2,77,10,0
49,4,68,7,0
49,10,65,3,0
50,2,60,1,0
50,2,77,3,0
50,4,80,4,0
50,8,42,14,0
50,8,54,11,0
50,8,58,13,0
50,8,82,1,0
50,10,82,2,0
51,2,82,1,0
51,4,82,2,0
51,8,49,6,0
51,8,82,8,0
51,10,54,5,0
52,2,58,5,0
52,4,80,4,0
52,8,44,17,0
52,8,56,3,0
52,8,60,4,0
52,8,82,6,0
52,10,51,15,0
53,2,56,3,0
53,2,85,8,0
53,4,60,6,0
54,8,41,15,0
54,8,60,6,0
54,8,65,6,0
54,8,80,17,0
55,2,56,4,0
55,4,60,7,0
55,10,65,9,0
56,2,56,1,0
56,2,82,3,0
56,4,80,4,0
56,8,46,19,0
56,8,58,5,0
56,8,61,8,0
56,8,77,13,0
57,2,53,13,0
57,4,58,7,0
57,10,61,4,0
58,2,58,5,0
58,2,70,2,0
58,4,73,3,0
58,8,51,22,0
58,8,63,10,0
58,8,75,1,0
58,10,75,2,0
59,2,58,1,0
59,2,75,1,0
59,4,66,8,0
59,4,75,2,0
59,8,75,5,0
59,10,63,6,0
60,2,73,4,0
60,8,48,21,0
60,8,63,9,0
60,8,75,4,0
61,2,54,16,0
61,2,75,1,0
61,4,60,15,0
61,4,75,2,0
61,8,75,4,0
61,10,70,10,0
62,2,73,5,0
62,8,53,21,0
62,8,77,32,0
63,2,60,9,0
63,4,65,7,0
63,10,72,8,0
64,2,60,3,0
64,4,70,2,0
64,8,53,22,0
64,8,69,4,0
64,10,60,4,0
65,2,65,15,0
65,4,60,12,0
65,4,69,13,0
66,8,46,18,0
66,8,70,5,0
66,10,53,16,0
67,2,58,13,0
67,2,77,2,0
67,4,65,13,0
67,4,77,2,0
67,8,77,5,0
68,2,73,5,0
68,8,44,6,0
68,8,56,5,0
68,8,60,5,0
68,8,75,6,0
69,2,73,3,0
69,4,72,4,0
69,8,46,9,0
69,8,58,5,0
69,8,61,6,0
69,8,70,8,0
70,2,53,5,0
70,4,58,2,0
70,4,70,3,0
70,8,44,17,0
70,8,56,2,0
70,8,60,5,0
70,8,68,4,0
70,10,53,18,0
71,2,56,10,0
71,2,65,5,0
71,4,60,9,0
71,8,68,3,0
72,2,70,2,0
72,4,72,3,0
72,8,46,21,0
72,8,61,8,0
72,8,70,21,0
73,2,53,4,0
73,4,58,6,0
73,8,53,9,0
73,10,61,4,0
74,2,60,3,0
74,4,61,9,0
74,8,46,18,0
74,8,70,6,0
74,10,53,15,0
75,2,58,4,0
75,2,77,4,0
75,4,65,13,0
75,8,77,5,0
76,2,73,5,0
76,8,44,8,0
76,8,56,5,0
76,8,60,6,0
76,8,75,6,0
77,2,51,4,0
77,2,73,3,0
77,4,56,2,0
77,4,72,4,0
77,8,46,10,0
77,8,61,5,0
77,8,70,9,0
77,10,53,7,0
78,2,58,4,0
78,8,51,18,0
78,8,58,4,0
78,8,63,6,0
78,8,66,1,0
78,8,75,10,0
79,2,54,13,0
79,2,58,3,0
79,4,66,9,0
79,8,80,4,0
80,2,63,1,0
80,2,82,5,0
80,8,53,14,0
80,8,60,2,0
80,8,65,9,0
80,8,80,6,0
81,2,60,2,0
81,2,77,10,0
81,4,68,7,0
81,10,65,3,0
82,2,60,1,0
82,2,77,3,0
82,4,80,4,0
82,8,42,14,0
82,8,54,11,0
82,8,58,13,0
82,8,82,1,0
82,10,82,2,0
83,2,82,1,0
83,4,82,2,0
83,8,49,6,0
83,8,82,8,0
83,10,54,5,0
84,2,58,5,0
84,4,80,3,0
84,8,44,17,0
