beat,position,pitch,duration,program
0,8,59,15,0
0,8,71,9,0
0,8,75,9,0
1,2,66,18,0
1,8,71,3,0
1,8,75,3,0
2,2,58,21,0
2,2,70,16,0
2,2,73,16,0
3,2,66,8,0
3,8,70,3,0
3,8,73,3,0
3,8,78,3,0
4,2,56,49,0
4,2,68,17,0
4,2,71,15,0
5,2,63,15,0
5,8,71,5,0
5,8,75,5,0
6,2,68,19,0
7,2,63,9,0
7,8,71,7,0
7,8,75,7,0
7,8,80,6,0
8,2,68,3,0
8,8,59,19,0
8,8,71,6,0
9,2,66,20,0
9,8,71,3,0
9,8,75,8,0
10,2,71,4,0
10,8,58,15,0
10,8,70,12,0
11,2,73,8,0
11,8,78,4,0
12,2,56,54,0
12,2,68,54,0
12,2,71,53,0
16,4,71,3,0
16,5,75,37,0
16,6,59,41,0
16,7,78,36,0
17,2,75,3,4
17,5,73,2,4
17,8,75,5,4
18,2,73,2,4
18,5,75,10,4
19,8,73,5,4
20,2,71,4,4
20,7,68,11,0
20,8,71,14,0
20,8,73,5,4
20,9,56,38,0
20,9,75,16,0
21,2,71,13,4
21,3,63,30,0
21,9,68,5,0
22,3,68,16,0
22,3,71,15,0
24,2,73,3,4
24,6,71,10,0
24,8,59,23,0
24,8,75,3,4
24,8,75,14,0
24,9,78,13,0
24,11,73,2,4
25,2,66,15,0
25,2,75,2,4
25,5,73,2,4
25,8,71,7,0
25,8,75,4,4
26,2,78,4,4
27,2,76,5,4
27,8,75,4,4
28,2,73,2,4
28,5,76,8,4
28,6,75,16,0
28,7,71,15,0
28,8,56,34,0
28,8,68,9,0
29,2,63,25,0
29,2,75,19,4
29,8,68,19,0
30,2,71,13,0
30,2,75,12,0
30,2,80,12,0
32,4,71,12,0
32,5,68,11,0
32,7,64,8,0
32,8,52,18,0
33,2,59,13,0
33,2,78,2,4
33,5,80,2,4
33,8,64,5,0
33,8,80,4,4
34,2,80,2,4
34,5,78,8,4
34,8,66,9,0
34,9,54,18,0
34,9,70,9,0
35,2,61,11,0
35,2,71,8,4
35,9,66,7,0
36,7,70,14,0
36,7,73,13,0
36,8,58,13,0
36,8,78,14,0
37,8,73,8,4
38,5,75,2,4
38,6,68,8,0
38,7,71,7,0
38,8,56,9,0
38,8,73,5,4
38,8,75,11,0
39,2,71,6,4
39,8,54,7,0
39,8,66,6,0
39,8,70,6,0
39,11,73,2,4
40,2,73,2,4
40,5,75,2,4
40,8,52,19,0
40,8,64,12,0
40,8,68,8,0
40,8,76,4,4
41,2,59,12,0
41,2,78,4,4
41,8,68,6,0
41,8,71,7,0
41,8,76,5,4
42,2,75,5,4
42,8,54,17,0
42,8,66,8,0
42,8,70,10,0
42,8,75,7,4
43,2,61,10,0
43,5,71,5,4
43,8,66,7,0
44,2,70,6,0
44,2,71,10,4
44,8,61,45,0
44,8,73,14,0
45,2,64,38,0
45,2,73,14,4
45,8,68,17,0
46,2,76,16,0
47,7,68,4,0
47,8,73,11,0
48,2,68,5,0
48,8,59,41,0
48,8,71,14,0
48,8,75,9,0
49,2,66,21,0
49,2,75,3,4
49,5,73,2,4
49,8,75,5,4
49,8,75,10,0
49,8,78,10,0
50,2,71,2,0
50,2,73,2,4
50,5,75,10,4
50,8,75,8,0
51,8,71,3,0
51,8,73,3,4
51,8,78,6,0
52,2,71,3,0
52,2,73,3,4
52,5,71,3,4
52,8,56,44,0
52,8,68,10,0
52,8,71,9,0
52,8,73,5,4
53,2,63,36,0
53,2,71,13,4
53,8,68,4,0
53,8,71,5,0
54,8,71,4,0
54,8,75,3,0
55,8,68,3,0
55,8,71,7,0
55,8,75,7,0
56,2,73,3,4
56,8,59,39,0
56,8,66,5,0
56,8,71,9,0
56,8,75,3,4
56,11,73,2,4
57,2,66,5,0
57,2,75,2,4
57,5,73,2,4
57,8,66,1,0
57,8,71,5,0
57,8,75,4,4
57,8,75,5,0
58,2,78,4,4
59,2,66,3,0
59,2,76,5,4
59,8,66,3,0
59,8,71,9,0
59,8,75,4,4
59,8,75,9,0
60,2,66,3,0
60,2,73,2,4
60,5,76,8,4
60,8,56,41,0
60,8,68,9,0
60,8,71,6,0
61,2,63,9,0
61,2,75,19,4
61,8,71,4,0
61,8,75,5,0
62,2,63,9,0
62,8,68,4,0
62,8,71,8,0
63,2,63,9,0
63,8,68,3,0
63,8,71,3,0
64,2,66,3,0
64,8,52,17,0
64,8,68,10,0
64,8,71,9,0
65,2,59,11,0
65,2,78,2,4
65,5,80,2,4
65,8,71,8,0
65,8,76,8,0
65,8,80,4,4
66,2,68,5,0
66,2,80,2,4
66,5,78,8,4
66,8,56,19,0
66,8,68,9,0
66,8,71,8,0
67,2,63,13,0
67,2,71,8,4
67,8,68,4,0
67,8,71,7,0
67,8,75,9,0
68,8,54,22,0
68,8,66,10,0
68,8,70,9,0
69,2,61,14,0
69,8,66,4,0
69,8,70,7,0
69,8,73,7,0
69,8,73,8,4
70,5,75,2,4
70,8,59,6,0
70,8,71,4,0
70,8,73,5,4
70,8,75,5,0
71,2,71,6,4
71,8,54,9,0
71,8,70,8,0
71,8,73,7,0
71,8,78,9,0
71,11,73,2,4
72,2,75,2,4
72,5,76,2,4
72,8,52,21,0
72,8,64,9,0
72,8,68,7,0
72,8,78,4,4
73,2,59,16,0
73,2,83,3,4
73,5,83,6,4
73,8,64,9,0
73,8,68,9,0
73,8,71,10,0
74,2,78,3,4
74,5,78,3,4
74,8,54,15,0
74,8,66,11,0
74,8,70,8,0
74,8,80,3,4
74,11,78,3,4
75,2,61,8,0
75,2,78,6,4
75,8,70,3,0
75,8,73,4,0
75,8,75,5,4
76,2,73,4,4
76,8,59,44,0
76,8,71,9,0
76,8,73,5,4
76,8,75,8,0
77,2,66,9,0
77,2,71,25,4
77,8,71,13,0
77,8,78,9,0
78,2,66,20,0
78,8,75,7,0
78,8,78,7,0
78,8,83,7,0
79,2,71,4,0
79,8,71,12,0
79,8,75,12,0
79,8,78,12,0
80,2,66,7,0
80,8,54,2,0
80,8,66,1,0
80,8,73,5,0
81,2,66,33,0
81,8,73,26,0
82,2,75,5,4
82,2,78,4,0
82,2,85,4,0
82,8,75,5,4
82,8,78,2,0
82,8,90,2,0
83,2,76,5,4
83,8,78,4,4
84,2,80,4,4
84,8,59,22,0
84,8,71,11,0
84,8,78,6,0
84,8,78,9,4
85,2,66,17,0
85,8,71,1,0
85,8,75,4,0
85,8,78,3,0
85,8,83,4,4
85,8,83,8,0
86,2,78,4,0
86,2,78,7,4
86,5,71,2,0
86,8,58,17,0
86,8,70,9,0
86,8,73,10,0
87,2,66,11,0
87,2,76,5,4
87,8,70,3,0
87,8,73,5,4
87,8,73,6,0
87,8,78,8,0
88,2,70,3,0
88,2,76,5,4
88,8,56,19,0
88,8,68,10,0
88,8,71,9,0
88,8,75,14,4
89,2,63,12,0
89,8,71,2,0
89,8,75,4,0
89,11,71,4,0
90,2,68,3,0
90,2,71,5,4
90,8,52,16,0
90,8,64,11,0
90,8,68,9,0
90,8,71,5,4
91,2,59,10,0
91,2,73,4,4
91,8,64,3,0
91,8,68,7,0
91,8,71,7,0
91,8,75,4,4
92,2,64,2,0
92,2,76,5,4
92,8,61,18,0
92,8,68,4,0
92,8,73,8,0
