beat,position,pitch,duration,program
0,3,47,44,0
0,3,54,3,0
0,3,59,9,0
0,9,54,6,0
1,3,61,5,0
1,9,54,3,0
2,3,54,2,0
2,3,63,9,0
2,9,54,3,0
3,3,54,5,0
3,3,63,6,0
3,9,59,5,0
4,3,44,41,0
4,3,56,8,0
4,9,51,8,0
5,3,56,7,0
5,3,63,7,0
5,9,51,8,0
6,3,59,8,0
6,3,63,7,0
6,9,51,10,0
7,3,59,3,0
7,3,63,4,0
7,9,59,6,0
8,3,37,39,0
8,3,61,11,0
8,9,44,18,0
9,3,56,8,0
9,9,61,3,0
10,3,56,3,0
10,3,64,5,0
10,9,44,8,0
11,3,56,2,0
11,3,61,5,0
11,9,56,1,0
12,3,42,38,0
12,3,54,8,0
12,3,61,11,0
12,9,49,21,0
13,3,54,8,0
13,9,61,3,0
14,3,54,4,0
14,3,61,6,0
14,3,66,6,0
14,9,49,8,0
15,3,54,3,0
15,3,61,4,0
16,3,39,26,0
16,3,58,7,0
16,3,63,12,0
16,9,46,19,0
17,3,58,8,0
17,9,63,3,0
18,3,58,8,0
18,3,66,9,0
18,9,46,10,0
19,3,63,6,0
19,9,58,2,0
20,3,44,27,0
20,3,56,8,0
20,3,59,13,0
20,9,51,8,0
21,3,56,7,0
21,9,51,7,0
22,3,56,8,0
22,3,63,9,0
22,9,44,5,0
22,9,51,6,0
23,3,61,6,0
23,9,59,5,0
24,3,37,2,0
24,3,61,18,0
24,9,44,12,0
25,3,52,5,0
25,9,56,7,0
26,3,42,21,0
26,3,61,12,0
26,9,49,15,0
27,3,54,7,0
27,9,61,4,0
28,3,47,20,0
28,3,59,12,0
28,9,51,14,0
29,3,61,7,0
29,9,54,4,0
30,3,47,22,0
30,3,54,3,0
30,3,63,13,0
30,9,54,7,0
31,3,59,9,0
31,9,54,5,0
32,3,47,40,0
32,3,66,4,0
32,9,54,8,0
32,9,66,10,0
33,3,59,8,0
33,9,54,8,0
33,9,68,4,0
34,3,59,8,0
34,3,66,9,0
34,3,71,4,0
34,9,54,8,0
34,9,70,4,0
35,3,63,2,0
35,3,68,5,0
35,9,61,3,0
35,9,66,5,0
36,3,44,40,0
36,3,63,13,0
36,3,68,37,0
36,9,51,7,0
37,3,56,7,0
37,9,51,8,0
38,3,59,7,0
38,3,63,10,0
38,9,51,10,0
39,3,56,6,0
39,3,61,7,0
39,9,59,4,0
40,3,47,27,0
40,3,54,3,0
40,3,63,12,0
40,3,66,4,0
40,9,54,7,0
40,9,66,9,0
41,3,59,5,0
41,9,54,3,0
41,9,68,4,0
42,3,54,9,0
42,3,63,7,0
42,3,71,4,0
42,9,47,13,0
42,9,70,4,0
43,3,54,3,0
43,3,59,12,0
43,3,68,4,0
43,9,54,5,0
43,9,66,5,0
44,3,39,20,0
44,3,58,8,0
44,3,63,36,0
44,3,66,12,0
44,9,46,11,0
45,3,63,6,0
46,3,58,2,0
46,3,63,8,0
46,3,66,8,0
46,9,58,3,0
47,3,39,2,0
47,3,58,2,0
47,3,63,7,0
47,9,58,3,0
48,3,37,21,0
48,3,56,11,0
48,3,61,4,0
48,3,61,12,0
48,9,44,15,0
48,9,61,10,0
49,3,64,7,0
49,9,56,3,0
49,9,63,4,0
50,3,39,21,0
50,3,58,8,0
50,3,63,8,0
50,3,66,10,0
50,9,46,14,0
51,3,58,2,0
51,3,63,4,0
51,3,63,10,0
51,3,66,8,0
51,9,58,5,0
51,9,66,4,0
52,3,44,21,0
52,3,56,8,0
52,3,59,9,0
52,3,68,8,0
52,9,51,15,0
53,3,56,7,0
53,3,63,4,0
53,9,59,3,0
53,9,61,5,0
54,3,44,16,0
54,3,56,8,0
54,3,59,6,0
54,3,59,19,0
54,3,63,7,0
54,9,51,9,0
55,3,56,3,0
55,3,59,6,0
55,9,56,5,0
56,3,37,21,0
56,3,61,11,0
56,3,68,4,0
56,9,44,15,0
56,9,68,11,0
57,3,56,9,0
57,9,61,4,0
57,9,66,4,0
58,3,37,15,0
58,3,56,4,0
58,3,64,18,0
58,3,68,4,0
58,9,44,8,0
58,9,66,4,0
59,3,56,7,0
59,3,63,4,0
59,9,61,3,0
59,9,68,4,0
60,3,42,21,0
60,3,54,12,0
60,3,61,7,0
60,3,66,34,0
60,9,49,14,0
61,3,61,9,0
61,9,54,3,0
62,3,42,21,0
62,3,54,2,0
62,3,61,2,0
62,3,66,3,0
62,9,68,2,0
63,3,71,4,0
63,9,73,3,0
64,3,47,40,0
64,3,66,4,0
64,9,54,8,0
64,9,66,10,0
65,3,59,8,0
65,9,54,8,0
65,9,68,4,0
66,3,59,8,0
66,3,66,9,0
66,3,71,4,0
66,9,54,8,0
66,9,70,4,0
67,3,63,2,0
67,3,68,5,0
67,9,61,3,0
67,9,66,5,0
68,3,44,40,0
68,3,63,13,0
68,3,68,37,0
68,9,51,7,0
69,3,56,7,0
69,9,51,8,0
70,3,59,7,0
70,3,63,10,0
70,9,51,10,0
71,3,56,6,0
71,3,61,7,0
71,9,59,4,0
72,3,47,27,0
72,3,54,3,0
72,3,63,12,0
72,3,66,4,0
72,9,54,7,0
72,9,66,9,0
73,3,59,5,0
73,9,54,3,0
73,9,68,4,0
74,3,54,9,0
74,3,63,7,0
74,3,71,4,0
74,9,47,13,0
74,9,70,4,0
