beat,position,pitch,duration,program
0,11,48,24,0
1,9,55,14,0
2,5,60,9,0
3,0,63,7,0
3,8,46,34,0
4,6,53,22,0
5,5,58,13,0
6,4,62,15,0
8,8,44,43,0
9,0,51,39,0
9,1,55,6,0
9,4,56,3,0
9,7,63,4,0
14,5,53,6,0
14,6,56,8,0
14,7,41,34,0
14,9,60,5,0
14,10,65,29,0
15,5,48,19,0
16,4,53,19,0
17,2,56,8,0
17,11,46,33,0
18,10,53,37,0
19,11,58,26,0
24,7,51,10,0
24,7,70,24,0
25,2,58,5,0
25,10,50,9,0
26,4,62,8,0
26,11,48,9,0
27,6,60,8,0
28,4,46,18,0
28,4,63,5,0
29,3,53,8,0
30,4,44,77,0
31,1,51,69,0
31,7,55,8,0
32,0,56,6,0
32,5,63,5,0
32,9,56,3,0
33,10,55,4,0
34,0,56,32,0
34,3,63,29,0
35,0,65,22,0
37,2,48,26,0
37,8,55,20,0
38,2,60,12,0
38,8,63,8,0
39,2,67,18,0
40,2,46,25,0
40,8,53,20,0
41,2,58,12,0
43,2,48,25,0
43,8,55,19,0
44,2,60,15,0
44,8,63,15,0
45,2,67,16,0
46,2,46,20,0
46,8,53,16,0
47,2,58,7,0
47,8,62,8,0
48,2,67,3,0
49,2,48,24,0
49,8,55,19,0
50,2,60,12,0
50,8,63,7,0
51,2,67,13,0
51,8,60,6,0
52,2,46,23,0
52,8,53,18,0
53,2,58,6,0
53,8,62,6,0
54,2,58,7,0
54,8,62,5,0
55,2,48,30,0
55,8,55,21,0
56,2,60,11,0
56,8,63,7,0
57,2,67,6,0
57,8,60,9,0
58,2,72,26,0
60,2,60,4,4
60,8,62,5,4
61,2,48,19,0
61,2,63,12,4
61,8,55,13,0
62,2,60,12,0
62,2,60,12,4
62,8,63,7,0
63,2,63,12,4
63,2,67,5,0
64,2,46,31,0
64,2,58,25,0
64,2,62,12,4
64,2,62,32,0
65,2,58,18,4
66,2,53,6,0
66,8,58,6,0
66,8,62,7,4
67,2,44,31,0
67,2,60,52,4
67,8,51,2,0
68,2,51,18,0
68,2,56,8,0
68,8,63,14,0
69,2,56,25,0
69,8,68,25,0
70,2,44,25,0
71,2,51,12,0
72,2,56,6,0
72,2,60,5,4
72,2,63,9,0
72,2,68,4,0
72,8,62,4,4
73,2,48,19,0
73,2,63,11,4
73,8,55,14,0
74,2,60,11,0
74,2,60,11,4
74,8,63,8,0
75,2,63,10,4
75,2,67,11,0
75,8,60,7,0
76,2,46,25,0
76,2,65,12,4
76,8,53,18,0
77,2,58,7,0
77,2,62,19,4
77,8,62,7,0
78,2,58,3,0
78,8,65,8,4
79,2,39,53,0
79,2,67,63,4
79,8,46,38,0
80,2,55,20,0
80,8,58,19,0
81,2,63,7,0
81,8,67,32,0
82,2,63,21,0
82,8,58,14,0
83,2,46,8,0
83,8,55,7,0
84,2,58,3,0
85,2,41,28,0
85,2,70,12,4
85,8,48,18,0
86,2,53,13,0
86,2,72,16,4
86,8,56,12,0
87,2,60,9,0
87,8,65,6,0
87,8,67,8,4
88,2,46,26,0
88,2,68,11,4
88,8,53,8,0
88,8,58,3,0
89,2,58,6,0
89,2,65,21,4
89,8,62,12,0
90,2,58,4,0
91,2,39,21,0
91,2,63,12,0
91,2,68,12,4
91,8,46,17,0
92,2,55,13,0
92,2,70,13,4
92,8,58,8,0
93,2,63,6,0
93,2,67,6,4
94,2,44,23,0
94,2,67,9,4
94,8,51,18,0
95,2,56,12,0
95,2,63,20,4
95,8,63,8,0
96,2,68,11,0
97,2,37,50,0
97,2,65,10,4
97,8,44,44,0
98,2,49,13,0
98,2,63,10,4
98,8,56,14,0
99,2,53,13,0
99,2,61,10,4
99,8,61,15,0
100,2,56,24,0
100,2,61,10,4
101,2,53,13,0
101,2,63,9,4
102,2,49,3,0
102,2,65,10,4
103,2,31,36,0
103,2,67,56,4
103,8,55,7,0
104,2,60,7,0
104,8,55,8,0
105,2,60,7,0
105,8,55,4,0
106,2,43,36,0
106,2,55,12,0
106,2,59,14,0
106,8,50,29,0
107,2,62,8,0
107,8,67,18,0
108,2,55,11,0
108,2,60,4,4
108,8,62,5,4
109,2,48,19,0
109,2,63,12,4
109,8,55,13,0
110,2,60,12,0
110,2,60,12,4
110,8,63,7,0
111,2,63,12,4
111,2,67,5,0
112,2,46,31,0
112,2,58,25,0
112,2,62,12,4
112,2,62,32,0
113,2,58,18,4
114,2,53,6,0
114,8,58,6,0
114,8,62,7,4
115,2,44,31,0
115,2,60,52,4
115,8,51,2,0
116,2,51,18,0
116,2,56,8,0
116,8,63,14,0
117,2,56,25,0
117,8,68,25,0
118,2,44,25,0
119,2,51,12,0
120,2,56,6,0
120,2,60,5,4
120,2,63,9,0
120,2,68,4,0
120,8,62,4,4
121,2,48,19,0
121,2,63,11,4
121,8,55,14,0
122,2,60,11,0
122,2,60,11,4
122,8,63,8,0
123,2,63,10,4
123,2,67,11,0
123,8,60,7,0
124,2,46,25,0
124,2,65,12,4
124,8,53,18,0
125,2,58,7,0
125,2,62,19,4
125,8,62,7,0
126,2,58,3,0
126,8,65,6,4
127,2,39,53,0
127,2,67,63,4
127,8,46,38,0
128,2,55,20,0
128,8,58,19,0
129,2,63,7,0
129,8,67,32,0
130,2,63,21,0
130,8,58,14,0
131,2,46,8,0
131,8,55,7,0
132,2,58,3,0
133,2,41,28,0
133,2,70,12,4
133,8,48,18,0
134,2,53,13,0
134,2,72,16,4
134,8,56,12,0
135,2,60,9,0
135,8,65,6,0
135,8,67,8,4
136,2,46,26,0
136,2,68,11,4
136,8,53,8,0
136,8,58,3,0
137,2,58,6,0
137,2,65,21,4
137,8,62,12,0
138,2,58,4,0
139,2,39,21,0
139,2,63,12,0
139,2,68,12,4
139,8,46,17,0
140,2,55,13,0
140,2,70,13,4
140,8,58,8,0
141,2,63,6,0
141,2,67,6,4
142,2,44,23,0
142,2,65,9,4
142,8,51,18,0
143,2,56,12,0
143,2,63,20,4
143,8,63,8,0
144,2,68,11,0
145,2,37,50,0
145,2,65,10,4
145,8,44,44,0
146,2,49,13,0
146,2,63,10,4
146,8,56,14,0
147,2,53,13,0
147,2,61,10,4
147,8,61,15,0
148,2,56,24,0
148,2,61,10,4
149,2,53,13,0
149,2,63,9,4
150,2,49,3,0
150,2,65,10,4
151,2,31,36,0
151,2,67,56,4
151,8,55,7,0
152,2,60,7,0
152,8,55,8,0
153,2,60,7,0
153,8,55,4,0
154,2,43,36,0
154,2,55,12,0
154,2,59,14,0
154,8,50,29,0
155,2,62,8,0
155,8,67,18,0
156,2,55,11,0
156,8,60,3,4
157,2,44,24,0
157,2,56,8,0
157,2,63,13,0
157,2,72,8,4
157,8,51,19,0
158,2,56,13,0
158,2,72,10,4
158,8,60,8,0
159,2,63,4,0
