beat,position,pitch,duration,program
0,11,45,22,0
1,2,52,21,0
1,5,57,7,0
1,8,59,4,0
1,11,64,13,0
2,2,57,2,0
2,5,59,6,0
2,8,61,3,0
2,11,45,16,0
3,2,52,13,0
3,5,57,7,0
3,8,59,4,0
3,11,64,11,0
4,2,57,1,0
4,5,61,5,0
4,8,59,3,0
4,11,42,22,0
5,2,54,4,0
5,5,57,13,0
5,8,54,4,0
5,11,66,16,0
6,2,54,8,0
6,5,61,10,0
6,8,57,5,0
6,11,42,19,0
7,2,54,10,0
7,5,57,8,0
7,8,61,4,0
7,11,66,12,0
8,2,54,3,0
8,5,57,6,0
8,8,61,2,0
8,11,38,22,0
9,2,45,22,0
9,5,50,7,0
9,8,57,18,0
9,11,66,13,0
10,2,50,2,0
10,5,64,6,0
10,8,62,4,0
10,11,38,20,0
11,2,45,19,0
11,5,50,6,0
11,8,57,5,0
11,11,66,8,0
12,2,50,2,0
12,5,62,6,0
12,8,57,4,0
12,11,40,22,0
13,2,47,22,0
13,5,52,5,0
13,8,56,4,0
13,11,59,3,0
14,2,52,5,0
14,5,59,16,0
14,8,64,13,0
14,11,40,16,0
14,11,68,11,0
15,8,47,4,0
15,11,64,6,0
16,2,47,1,0
16,5,59,7,0
16,11,45,22,0
17,2,52,10,0
17,5,57,6,0
17,8,59,3,0
17,11,64,12,0
18,2,52,8,0
18,5,61,6,0
18,8,59,3,0
18,11,45,18,0
19,2,52,15,0
19,5,57,7,0
19,8,59,2,0
19,11,64,11,0
20,2,57,2,0
20,5,61,5,0
20,8,59,2,0
20,11,42,34,0
21,2,54,5,0
21,5,57,7,0
21,8,54,12,0
21,11,66,13,0
22,5,61,7,0
22,8,57,4,0
22,11,54,4,0
23,2,57,8,0
23,5,66,6,0
23,8,61,3,0
23,11,40,11,0
24,2,57,4,0
24,5,64,5,0
24,8,57,3,0
24,11,38,22,0
25,2,45,21,0
25,5,50,6,0
25,8,57,7,0
25,11,66,12,0
26,2,50,1,0
26,5,62,6,0
26,8,57,4,0
26,11,38,22,0
27,2,45,21,0
27,5,50,6,0
27,8,57,4,0
27,11,66,8,0
28,2,50,2,0
28,5,62,5,0
28,8,57,3,0
28,11,40,21,0
29,2,47,21,0
29,5,52,6,0
29,8,59,4,0
29,11,68,10,0
30,2,52,4,0
30,5,59,7,0
30,8,64,4,0
30,11,40,16,0
31,2,47,14,0
31,5,52,7,0
31,8,59,5,0
31,11,68,12,0
32,2,52,5,0
32,5,64,6,0
32,8,59,3,0
32,11,45,21,0
33,2,52,10,0
33,5,57,7,0
33,8,59,4,0
33,11,64,21,0
34,2,52,9,0
34,5,61,15,0
34,11,45,21,0
34,11,57,6,0
35,5,52,7,0
35,8,59,4,0
35,11,64,12,0
36,2,52,8,0
36,11,45,7,0
36,11,78,3,0
37,2,81,8,0
37,5,57,6,0
37,5,61,6,0
37,5,64,7,0
37,8,45,2,0
37,11,45,9,0
37,11,81,4,0
38,5,57,5,0
38,5,61,5,0
38,5,64,6,0
38,5,81,4,0
38,11,45,7,0
38,11,81,6,0
39,5,57,5,0
39,5,61,7,0
39,5,64,7,0
39,5,78,5,0
39,8,45,1,0
39,11,45,5,0
39,11,76,8,0
40,2,57,2,0
40,2,61,3,0
40,2,64,3,0
40,5,44,5,0
40,8,61,3,0
40,8,64,4,0
40,11,42,7,0
40,11,76,5,0
41,5,57,4,0
41,5,61,4,0
41,5,81,5,0
41,8,42,1,0
41,8,54,1,0
41,11,42,7,0
41,11,54,5,0
41,11,78,6,0
42,2,57,4,0
42,2,61,5,0
42,2,66,5,0
42,5,76,4,0
42,8,57,2,0
42,8,61,2,0
42,8,66,2,0
42,11,40,7,0
42,11,76,7,0
43,5,59,7,0
43,5,64,7,0
43,5,68,7,0
43,8,40,1,0
43,8,73,3,0
43,11,40,9,0
43,11,71,7,0
44,2,59,3,0
44,2,64,4,0
44,2,68,4,0
44,5,47,4,0
44,8,59,3,0
44,8,64,3,0
44,8,68,3,0
44,11,40,7,0
44,11,71,6,0
45,5,59,7,0
45,5,64,7,0
45,5,68,7,0
45,5,73,6,0
45,8,40,1,0
45,11,40,7,0
45,11,76,6,0
46,2,59,4,0
46,2,64,4,0
46,2,68,4,0
46,5,76,5,0
46,8,59,3,0
46,8,64,2,0
46,8,68,2,0
46,11,42,7,0
46,11,71,3,0
47,2,73,3,0
47,5,57,7,0
47,5,61,6,0
47,5,66,7,0
47,5,71,3,0
47,8,42,1,0
47,8,54,1,0
47,8,69,2,0
47,11,42,7,0
47,11,54,6,0
47,11,66,6,0
48,2,57,4,0
48,2,61,4,0
48,2,66,4,0
48,8,57,3,0
48,8,61,3,0
48,8,66,2,0
48,8,66,3,0
48,11,38,7,0
48,11,71,4,0
49,5,57,6,0
49,5,62,6,0
49,5,66,6,0
49,5,71,2,0
49,8,45,1,0
49,8,50,1,0
49,8,69,3,0
49,11,45,10,0
49,11,50,5,0
49,11,66,4,0
50,2,57,4,0
50,2,62,4,0
50,2,66,1,0
50,2,66,4,0
50,5,69,3,0
50,8,57,2,0
50,8,62,1,0
50,8,66,2,0
50,8,66,3,0
50,11,40,7,0
50,11,64,13,0
51,5,59,6,0
51,5,64,6,0
51,5,68,6,0
51,8,47,1,0
51,8,52,1,0
51,11,47,7,0
51,11,52,11,0
52,2,59,4,0
52,2,64,4,0
52,2,68,4,0
52,8,59,3,0
52,8,64,2,0
52,8,68,1,0
52,11,45,7,0
52,11,76,9,0
53,5,57,7,0
53,5,61,7,0
53,5,64,7,0
53,8,52,1,0
53,11,52,8,0
53,11,76,5,0
54,2,57,4,0
54,2,61,4,0
54,2,64,4,0
54,5,76,4,0
54,8,57,3,0
54,8,61,2,0
54,8,64,2,0
54,11,42,7,0
54,11,73,6,0
55,5,57,7,0
55,5,61,7,0
55,5,66,7,0
55,5,71,5,0
55,8,42,1,0
55,8,54,1,0
55,11,42,5,0
55,11,54,6,0
55,11,66,7,0
56,2,57,4,0
56,2,61,4,0
56,2,66,4,0
56,5,64,2,0
56,8,57,3,0
56,8,61,2,0
56,8,66,2,0
56,11,45,7,0
56,11,76,4,0
57,5,57,6,0
57,5,61,7,0
57,5,64,7,0
57,5,76,1,0
57,8,52,2,0
57,8,76,1,0
57,11,52,12,0
57,11,78,3,0
58,2,57,4,0
58,2,61,4,0
58,2,64,5,0
58,5,76,3,0
58,8,57,3,0
58,8,61,3,0
58,8,64,3,0
58,8,73,3,0
58,11,45,7,0
58,11,76,7,0
59,5,57,7,0
59,5,61,7,0
59,5,64,7,0
59,8,45,1,0
59,8,52,1,0
59,8,78,3,0
59,11,45,6,0
59,11,52,6,0
59,11,76,7,0
60,2,57,4,0
60,2,61,4,0
60,2,64,4,0
60,8,57,3,0
60,8,61,3,0
60,8,64,2,0
60,8,66,3,0
60,11,42,7,0
60,11,76,5,0
61,5,57,6,0
61,5,61,6,0
61,5,66,7,0
61,5,78,5,0
61,8,42,1,0
61,8,54,1,0
61,11,42,7,0
61,11,54,6,0
61,11,81,5,0
62,2,57,4,0
62,2,61,4,0
62,2,66,4,0
62,5,81,3,0
62,8,57,3,0
62,8,61,3,0
62,8,66,3,0
62,11,50,7,0
62,11,78,3,0
63,2,81,3,0
63,5,57,6,0
63,5,62,7,0
63,5,66,6,0
63,5,78,3,0
63,8,50,1,0
63,8,76,3,0
63,11,50,4,0
63,11,73,3,0
64,2,57,4,0
64,2,62,4,0
64,2,66,4,0
64,2,71,3,0
64,5,69,2,0
64,8,57,2,0
64,8,62,2,0
64,8,66,2,0
64,8,69,2,0
64,11,40,7,0
64,11,47,7,0
64,11,52,7,0
64,11,71,3,0
65,5,59,5,0
65,5,64,6,0
65,5,68,6,0
65,5,71,3,0
65,8,40,1,0
65,8,47,1,0
65,8,52,1,0
65,8,73,3,0
65,11,40,6,0
65,11,47,6,0
65,11,52,7,0
65,11,71,3,0
66,2,59,4,0
66,2,64,4,0
66,2,68,4,0
66,2,69,1,0
66,5,69,3,0
66,8,59,4,0
66,8,64,2,0
66,8,68,2,0
66,11,42,7,0
66,11,66,20,0
67,5,57,5,0
67,5,61,4,0
67,8,42,1,0
67,8,54,1,0
67,11,44,5,0
68,2,52,4,0
68,2,56,4,0
68,2,59,4,0
68,8,52,2,0
68,8,56,2,0
68,8,59,2,0
68,11,45,7,0
68,11,69,9,0
69,5,57,5,0
69,5,61,7,0
69,5,64,6,0
69,8,52,1,0
69,11,52,11,0
69,11,69,4,0
70,2,57,4,0
70,2,61,4,0
70,2,64,4,0
70,5,69,3,0
70,8,57,3,0
70,8,61,3,0
70,8,64,3,0
70,11,45,7,0
70,11,69,3,0
71,5,57,6,0
71,5,61,6,0
71,5,64,6,0
71,5,69,2,0
71,8,52,1,0
71,8,66,3,0
71,11,52,6,0
71,11,64,7,0
72,2,57,4,0
72,2,61,4,0
72,2,64,4,0
72,8,57,3,0
72,8,61,2,0
72,8,64,2,0
72,11,42,6,0
72,11,76,4,0
73,5,57,6,0
73,5,61,6,0
73,5,66,7,0
73,5,78,2,0
73,8,42,1,0
73,8,54,1,0
73,8,81,2,0
73,11,42,10,0
73,11,54,9,0
73,11,78,4,0
74,2,57,4,0
74,2,61,4,0
74,2,66,4,0
74,2,76,1,0
74,5,76,3,0
74,8,57,2,0
74,8,61,2,0
74,8,66,2,0
74,8,73,3,0
74,11,40,7,0
74,11,76,10,0
75,5,59,6,0
75,5,64,6,0
75,5,68,6,0
75,8,47,1,0
75,8,52,1,0
75,8,73,3,0
75,11,47,10,0
75,11,52,9,0
75,11,71,7,0
76,2,59,4,0
76,2,64,4,0
76,2,68,4,0
76,8,59,2,0
76,8,64,2,0
76,8,68,2,0
76,11,40,7,0
76,11,47,7,0
76,11,52,7,0
76,11,71,6,0
77,5,59,6,0
77,5,64,7,0
77,5,68,7,0
77,5,73,6,0
77,8,47,1,0
77,8,52,1,0
77,11,47,9,0
77,11,52,9,0
77,11,76,5,0
78,2,59,4,0
78,2,64,4,0
78,2,68,4,0
78,5,76,3,0
78,8,59,3,0
78,8,64,3,0
78,8,68,3,0
78,11,42,7,0
78,11,71,3,0
79,2,73,3,0
79,5,57,6,0
79,5,61,6,0
79,5,66,6,0
79,5,71,3,0
79,8,42,1,0
79,8,54,1,0
79,8,69,3,0
79,11,42,8,0
79,11,54,5,0
79,11,66,7,0
80,2,57,4,0
80,2,61,4,0
80,2,66,4,0
80,8,57,3,0
80,8,61,3,0
80,8,66,3,0
80,11,50,7,0
80,11,71,4,0
81,5,57,6,0
81,5,62,7,0
81,5,66,7,0
81,5,71,3,0
81,8,50,1,0
81,8,69,3,0
81,11,50,10,0
81,11,66,4,0
82,2,57,4,0
82,2,62,5,0
82,2,66,5,0
82,5,69,3,0
82,8,57,2,0
82,8,62,2,0
82,8,66,3,0
82,11,52,7,0
82,11,64,19,0
83,5,59,4,0
83,5,64,7,0
83,5,68,6,0
83,8,52,1,0
83,11,52,10,0
84,2,59,4,0
84,2,64,4,0
84,2,68,4,0
84,8,59,3,0
84,8,64,2,0
84,8,68,1,0
84,11,45,7,0
84,11,76,9,0
85,5,57,5,0
85,5,61,5,0
85,5,64,6,0
85,8,52,1,0
85,11,52,6,0
85,11,76,3,0
86,2,57,4,0
86,2,61,4,0
86,2,64,4,0
86,5,76,1,0
86,8,57,3,0
86,8,61,3,0
86,8,64,3,0
86,8,76,2,0
86,11,42,7,0
86,11,73,4,0
87,5,57,5,0
87,5,61,5,0
87,5,66,6,0
87,5,73,3,0
87,8,42,1,0
87,8,54,1,0
87,8,71,3,0
87,11,42,5,0
87,11,54,5,0
87,11,69,2,0
88,2,57,4,0
88,2,61,4,0
88,2,66,3,0
88,2,66,5,0
88,5,64,3,0
88,8,57,3,0
88,8,61,2,0
88,8,66,2,0
88,11,45,7,0
88,11,76,4,0
89,5,57,5,0
89,5,61,5,0
89,5,64,6,0
89,5,76,1,0
89,8,52,1,0
89,8,76,2,0
89,11,52,11,0
89,11,78,2,0
90,2,57,4,0
90,2,61,4,0
90,2,64,4,0
90,2,76,1,0
90,5,76,2,0
90,8,57,3,0
90,8,61,2,0
90,8,64,3,0
90,8,73,3,0
90,11,45,6,0
90,11,76,7,0
91,5,57,5,0
91,5,61,6,0
91,5,64,6,0
91,8,52,1,0
91,8,78,3,0
91,11,52,4,0
91,11,76,7,0
92,2,57,3,0
92,2,61,3,0
92,2,64,4,0
92,5,44,5,0
92,8,61,3,0
92,11,42,6,0
92,11,76,6,0
93,5,57,4,0
93,5,61,4,0
93,5,66,4,0
93,5,78,6,0
93,8,42,1,0
93,8,54,1,0
93,11,42,5,0
93,11,54,4,0
93,11,81,4,0
94,2,57,4,0
94,2,61,4,0
94,2,66,4,0
94,5,42,3,0
94,5,54,3,0
94,5,81,4,0
94,8,57,2,0
94,8,61,2,0
94,8,66,2,0
94,11,50,7,0
94,11,78,3,0
95,2,81,2,0
95,5,57,6,0
95,5,62,4,0
95,5,66,6,0
95,5,78,3,0
95,8,50,1,0
95,11,50,6,0
95,11,73,3,0
96,2,57,4,0
96,2,62,4,0
96,2,66,4,0
96,2,71,2,0
96,5,69,3,0
96,8,57,3,0
96,8,62,3,0
96,8,66,1,0
96,11,40,7,0
96,11,71,5,0
97,5,59,6,0
97,5,64,6,0
97,5,68,6,0
97,5,73,4,0
97,8,47,1,0
97,8,52,1,0
97,11,47,10,0
97,11,52,8,0
97,11,71,3,0
98,2,59,4,0
98,2,64,4,0
98,2,68,4,0
98,2,69,1,0
98,5,69,3,0
98,8,59,2,0
98,8,64,2,0
98,8,66,3,0
98,8,68,2,0
98,11,42,7,0
98,11,54,6,0
98,11,69,20,0
99,5,57,4,0
99,5,61,3,0
99,5,66,3,0
99,8,42,2,0
99,11,44,7,0
100,5,52,5,0
100,5,56,5,0
100,5,59,5,0
100,11,45,7,0
100,11,81,9,0
101,5,57,3,0
101,5,61,3,0
101,5,64,4,0
101,8,52,1,0
101,11,52,4,0
101,11,81,9,0
102,2,57,4,0
102,2,61,4,0
102,2,64,4,0
102,8,57,3,0
102,8,61,2,0
102,8,64,2,0
102,11,50,6,0
102,11,76,5,0
103,5,57,5,0
103,5,62,5,0
103,5,66,6,0
103,5,73,4,0
103,8,50,1,0
103,11,52,7,0
103,11,76,7,0
104,2,59,3,0
104,2,64,4,0
104,2,68,3,0
104,8,59,3,0
104,8,64,2,0
104,8,68,3,0
104,11,42,10,0
104,11,81,3,0
105,2,66,1,0
105,5,57,3,0
105,5,61,3,0
105,5,66,3,0
105,5,81,1,0
105,8,57,1,0
105,8,61,1,0
