beat,position,pitch,duration,program
0,10,51,15,0
0,10,55,13,0
0,10,58,13,0
0,10,62,12,0
2,10,51,13,0
2,10,53,8,0
2,10,57,13,0
2,10,60,13,0
4,10,50,11,0
4,10,53,10,0
4,10,57,9,0
4,10,60,10,0
6,10,55,14,0
6,10,58,15,0
6,10,62,13,0
8,10,45,12,0
8,10,57,12,0
8,10,60,11,0
8,10,63,10,0
10,10,50,12,0
10,10,54,12,0
10,10,57,12,0
10,10,62,14,0
12,10,43,38,0
12,10,55,14,0
12,10,58,14,0
12,10,62,13,0
14,10,55,14,0
14,10,58,10,0
14,10,62,10,0
16,10,48,12,0
16,10,60,10,0
16,10,64,10,0
16,10,67,10,0
16,10,72,13,0
18,10,48,12,0
18,10,60,12,0
18,10,63,12,0
18,10,66,13,0
18,10,72,13,0
20,10,50,14,0
20,10,57,13,0
20,10,60,13,0
20,10,65,13,0
20,10,69,14,0
22,10,51,22,0
22,10,58,19,0
22,10,63,19,0
22,10,67,19,0
22,10,70,20,0
24,10,53,95,0
24,10,60,15,0
24,10,65,17,0
24,10,69,18,0
26,7,60,5,0
26,7,65,8,0
26,7,69,9,0
28,10,41,49,0
32,7,77,7,0
32,8,81,9,0
32,9,84,8,0
32,10,89,8,0
35,4,74,7,4
35,10,72,6,4
36,4,70,7,4
36,10,46,87,0
36,10,58,78,0
36,10,62,16,0
36,10,65,17,0
36,10,70,17,0
36,10,72,6,4
37,4,72,24,4
38,10,62,17,0
38,10,65,17,0
38,10,70,17,0
39,4,77,12,4
40,4,70,36,4
40,10,62,17,0
40,10,65,17,0
40,10,70,16,0
42,10,62,14,0
42,10,65,14,0
42,10,70,14,0
43,4,74,6,4
43,10,58,2,0
43,10,72,6,4
44,4,70,7,4
44,10,43,90,0
44,10,55,54,0
44,10,62,17,0
44,10,65,18,0
44,10,70,17,0
44,10,72,6,4
45,4,72,6,4
45,10,72,12,4
46,10,62,36,0
46,10,65,36,0
46,10,70,32,0
46,10,72,6,4
47,4,77,18,4
48,10,79,12,4
49,10,77,6,4
50,4,55,7,0
50,4,70,12,4
50,10,62,7,0
50,10,65,7,0
50,10,70,8,0
51,4,55,8,0
51,4,70,6,4
51,10,65,8,0
51,10,70,6,4
52,4,50,2,0
52,4,67,3,0
52,4,70,6,4
52,10,39,44,0
52,10,51,21,0
52,10,58,27,0
52,10,63,28,0
52,10,67,29,0
52,10,70,32,0
52,10,79,12,4
53,10,77,6,4
54,4,79,12,4
55,4,58,8,0
55,4,82,30,4
55,10,63,5,0
56,4,65,4,0
56,10,39,40,0
56,10,51,19,0
56,10,58,39,0
56,10,63,43,0
56,10,67,43,0
56,10,70,41,0
57,10,82,6,4
58,4,82,6,4
58,10,82,18,4
60,4,70,12,4
60,10,41,75,0
60,10,53,75,0
60,10,60,75,0
60,10,65,72,0
60,10,69,75,0
61,4,74,12,4
62,4,72,60,4
64,10,63,28,0
66,10,41,3,0
66,10,53,3,0
66,10,60,3,0
66,10,65,19,0
66,10,69,3,0
67,4,74,8,4
67,10,72,7,4
68,4,70,7,4
68,10,46,86,0
68,10,58,65,0
68,10,62,18,0
68,10,65,20,0
68,10,70,18,0
68,10,72,13,4
69,10,72,1,4
70,10,62,18,0
70,10,65,19,0
70,10,70,18,0
70,10,72,6,4
71,4,77,12,4
72,4,72,12,4
72,10,62,26,0
72,10,65,26,0
72,10,70,25,0
73,4,70,24,4
74,10,58,12,0
75,4,62,6,0
75,4,65,10,0
75,4,70,6,0
75,4,74,6,4
75,10,53,4,0
75,10,72,6,4
76,4,67,4,0
76,4,70,7,4
76,7,69,4,0
76,10,43,86,0
76,10,55,32,0
76,10,62,18,0
76,10,65,18,0
76,10,70,16,0
76,10,72,6,4
77,4,72,6,4
77,10,72,6,4
78,4,70,7,4
78,10,62,14,0
78,10,65,14,0
78,10,70,13,0
78,10,72,7,4
79,4,77,12,4
80,1,55,19,0
80,4,77,10,4
80,10,62,16,0
80,10,65,18,0
80,10,70,17,0
80,10,79,12,4
81,10,82,6,4
82,4,55,8,0
82,4,79,12,4
82,10,62,8,0
82,10,65,7,0
82,10,70,9,0
83,4,55,7,0
83,4,79,6,4
83,10,65,8,0
83,10,79,6,4
84,4,41,3,0
84,4,53,2,0
84,4,67,5,0
84,4,77,6,4
84,10,39,11,0
84,10,58,26,0
84,10,63,26,0
84,10,67,25,0
84,10,82,12,4
85,4,46,6,0
85,10,51,7,0
85,10,82,6,4
86,4,53,19,0
86,4,79,39,4
86,10,55,13,0
87,4,58,8,0
87,10,63,7,0
88,4,65,5,0
